time,Donor,PlasmidFreeDonor,Recipient,Transconjugant
0.0,100000.0,0.0,100000.0,0.0
1.0,100031.0,0.0,100029.0,0.0
2.0,100068.0,0.0,100064.0,0.0
3.0,100093.0,0.0,100093.0,0.0
4.0,100125.0,0.0,100117.0,0.0
5.0,100153.0,0.0,100142.0,0.0
6.0,100182.0,0.0,100188.0,0.0
7.0,100221.0,0.0,100218.0,0.0
8.0,100252.0,0.0,100233.0,0.0
9.0,100272.0,0.0,100251.0,0.0
10.0,100303.0,0.0,100267.0,0.0
11.0,100330.0,0.0,100296.0,0.0
12.0,100351.0,0.0,100322.0,0.0
13.0,100385.0,0.0,100348.0,0.0
14.0,100407.0,0.0,100366.0,0.0
15.0,100430.0,0.0,100395.0,0.0
16.0,100455.0,0.0,100418.0,0.0
17.0,100491.0,0.0,100446.0,0.0
18.0,100520.0,0.0,100481.0,0.0
19.0,100541.0,0.0,100499.0,0.0
20.0,100566.0,0.0,100533.0,0.0
21.0,100595.0,0.0,100570.0,0.0
22.0,100614.0,0.0,100601.0,0.0
23.0,100641.0,0.0,100629.0,0.0
24.0,100674.0,0.0,100651.0,0.0
25.0,100708.0,0.0,100677.0,0.0
26.0,100734.0,0.0,100711.0,0.0
27.0,100755.0,0.0,100734.0,0.0
28.0,100779.0,0.0,100768.0,0.0
29.0,100805.0,0.0,100794.0,0.0
30.0,100829.0,0.0,100824.0,0.0
31.0,100859.0,0.0,100853.0,0.0
32.0,100881.0,0.0,100891.0,0.0
33.0,100904.0,0.0,100919.0,0.0
34.0,100932.0,0.0,100946.0,0.0
35.0,100955.0,0.0,100963.0,0.0
36.0,100976.0,0.0,100982.0,0.0
37.0,101011.0,0.0,101018.0,0.0
38.0,101041.0,0.0,101057.0,0.0
39.0,101069.0,0.0,101087.0,0.0
40.0,101094.0,0.0,101114.0,0.0
41.0,101119.0,0.0,101143.0,0.0
42.0,101149.0,0.0,101173.0,0.0
43.0,101178.0,0.0,101208.0,0.0
44.0,101207.0,0.0,101236.0,0.0
45.0,101240.0,0.0,101267.0,0.0
46.0,101272.0,0.0,101299.0,0.0
47.0,101296.0,0.0,101319.0,0.0
48.0,101328.0,0.0,101352.0,0.0
49.0,101355.0,0.0,101379.0,0.0
50.0,101379.0,0.0,101396.0,0.0
51.0,101411.0,0.0,101426.0,0.0
52.0,101446.0,0.0,101451.0,0.0
53.0,101471.0,0.0,101482.0,0.0
54.0,101505.0,0.0,101518.0,0.0
55.0,101530.0,0.0,101558.0,0.0
56.0,101559.0,0.0,101595.0,0.0
57.0,101585.0,0.0,101622.0,0.0
58.0,101615.0,0.0,101641.0,0.0
59.0,101635.0,0.0,101659.0,0.0
60.0,101666.0,0.0,101684.0,0.0
61.0,101691.0,0.0,101718.0,0.0
62.0,101712.0,0.0,101740.0,0.0
63.0,101732.0,0.0,101770.0,0.0
64.0,101755.0,0.0,101795.0,0.0
65.0,101784.0,0.0,101818.0,0.0
66.0,101814.0,0.0,101840.0,0.0
67.0,101842.0,0.0,101868.0,0.0
68.0,101872.0,0.0,101896.0,0.0
69.0,101894.0,0.0,101925.0,0.0
70.0,101924.0,0.0,101952.0,0.0
71.0,101951.0,0.0,101987.0,0.0
72.0,101978.0,0.0,102018.0,0.0
73.0,102007.0,0.0,102039.0,0.0
74.0,102042.0,0.0,102065.0,0.0
75.0,102070.0,0.0,102099.0,0.0
76.0,102095.0,0.0,102128.0,0.0
77.0,102121.0,0.0,102164.0,0.0
78.0,102152.0,0.0,102192.0,0.0
79.0,102177.0,0.0,102211.0,0.0
80.0,102203.0,0.0,102239.0,0.0
81.0,102226.0,0.0,102270.0,0.0
82.0,102260.0,0.0,102286.0,0.0
83.0,102286.0,0.0,102313.0,0.0
84.0,102308.0,0.0,102329.0,0.0
85.0,102338.0,0.0,102366.0,0.0
86.0,102368.0,0.0,102396.0,0.0
87.0,102405.0,0.0,102426.0,0.0
88.0,102435.0,0.0,102456.0,0.0
89.0,102461.0,0.0,102485.0,0.0
90.0,102486.0,0.0,102514.0,0.0
91.0,102514.0,0.0,102543.0,0.0
92.0,102542.0,0.0,102575.0,0.0
93.0,102569.0,0.0,102606.0,0.0
94.0,102592.0,0.0,102639.0,0.0
95.0,102622.0,0.0,102662.0,0.0
96.0,102655.0,0.0,102703.0,0.0
97.0,102674.0,0.0,102728.0,0.0
98.0,102707.0,0.0,102756.0,0.0
99.0,102730.0,0.0,102782.0,0.0
100.0,102758.0,0.0,102808.0,0.0
101.0,102801.0,0.0,102838.0,0.0
102.0,102830.0,0.0,102862.0,0.0
103.0,102852.0,0.0,102886.0,0.0
104.0,102877.0,0.0,102908.0,0.0
105.0,102903.0,0.0,102936.0,0.0
106.0,102931.0,0.0,102971.0,0.0
107.0,102960.0,0.0,103006.0,0.0
108.0,102981.0,0.0,103024.0,0.0
109.0,103008.0,0.0,103055.0,0.0
110.0,103031.0,0.0,103083.0,0.0
111.0,103063.0,0.0,103107.0,0.0
112.0,103099.0,0.0,103134.0,0.0
113.0,103121.0,0.0,103168.0,0.0
114.0,103148.0,0.0,103195.0,0.0
115.0,103188.0,0.0,103212.0,0.0
116.0,103232.0,0.0,103250.0,0.0
117.0,103260.0,0.0,103275.0,0.0
118.0,103294.0,0.0,103302.0,0.0
119.0,103327.0,0.0,103327.0,0.0
120.0,103348.0,0.0,103354.0,0.0
121.0,103382.0,0.0,103381.0,0.0
122.0,103412.0,0.0,103412.0,0.0
123.0,103443.0,0.0,103437.0,0.0
124.0,103470.0,0.0,103459.0,0.0
125.0,103505.0,0.0,103483.0,0.0
126.0,103539.0,0.0,103512.0,0.0
127.0,103562.0,0.0,103548.0,0.0
128.0,103593.0,0.0,103587.0,0.0
129.0,103619.0,0.0,103618.0,0.0
130.0,103641.0,0.0,103647.0,0.0
131.0,103666.0,0.0,103675.0,0.0
132.0,103689.0,0.0,103699.0,0.0
133.0,103718.0,0.0,103725.0,0.0
134.0,103748.0,0.0,103749.0,0.0
135.0,103777.0,0.0,103782.0,0.0
136.0,103807.0,0.0,103812.0,0.0
137.0,103841.0,0.0,103831.0,0.0
138.0,103869.0,0.0,103854.0,0.0
139.0,103901.0,0.0,103883.0,0.0
140.0,103926.0,0.0,103912.0,0.0
141.0,103947.0,0.0,103938.0,0.0
142.0,103984.0,0.0,103967.0,0.0
143.0,104010.0,0.0,104000.0,0.0
144.0,104039.0,0.0,104030.0,0.0
145.0,104067.0,0.0,104065.0,0.0
146.0,104093.0,0.0,104087.0,0.0
147.0,104117.0,0.0,104107.0,0.0
148.0,104147.0,0.0,104139.0,0.0
149.0,104171.0,0.0,104176.0,0.0
150.0,104205.0,0.0,104216.0,0.0
151.0,104228.0,0.0,104245.0,0.0
152.0,104259.0,0.0,104269.0,0.0
153.0,104288.0,0.0,104293.0,0.0
154.0,104312.0,0.0,104330.0,0.0
155.0,104343.0,0.0,104357.0,0.0
156.0,104367.0,0.0,104390.0,0.0
157.0,104401.0,0.0,104416.0,0.0
158.0,104437.0,0.0,104447.0,0.0
159.0,104460.0,0.0,104485.0,0.0
160.0,104501.0,0.0,104512.0,0.0
161.0,104535.0,0.0,104550.0,0.0
162.0,104568.0,0.0,104577.0,0.0
163.0,104608.0,0.0,104598.0,0.0
164.0,104635.0,0.0,104623.0,0.0
165.0,104661.0,0.0,104646.0,0.0
166.0,104690.0,0.0,104663.0,0.0
167.0,104717.0,0.0,104693.0,0.0
168.0,104739.0,0.0,104733.0,0.0
169.0,104771.0,0.0,104759.0,0.0
170.0,104803.0,0.0,104779.0,0.0
171.0,104833.0,0.0,104799.0,0.0
172.0,104867.0,0.0,104833.0,0.0
173.0,104888.0,0.0,104857.0,0.0
174.0,104920.0,0.0,104876.0,0.0
175.0,104948.0,0.0,104902.0,0.0
176.0,104979.0,0.0,104946.0,0.0
177.0,105017.0,0.0,104969.0,0.0
178.0,105045.0,0.0,104991.0,0.0
179.0,105069.0,0.0,105022.0,0.0
180.0,105097.0,0.0,105057.0,0.0
181.0,105122.0,0.0,105084.0,0.0
182.0,105146.0,0.0,105116.0,0.0
183.0,105177.0,0.0,105141.0,0.0
184.0,105203.0,0.0,105165.0,0.0
185.0,105238.0,0.0,105191.0,0.0
186.0,105270.0,0.0,105218.0,0.0
187.0,105294.0,0.0,105254.0,0.0
188.0,105321.0,0.0,105283.0,0.0
189.0,105350.0,0.0,105315.0,0.0
190.0,105374.0,0.0,105350.0,0.0
191.0,105404.0,0.0,105382.0,0.0
192.0,105433.0,0.0,105404.0,0.0
193.0,105460.0,0.0,105436.0,0.0
194.0,105481.0,0.0,105464.0,0.0
195.0,105510.0,0.0,105490.0,0.0
196.0,105539.0,0.0,105516.0,0.0
197.0,105569.0,0.0,105540.0,0.0
198.0,105600.0,0.0,105562.0,0.0
199.0,105621.0,0.0,105591.0,0.0
200.0,105659.0,0.0,105618.0,0.0
201.0,105697.0,0.0,105653.0,0.0
202.0,105723.0,0.0,105681.0,0.0
203.0,105760.0,0.0,105705.0,0.0
204.0,105788.0,0.0,105747.0,0.0
205.0,105816.0,0.0,105772.0,0.0
206.0,105852.0,0.0,105802.0,0.0
207.0,105880.0,0.0,105834.0,0.0
208.0,105906.0,0.0,105869.0,0.0
209.0,105935.0,0.0,105895.0,0.0
210.0,105966.0,0.0,105924.0,0.0
211.0,105999.0,0.0,105955.0,0.0
212.0,106020.0,0.0,105980.0,0.0
213.0,106057.0,0.0,106011.0,0.0
214.0,106091.0,0.0,106037.0,0.0
215.0,106114.0,0.0,106070.0,0.0
216.0,106142.0,0.0,106096.0,0.0
217.0,106171.0,0.0,106131.0,0.0
218.0,106202.0,0.0,106163.0,0.0
219.0,106229.0,0.0,106187.0,0.0
220.0,106259.0,0.0,106216.0,0.0
221.0,106289.0,0.0,106255.0,0.0
222.0,106323.0,0.0,106286.0,0.0
223.0,106346.0,0.0,106321.0,0.0
224.0,106377.0,0.0,106340.0,0.0
