time,Donor,PlasmidFreeDonor,Recipient,Transconjugant
104.0,102898.0,0.0,102963.0,0.0
105.0,102929.0,0.0,102988.0,0.0
106.0,102949.0,0.0,103025.0,0.0
107.0,102979.0,0.0,103063.0,0.0
108.0,103011.0,0.0,103084.0,0.0
109.0,103038.0,0.0,103107.0,0.0
110.0,103056.0,0.0,103140.0,0.0
111.0,103084.0,0.0,103168.0,0.0
112.0,103112.0,0.0,103203.0,0.0
113.0,103143.0,0.0,103224.0,0.0
114.0,103172.0,0.0,103247.0,0.0
115.0,103198.0,0.0,103274.0,0.0
116.0,103222.0,0.0,103300.0,0.0
117.0,103244.0,0.0,103328.0,0.0
118.0,103270.0,0.0,103358.0,0.0
119.0,103294.0,0.0,103390.0,0.0
120.0,103319.0,0.0,103413.0,0.0
121.0,103341.0,0.0,103447.0,0.0
122.0,103371.0,0.0,103481.0,0.0
123.0,103402.0,0.0,103501.0,0.0
124.0,103429.0,0.0,103524.0,0.0
125.0,103461.0,0.0,103557.0,0.0
126.0,103494.0,0.0,103591.0,0.0
127.0,103525.0,0.0,103621.0,0.0
128.0,103562.0,0.0,103657.0,0.0
129.0,103586.0,0.0,103687.0,0.0
130.0,103613.0,0.0,103720.0,0.0
131.0,103645.0,0.0,103755.0,0.0
132.0,103677.0,0.0,103778.0,0.0
133.0,103710.0,0.0,103817.0,0.0
134.0,103735.0,0.0,103852.0,0.0
135.0,103758.0,0.0,103884.0,0.0
136.0,103784.0,0.0,103910.0,0.0
137.0,103820.0,0.0,103939.0,0.0
138.0,103846.0,0.0,103961.0,0.0
139.0,103872.0,0.0,103976.0,0.0
140.0,103893.0,0.0,104002.0,0.0
141.0,103922.0,0.0,104027.0,0.0
142.0,103954.0,0.0,104057.0,0.0
143.0,103987.0,0.0,104091.0,0.0
144.0,104015.0,0.0,104116.0,0.0
145.0,104040.0,0.0,104142.0,0.0
146.0,104061.0,0.0,104180.0,0.0
147.0,104097.0,0.0,104218.0,0.0
148.0,104128.0,0.0,104255.0,0.0
149.0,104154.0,0.0,104282.0,0.0
150.0,104180.0,0.0,104308.0,0.0
151.0,104208.0,0.0,104331.0,0.0
152.0,104242.0,0.0,104365.0,0.0
153.0,104273.0,0.0,104393.0,0.0
154.0,104294.0,0.0,104422.0,0.0
155.0,104322.0,0.0,104454.0,0.0
156.0,104348.0,0.0,104486.0,0.0
157.0,104374.0,0.0,104509.0,0.0
158.0,104399.0,0.0,104536.0,0.0
159.0,104426.0,0.0,104564.0,0.0
160.0,104442.0,0.0,104592.0,0.0
161.0,104472.0,0.0,104617.0,0.0
162.0,104508.0,0.0,104657.0,0.0
163.0,104543.0,0.0,104695.0,0.0
164.0,104573.0,0.0,104724.0,0.0
165.0,104605.0,0.0,104744.0,0.0
166.0,104643.0,0.0,104774.0,0.0
167.0,104663.0,0.0,104801.0,0.0
168.0,104702.0,0.0,104838.0,0.0
169.0,104734.0,0.0,104858.0,0.0
170.0,104758.0,0.0,104889.0,0.0
171.0,104788.0,0.0,104920.0,0.0
172.0,104824.0,0.0,104950.0,0.0
173.0,104863.0,0.0,104983.0,0.0
174.0,104891.0,0.0,105004.0,0.0
175.0,104906.0,0.0,105024.0,0.0
176.0,104941.0,0.0,105051.0,0.0
177.0,104964.0,0.0,105091.0,0.0
178.0,104988.0,0.0,105117.0,0.0
179.0,105026.0,0.0,105146.0,0.0
180.0,105059.0,0.0,105177.0,0.0
181.0,105102.0,0.0,105208.0,0.0
182.0,105129.0,0.0,105234.0,0.0
183.0,105154.0,0.0,105266.0,0.0
184.0,105181.0,0.0,105296.0,0.0
185.0,105213.0,0.0,105325.0,0.0
186.0,105249.0,0.0,105348.0,0.0
187.0,105278.0,0.0,105387.0,0.0
188.0,105303.0,0.0,105418.0,0.0
189.0,105325.0,0.0,105442.0,0.0
190.0,105360.0,0.0,105479.0,0.0
191.0,105403.0,0.0,105508.0,0.0
192.0,105443.0,0.0,105535.0,0.0
193.0,105470.0,0.0,105561.0,0.0
194.0,105494.0,0.0,105593.0,0.0
195.0,105521.0,0.0,105619.0,0.0
196.0,105544.0,0.0,105653.0,0.0
197.0,105577.0,0.0,105682.0,0.0
198.0,105608.0,0.0,105709.0,0.0
199.0,105638.0,0.0,105734.0,0.0
200.0,105675.0,0.0,105759.0,0.0
201.0,105703.0,0.0,105781.0,0.0
202.0,105737.0,0.0,105805.0,0.0
203.0,105772.0,0.0,105833.0,0.0
204.0,105806.0,0.0,105855.0,0.0
205.0,105840.0,0.0,105880.0,0.0
206.0,105880.0,0.0,105913.0,0.0
207.0,105905.0,0.0,105950.0,0.0
208.0,105936.0,0.0,105982.0,0.0
209.0,105966.0,0.0,106017.0,0.0
210.0,105997.0,0.0,106039.0,0.0
211.0,106024.0,0.0,106065.0,0.0
212.0,106050.0,0.0,106110.0,0.0
213.0,106085.0,0.0,106146.0,0.0
214.0,106114.0,0.0,106171.0,0.0
215.0,106135.0,0.0,106199.0,0.0
216.0,106159.0,0.0,106227.0,0.0
217.0,106182.0,0.0,106257.0,0.0
218.0,106223.0,0.0,106280.0,0.0
219.0,106247.0,0.0,106300.0,0.0
220.0,106285.0,0.0,106322.0,0.0
221.0,106318.0,0.0,106347.0,0.0
222.0,106341.0,0.0,106390.0,0.0
223.0,106372.0,0.0,106423.0,0.0
224.0,106395.0,0.0,106455.0,0.0
225.0,106421.0,0.0,106481.0,0.0
226.0,106457.0,0.0,106512.0,0.0
227.0,106488.0,0.0,106539.0,0.0
228.0,106516.0,0.0,106567.0,0.0
229.0,106540.0,0.0,106596.0,0.0
230.0,106564.0,0.0,106630.0,0.0
231.0,106593.0,0.0,106653.0,0.0
232.0,106619.0,0.0,106681.0,0.0
233.0,106656.0,0.0,106714.0,0.0
234.0,106699.0,0.0,106752.0,0.0
235.0,106738.0,0.0,106792.0,0.0
236.0,106768.0,0.0,106819.0,0.0
237.0,106807.0,0.0,106850.0,0.0
238.0,106830.0,0.0,106873.0,0.0
239.0,106843.0,0.0,106904.0,0.0
240.0,106868.0,0.0,106938.0,0.0
241.0,106891.0,0.0,106970.0,0.0
242.0,106931.0,0.0,106998.0,0.0
243.0,106959.0,0.0,107029.0,0.0
244.0,106990.0,0.0,107055.0,0.0
245.0,107014.0,0.0,107087.0,0.0
246.0,107044.0,0.0,107118.0,0.0
247.0,107073.0,0.0,107141.0,0.0
248.0,107104.0,0.0,107170.0,0.0
249.0,107136.0,0.0,107208.0,0.0
250.0,107175.0,0.0,107236.0,0.0
251.0,107207.0,0.0,107273.0,0.0
252.0,107242.0,0.0,107310.0,0.0
253.0,107275.0,0.0,107336.0,0.0
254.0,107302.0,0.0,107367.0,0.0
255.0,107326.0,0.0,107398.0,0.0
256.0,107347.0,0.0,107437.0,0.0
257.0,107377.0,0.0,107466.0,0.0
258.0,107417.0,0.0,107504.0,0.0
259.0,107446.0,0.0,107536.0,0.0
260.0,107480.0,0.0,107563.0,0.0
261.0,107516.0,0.0,107588.0,0.0
262.0,107549.0,0.0,107616.0,0.0
263.0,107579.0,0.0,107656.0,0.0
264.0,107602.0,0.0,107679.0,0.0
265.0,107631.0,0.0,107703.0,0.0
266.0,107661.0,0.0,107732.0,0.0
267.0,107695.0,0.0,107764.0,0.0
268.0,107719.0,0.0,107795.0,0.0
269.0,107746.0,0.0,107835.0,0.0
270.0,107779.0,0.0,107864.0,0.0
271.0,107811.0,0.0,107888.0,0.0
272.0,107849.0,0.0,107916.0,0.0
273.0,107875.0,0.0,107951.0,0.0
274.0,107902.0,0.0,107992.0,0.0
275.0,107923.0,0.0,108017.0,0.0
276.0,107945.0,0.0,108052.0,0.0
277.0,107980.0,0.0,108074.0,0.0
278.0,108011.0,0.0,108102.0,0.0
279.0,108042.0,0.0,108128.0,0.0
280.0,108068.0,0.0,108159.0,0.0
281.0,108106.0,0.0,108192.0,0.0
282.0,108137.0,0.0,108227.0,0.0
283.0,108162.0,0.0,108265.0,0.0
284.0,108191.0,0.0,108310.0,0.0
285.0,108219.0,0.0,108343.0,0.0
286.0,108245.0,0.0,108377.0,0.0
287.0,108283.0,0.0,108411.0,0.0
288.0,108316.0,0.0,108439.0,0.0
289.0,108351.0,0.0,108467.0,0.0
290.0,108381.0,0.0,108514.0,0.0
291.0,108412.0,0.0,108542.0,0.0
292.0,108449.0,0.0,108578.0,0.0
293.0,108483.0,0.0,108615.0,0.0
294.0,108517.0,0.0,108644.0,0.0
295.0,108544.0,0.0,108673.0,0.0
296.0,108577.0,0.0,108708.0,0.0
297.0,108602.0,0.0,108746.0,0.0
298.0,108637.0,0.0,108769.0,0.0
299.0,108664.0,0.0,108806.0,0.0
300.0,108700.0,0.0,108841.0,0.0
301.0,108725.0,0.0,108863.0,0.0
302.0,108764.0,0.0,108892.0,0.0
303.0,108796.0,0.0,108930.0,0.0
304.0,108824.0,0.0,108964.0,0.0
305.0,108857.0,0.0,108993.0,0.0
306.0,108886.0,0.0,109023.0,0.0
307.0,108911.0,0.0,109053.0,0.0
308.0,108945.0,0.0,109080.0,0.0
309.0,108983.0,0.0,109120.0,0.0
310.0,109017.0,0.0,109146.0,0.0
311.0,109056.0,0.0,109189.0,0.0
312.0,109086.0,0.0,109216.0,0.0
313.0,109118.0,0.0,109241.0,0.0
314.0,109150.0,0.0,109274.0,0.0
315.0,109176.0,0.0,109307.0,0.0
316.0,109210.0,0.0,109335.0,0.0
317.0,109237.0,0.0,109366.0,0.0
318.0,109264.0,0.0,109392.0,0.0
319.0,109293.0,0.0,109430.0,0.0
320.0,109320.0,0.0,109456.0,0.0
321.0,109349.0,0.0,109489.0,0.0
322.0,109380.0,0.0,109527.0,0.0
323.0,109407.0,0.0,109547.0,0.0
324.0,109434.0,0.0,109577.0,0.0
325.0,109467.0,0.0,109604.0,0.0
326.0,109501.0,0.0,109638.0,0.0
327.0,109529.0,0.0,109669.0,0.0
328.0,109559.0,0.0,109696.0,0.0
329.0,109591.0,0.0,109722.0,0.0
330.0,109622.0,0.0,109753.0,0.0
331.0,109647.0,0.0,109787.0,0.0
332.0,109675.0,0.0,109818.0,0.0
333.0,109703.0,0.0,109847.0,0.0
334.0,109732.0,0.0,109875.0,0.0
335.0,109758.0,0.0,109899.0,0.0
336.0,109789.0,0.0,109929.0,0.0
337.0,109819.0,0.0,109962.0,0.0
338.0,109849.0,0.0,109990.0,0.0
339.0,109873.0,0.0,110022.0,0.0
340.0,109917.0,0.0,110052.0,0.0
341.0,109946.0,0.0,110079.0,0.0
342.0,109976.0,0.0,110115.0,0.0
343.0,110010.0,0.0,110146.0,0.0
344.0,110041.0,0.0,110180.0,0.0
345.0,110067.0,0.0,110211.0,0.0
346.0,110102.0,0.0,110245.0,0.0
347.0,110134.0,0.0,110274.0,0.0
348.0,110165.0,0.0,110310.0,0.0
349.0,110201.0,0.0,110344.0,0.0
350.0,110222.0,0.0,110379.0,0.0
351.0,110258.0,0.0,110408.0,0.0
352.0,110296.0,0.0,110444.0,0.0
353.0,110327.0,0.0,110473.0,0.0
354.0,110354.0,0.0,110508.0,0.0
355.0,110385.0,0.0,110545.0,0.0
356.0,110423.0,0.0,110566.0,0.0
357.0,110457.0,0.0,110591.0,0.0
358.0,110483.0,0.0,110632.0,0.0
359.0,110518.0,0.0,110661.0,0.0
360.0,110555.0,0.0,110698.0,0.0
361.0,110588.0,0.0,110738.0,0.0
362.0,110617.0,0.0,110782.0,0.0
363.0,110651.0,0.0,110815.0,0.0
364.0,110682.0,0.0,110843.0,0.0
365.0,110710.0,0.0,110865.0,0.0
366.0,110740.0,0.0,110896.0,0.0
367.0,110767.0,0.0,110926.0,0.0
368.0,110795.0,0.0,110954.0,0.0
369.0,110826.0,0.0,110980.0,0.0
370.0,110857.0,0.0,111011.0,0.0
371.0,110889.0,0.0,111044.0,0.0
372.0,110923.0,0.0,111070.0,0.0
373.0,110953.0,0.0,111102.0,0.0
374.0,110980.0,0.0,111125.0,0.0
375.0,111003.0,0.0,111148.0,0.0
376.0,111042.0,0.0,111170.0,0.0
377.0,111066.0,0.0,111207.0,0.0
378.0,111101.0,0.0,111239.0,0.0
379.0,111136.0,0.0,111261.0,0.0
380.0,111174.0,0.0,111287.0,0.0
381.0,111202.0,0.0,111316.0,0.0
382.0,111242.0,0.0,111346.0,0.0
383.0,111269.0,0.0,111371.0,0.0
384.0,111296.0,0.0,111402.0,0.0
385.0,111325.0,0.0,111432.0,0.0
386.0,111343.0,0.0,111471.0,0.0
387.0,111383.0,0.0,111497.0,0.0
388.0,111415.0,0.0,111526.0,0.0
389.0,111444.0,0.0,111570.0,0.0
390.0,111483.0,0.0,111602.0,0.0
391.0,111517.0,0.0,111627.0,0.0
392.0,111544.0,0.0,111660.0,0.0
393.0,111579.0,0.0,111691.0,0.0
394.0,111605.0,0.0,111715.0,0.0
395.0,111631.0,0.0,111740.0,0.0
396.0,111650.0,0.0,111765.0,0.0
397.0,111678.0,0.0,111795.0,0.0
398.0,111710.0,0.0,111824.0,0.0
399.0,111739.0,0.0,111864.0,0.0
400.0,111761.0,0.0,111895.0,0.0
401.0,111796.0,0.0,111922.0,0.0
402.0,111824.0,0.0,111949.0,0.0
403.0,111845.0,0.0,111981.0,0.0
404.0,111877.0,0.0,112009.0,0.0
405.0,111916.0,0.0,112039.0,0.0
406.0,111941.0,0.0,112073.0,0.0
407.0,111978.0,0.0,112100.0,0.0
408.0,112019.0,0.0,112135.0,0.0
409.0,112045.0,0.0,112166.0,0.0
410.0,112087.0,0.0,112202.0,0.0
411.0,112118.0,0.0,112236.0,0.0
412.0,112150.0,0.0,112274.0,0.0
413.0,112181.0,0.0,112301.0,0.0
414.0,112210.0,0.0,112327.0,0.0
415.0,112250.0,0.0,112360.0,0.0
416.0,112282.0,0.0,112409.0,0.0
417.0,112313.0,0.0,112440.0,0.0
418.0,112343.0,0.0,112470.0,0.0
419.0,112364.0,0.0,112500.0,0.0
420.0,112401.0,0.0,112537.0,0.0
421.0,112423.0,0.0,112572.0,0.0
422.0,112452.0,0.0,112597.0,0.0
423.0,112481.0,0.0,112628.0,0.0
424.0,112503.0,0.0,112661.0,0.0
425.0,112537.0,0.0,112686.0,0.0
426.0,112576.0,0.0,112718.0,0.0
427.0,112604.0,0.0,112745.0,0.0
428.0,112631.0,0.0,112780.0,0.0
429.0,112663.0,0.0,112810.0,0.0
430.0,112695.0,0.0,112835.0,0.0
431.0,112727.0,0.0,112867.0,0.0
432.0,112766.0,0.0,112900.0,0.0
433.0,112789.0,0.0,112930.0,0.0
434.0,112815.0,0.0,112955.0,0.0
435.0,112845.0,0.0,112986.0,0.0
436.0,112877.0,0.0,113019.0,0.0
437.0,112908.0,0.0,113051.0,0.0
438.0,112937.0,0.0,113075.0,0.0
439.0,112967.0,0.0,113108.0,0.0
440.0,112999.0,0.0,113139.0,0.0
441.0,113025.0,0.0,113173.0,0.0
442.0,113060.0,0.0,113197.0,0.0
443.0,113090.0,0.0,113224.0,0.0
444.0,113128.0,0.0,113245.0,0.0
445.0,113165.0,0.0,113275.0,0.0
446.0,113192.0,0.0,113309.0,0.0
447.0,113227.0,0.0,113336.0,0.0
448.0,113261.0,0.0,113369.0,0.0
449.0,113300.0,0.0,113398.0,0.0
450.0,113323.0,0.0,113427.0,0.0
451.0,113350.0,0.0,113458.0,0.0
452.0,113380.0,0.0,113492.0,0.0
453.0,113422.0,0.0,113523.0,0.0
454.0,113449.0,0.0,113562.0,0.0
455.0,113479.0,0.0,113604.0,0.0
456.0,113511.0,0.0,113637.0,0.0
457.0,113547.0,0.0,113678.0,0.0
458.0,113577.0,0.0,113713.0,0.0
459.0,113609.0,0.0,113746.0,0.0
460.0,113640.0,0.0,113784.0,0.0
461.0,113669.0,0.0,113818.0,0.0
462.0,113710.0,0.0,113858.0,0.0
463.0,113742.0,0.0,113891.0,0.0
464.0,113766.0,0.0,113926.0,0.0
465.0,113796.0,0.0,113949.0,0.0
466.0,113826.0,0.0,113974.0,0.0
467.0,113855.0,0.0,114007.0,0.0
468.0,113877.0,0.0,114043.0,0.0
469.0,113909.0,0.0,114068.0,0.0
470.0,113944.0,0.0,114096.0,0.0
471.0,113981.0,0.0,114126.0,0.0
472.0,114024.0,0.0,114157.0,0.0
473.0,114056.0,0.0,114189.0,0.0
474.0,114089.0,0.0,114220.0,0.0
475.0,114132.0,0.0,114245.0,0.0
476.0,114161.0,0.0,114276.0,0.0
477.0,114204.0,0.0,114314.0,0.0
478.0,114247.0,0.0,114343.0,0.0
479.0,114278.0,0.0,114377.0,0.0
480.0,114308.0,0.0,114416.0,0.0
481.0,114344.0,0.0,114448.0,0.0
482.0,114373.0,0.0,114486.0,0.0
483.0,114413.0,0.0,114513.0,0.0
484.0,114440.0,0.0,114563.0,0.0
485.0,114472.0,0.0,114596.0,0.0
486.0,114506.0,0.0,114632.0,0.0
487.0,114539.0,0.0,114656.0,0.0
488.0,114572.0,0.0,114688.0,0.0
489.0,114601.0,0.0,114734.0,0.0
490.0,114638.0,0.0,114767.0,0.0
491.0,114673.0,0.0,114794.0,0.0
492.0,114705.0,0.0,114824.0,0.0
493.0,114731.0,0.0,114863.0,0.0
494.0,114767.0,0.0,114892.0,0.0
495.0,114794.0,0.0,114918.0,0.0
496.0,114832.0,0.0,114954.0,0.0
497.0,114868.0,0.0,114987.0,0.0
498.0,114898.0,0.0,115025.0,0.0
499.0,114925.0,0.0,115058.0,0.0
500.0,114962.0,0.0,115085.0,0.0
501.0,114992.0,0.0,115116.0,0.0
502.0,115028.0,0.0,115145.0,0.0
503.0,115052.0,0.0,115177.0,0.0
504.0,115073.0,0.0,115213.0,0.0
505.0,115102.0,0.0,115244.0,0.0
506.0,115129.0,0.0,115278.0,0.0
507.0,115156.0,0.0,115301.0,0.0
508.0,115180.0,0.0,115335.0,0.0
509.0,115215.0,0.0,115363.0,0.0
510.0,115249.0,0.0,115393.0,0.0
511.0,115272.0,0.0,115418.0,0.0
512.0,115296.0,0.0,115449.0,0.0
513.0,115324.0,0.0,115474.0,0.0
514.0,115347.0,0.0,115514.0,0.0
515.0,115374.0,0.0,115561.0,0.0
516.0,115409.0,0.0,115593.0,0.0
517.0,115440.0,0.0,115624.0,0.0
518.0,115472.0,0.0,115648.0,0.0
519.0,115501.0,0.0,115689.0,0.0
520.0,115539.0,0.0,115725.0,0.0
521.0,115571.0,0.0,115752.0,0.0
522.0,115606.0,0.0,115773.0,0.0
523.0,115637.0,0.0,115811.0,0.0
524.0,115664.0,0.0,115848.0,0.0
525.0,115700.0,0.0,115875.0,0.0
526.0,115727.0,0.0,115912.0,0.0
527.0,115760.0,0.0,115941.0,0.0
528.0,115794.0,0.0,115982.0,0.0
529.0,115828.0,0.0,116021.0,0.0
530.0,115859.0,0.0,116057.0,0.0
531.0,115896.0,0.0,116093.0,0.0
532.0,115928.0,0.0,116122.0,0.0
533.0,115965.0,0.0,116150.0,0.0
534.0,116002.0,0.0,116178.0,0.0
535.0,116023.0,0.0,116218.0,0.0
536.0,116058.0,0.0,116242.0,0.0
537.0,116085.0,0.0,116270.0,0.0
538.0,116113.0,0.0,116299.0,0.0
539.0,116141.0,0.0,116323.0,0.0
540.0,116173.0,0.0,116348.0,0.0
541.0,116206.0,0.0,116386.0,0.0
542.0,116232.0,0.0,116421.0,0.0
543.0,116263.0,0.0,116452.0,0.0
544.0,116297.0,0.0,116473.0,0.0
545.0,116325.0,0.0,116511.0,0.0
546.0,116359.0,0.0,116553.0,0.0
547.0,116397.0,0.0,116588.0,0.0
548.0,116419.0,0.0,116617.0,0.0
549.0,116445.0,0.0,116650.0,0.0
550.0,116470.0,0.0,116678.0,0.0
551.0,116509.0,0.0,116706.0,0.0
552.0,116545.0,0.0,116737.0,0.0
553.0,116573.0,0.0,116774.0,0.0
554.0,116608.0,0.0,116805.0,0.0
555.0,116647.0,0.0,116834.0,0.0
556.0,116688.0,0.0,116862.0,0.0
557.0,116726.0,0.0,116894.0,0.0
558.0,116749.0,0.0,116926.0,0.0
559.0,116785.0,0.0,116957.0,0.0
560.0,116819.0,0.0,116991.0,0.0
561.0,116866.0,0.0,117021.0,0.0
562.0,116900.0,0.0,117052.0,0.0
563.0,116933.0,0.0,117082.0,0.0
564.0,116968.0,0.0,117106.0,0.0
565.0,116993.0,0.0,117145.0,0.0
566.0,117028.0,0.0,117180.0,0.0
567.0,117064.0,0.0,117208.0,0.0
568.0,117094.0,0.0,117227.0,0.0
569.0,117130.0,0.0,117268.0,0.0
570.0,117164.0,0.0,117302.0,0.0
571.0,117193.0,0.0,117339.0,0.0
572.0,117234.0,0.0,117371.0,0.0
573.0,117268.0,0.0,117400.0,0.0
574.0,117292.0,0.0,117430.0,0.0
575.0,117326.0,0.0,117458.0,0.0
576.0,117351.0,0.0,117498.0,0.0
577.0,117375.0,0.0,117534.0,0.0
578.0,117417.0,0.0,117565.0,0.0
579.0,117464.0,0.0,117605.0,0.0
580.0,117495.0,0.0,117643.0,0.0
581.0,117527.0,0.0,117673.0,0.0
582.0,117559.0,0.0,117708.0,0.0
583.0,117590.0,0.0,117738.0,0.0
584.0,117623.0,0.0,117762.0,0.0
585.0,117656.0,0.0,117786.0,0.0
586.0,117692.0,0.0,117815.0,0.0
587.0,117725.0,0.0,117849.0,0.0
588.0,117758.0,0.0,117881.0,0.0
589.0,117783.0,0.0,117910.0,0.0
590.0,117818.0,0.0,117945.0,0.0
591.0,117844.0,0.0,117974.0,0.0
592.0,117878.0,0.0,118006.0,0.0
593.0,117907.0,0.0,118037.0,0.0
594.0,117942.0,0.0,118066.0,0.0
595.0,117974.0,0.0,118111.0,0.0
596.0,118010.0,0.0,118133.0,0.0
597.0,118047.0,0.0,118169.0,0.0
598.0,118077.0,0.0,118195.0,0.0
599.0,118106.0,0.0,118223.0,0.0
600.0,118136.0,0.0,118250.0,0.0
601.0,118170.0,0.0,118280.0,0.0
602.0,118200.0,0.0,118309.0,0.0
603.0,118233.0,0.0,118346.0,0.0
604.0,118259.0,0.0,118376.0,0.0
605.0,118290.0,0.0,118407.0,0.0
606.0,118323.0,0.0,118437.0,0.0
607.0,118357.0,0.0,118467.0,0.0
608.0,118403.0,0.0,118501.0,0.0
609.0,118436.0,0.0,118533.0,0.0
610.0,118472.0,0.0,118558.0,0.0
611.0,118515.0,0.0,118595.0,0.0
612.0,118551.0,0.0,118627.0,0.0
613.0,118592.0,0.0,118660.0,0.0
614.0,118625.0,0.0,118701.0,0.0
615.0,118650.0,0.0,118742.0,0.0
616.0,118690.0,0.0,118772.0,0.0
617.0,118713.0,0.0,118799.0,0.0
618.0,118747.0,0.0,118823.0,0.0
619.0,118779.0,0.0,118858.0,0.0
620.0,118822.0,0.0,118894.0,0.0
621.0,118855.0,0.0,118931.0,0.0
622.0,118890.0,0.0,118961.0,0.0
623.0,118933.0,0.0,118995.0,0.0
624.0,118961.0,0.0,119024.0,0.0
625.0,118997.0,0.0,119058.0,0.0
626.0,119038.0,0.0,119085.0,0.0
627.0,119071.0,0.0,119126.0,0.0
628.0,119099.0,0.0,119152.0,0.0
629.0,119150.0,0.0,119181.0,0.0
630.0,119185.0,0.0,119212.0,0.0
631.0,119215.0,0.0,119241.0,0.0
632.0,119245.0,0.0,119269.0,0.0
