,Experiments,LDM,SIM
356,E2_I2_P55,,0.0
357,E2_I2_P56,,6.164655218259931e-14
358,E2_I2_P57,,2.886477357035649e-14
359,E2_I2_P58,,0.0
360,E2_I2_P59,,0.0
361,E2_I2_P60,,0.0
362,E2_I2_P61,,0.0
363,E2_I2_P62,,0.0
364,E2_I2_P63,,0.0
365,E2_I2_P64,,2.9579720333489154e-14
366,E2_I2_P65,,4.663390752405315e-14
367,E2_I2_P66,,0.0
368,E2_I2_P67,,0.0
369,E2_I2_P68,,0.0
370,E2_I2_P69,,0.0
371,E2_I2_P70,,0.0
372,E2_I2_P71,,0.0
373,E2_I2_P72,,0.0
374,E2_I2_P73,,0.0
375,E2_I2_P74,,0.0
376,E2_I2_P75,,0.0
377,E2_I2_P76,,0.0
378,E2_I2_P77,,0.0
379,E2_I2_P78,,2.0011250219674226e-14
380,E2_I2_P79,,0.0
381,E2_I2_P80,,0.0
382,E2_I2_P81,,0.0
383,E2_I2_P82,,0.0
384,E2_I2_P83,,0.0
385,E2_I2_P84,,2.3771886252502323e-14
386,E2_I2_P85,,0.0
387,E2_I2_P86,,1.2711023619948756e-13
388,E2_I2_P87,,1.8993880993514556e-13
389,E2_I2_P88,,0.0
390,E2_I2_P89,,0.0
391,E2_I2_P90,,0.0
392,E2_I2_P91,,3.346392354888553e-14
393,E2_I2_P92,,0.0
394,E2_I2_P93,,0.0
395,E2_I2_P94,,0.0
396,E2_I2_P95,,1.0414710397169449e-13
397,E2_I2_P96,,0.0
398,E2_I2_P97,,0.0
399,E2_I2_P98,,0.0
400,E2_I2_P99,,4.2907489837263335e-14
401,E3_I2_P0,,0.0
402,E3_I2_P1,,2.218355931179209e-14
403,E3_I2_P2,,4.1916292035493665e-14
404,E3_I2_P3,,7.14177528548298e-14
405,E3_I2_P4,,0.0
406,E3_I2_P5,,0.0
407,E3_I2_P6,,6.41917525954587e-14
408,E3_I2_P7,,0.0
409,E3_I2_P8,,0.0
410,E3_I2_P9,,0.0
411,E3_I2_P10,,3.599342167499521e-14
412,E3_I2_P11,,2.585399321505686e-14
413,E3_I2_P12,,0.0
414,E3_I2_P13,,0.0
415,E3_I2_P14,,0.0
416,E3_I2_P15,,0.0
417,E3_I2_P16,,0.0
418,E3_I2_P17,,0.0
419,E3_I2_P18,,0.0
420,E3_I2_P19,,0.0
421,E3_I2_P20,,0.0
422,E3_I2_P21,,0.0
423,E3_I2_P22,,0.0
424,E3_I2_P23,,0.0
425,E3_I2_P24,,0.0
426,E3_I2_P25,,0.0
427,E3_I2_P26,,0.0
428,E3_I2_P27,,4.6434916473328814e-14
429,E3_I2_P28,,7.742725252135966e-14
430,E3_I2_P29,,0.0
431,E3_I2_P30,,0.0
432,E3_I2_P31,,0.0
433,E3_I2_P32,,0.0
434,E3_I2_P33,,0.0
435,E3_I2_P34,,0.0
436,E3_I2_P35,,3.2900350444330263e-14
437,E3_I2_P36,,9.079786067654512e-14
438,E3_I2_P37,,0.0
439,E3_I2_P38,,0.0
440,E3_I2_P39,,0.0
441,E3_I2_P40,,0.0
442,E3_I2_P41,,0.0
443,E3_I2_P42,,0.0
444,E3_I2_P43,,0.0
445,E3_I2_P44,,0.0
446,E3_I2_P45,,4.5644672190173084e-14
447,E3_I2_P46,,0.0
448,E3_I2_P47,,1.6964626240114404e-13
449,E3_I2_P48,,0.0
450,E3_I2_P49,,0.0
451,E3_I2_P50,,0.0
452,E3_I2_P51,,0.0
453,E3_I2_P52,,0.0
454,E3_I2_P53,,0.0
455,E3_I2_P54,,0.0
456,E3_I2_P55,,0.0
457,E3_I2_P56,,0.0
458,E3_I2_P57,,2.732216792524835e-12
459,E3_I2_P58,,7.776231498027809e-14
460,E3_I2_P59,,0.0
461,E3_I2_P60,,0.0
462,E3_I2_P61,,0.0
463,E3_I2_P62,,0.0
464,E3_I2_P63,,0.0
465,E3_I2_P64,,2.96309007552795e-14
466,E3_I2_P65,,4.712647842760574e-14
467,E3_I2_P66,,0.0
468,E3_I2_P67,,0.0
469,E3_I2_P68,,0.0
470,E3_I2_P69,,3.028362783232972e-14
471,E3_I2_P70,,0.0
472,E3_I2_P71,,0.0
473,E3_I2_P72,,0.0
474,E3_I2_P73,,0.0
475,E3_I2_P74,,0.0
476,E3_I2_P75,,0.0
477,E3_I2_P76,,0.0
478,E3_I2_P77,,0.0
479,E3_I2_P78,,0.0
480,E3_I2_P79,,1.966462321013026e-14
481,E3_I2_P80,,0.0
482,E3_I2_P81,,2.3963494403199186e-14
483,E3_I2_P82,,0.0
484,E3_I2_P83,,0.0
485,E3_I2_P84,,0.0
486,E3_I2_P85,,0.0
487,E3_I2_P86,,2.1932295409865502e-14
488,E3_I2_P87,,0.0
489,E3_I2_P88,,0.0
490,E3_I2_P89,,0.0
491,E3_I2_P90,,0.0
492,E3_I2_P91,,0.0
493,E3_I2_P92,,0.0
494,E3_I2_P93,,0.0
495,E3_I2_P94,,0.0
496,E3_I2_P95,,0.0
497,E3_I2_P96,,0.0
498,E3_I2_P97,,0.0
499,E3_I2_P98,,0.0
500,E3_I2_P99,,0.0
501,E4_I2_P0,,3.037829222406631e-14
502,E4_I2_P1,,0.0
503,E4_I2_P2,,0.0
504,E4_I2_P3,,3.024613247439244e-14
505,E4_I2_P4,,0.0
506,E4_I2_P5,,1.6654750445213926e-14
507,E4_I2_P6,,0.0
508,E4_I2_P7,,5.4566324542031914e-14
509,E4_I2_P8,,5.657504205116832e-14
510,E4_I2_P9,,3.776045862467899e-14
511,E4_I2_P10,,0.0
512,E4_I2_P11,,0.0
513,E4_I2_P12,,2.6932885861874488e-14
514,E4_I2_P13,,2.4533489056774547e-14
515,E4_I2_P14,,0.0
516,E4_I2_P15,,0.0
517,E4_I2_P16,,0.0
518,E4_I2_P17,,8.4138703838183e-14
519,E4_I2_P18,,0.0
520,E4_I2_P19,,0.0
521,E4_I2_P20,,0.0
522,E4_I2_P21,,0.0
523,E4_I2_P22,,0.0
524,E4_I2_P23,,2.6757401270692992e-14
525,E4_I2_P24,,0.0
526,E4_I2_P25,,0.0
527,E4_I2_P26,,0.0
528,E4_I2_P27,,0.0
529,E4_I2_P28,,3.7994971112769357e-14
530,E4_I2_P29,,0.0
531,E4_I2_P30,,3.040341429793944e-14
532,E4_I2_P31,,0.0
533,E4_I2_P32,,8.489638215502708e-14
534,E4_I2_P33,,0.0
535,E4_I2_P34,,0.0
536,E4_I2_P35,,0.0
537,E4_I2_P36,,0.0
538,E4_I2_P37,,0.0
539,E4_I2_P38,,2.860834956908652e-13
540,E4_I2_P39,,0.0
541,E4_I2_P40,,3.969292865061632e-14
542,E4_I2_P41,,0.0
543,E4_I2_P42,,0.0
544,E4_I2_P43,,0.0
545,E4_I2_P44,,0.0
546,E4_I2_P45,,0.0
547,E4_I2_P46,,0.0
548,E4_I2_P47,,0.0
549,E4_I2_P48,,0.0
550,E4_I2_P49,,0.0
551,E4_I2_P50,,0.0
552,E4_I2_P51,,0.0
553,E4_I2_P52,,0.0
554,E4_I2_P53,,4.7765459460330193e-14
555,E4_I2_P54,,0.0
556,E4_I2_P55,,0.0
557,E4_I2_P56,,2.9761634353751704e-14
558,E4_I2_P57,,0.0
559,E4_I2_P58,,3.745534536836223e-14
560,E4_I2_P59,,0.0
561,E4_I2_P60,,0.0
562,E4_I2_P61,,0.0
563,E4_I2_P62,,0.0
564,E4_I2_P63,,1.9162753588955178e-14
565,E4_I2_P64,,5.229043953778311e-14
566,E4_I2_P65,,2.4181733778505378e-14
567,E4_I2_P66,,0.0
568,E4_I2_P67,,0.0
569,E4_I2_P68,,0.0
570,E4_I2_P69,,0.0
571,E4_I2_P70,,0.0
572,E4_I2_P71,,2.1293364876231634e-14
573,E4_I2_P72,,0.0
574,E4_I2_P73,,0.0
575,E4_I2_P74,,1.8777537226203743e-14
576,E4_I2_P75,,0.0
577,E4_I2_P76,,0.0
578,E4_I2_P77,,0.0
579,E4_I2_P78,,0.0
580,E4_I2_P79,,0.0
581,E4_I2_P80,,0.0
582,E4_I2_P81,,0.0
583,E4_I2_P82,,0.0
584,E4_I2_P83,,0.0
585,E4_I2_P84,,0.0
586,E4_I2_P85,,0.0
587,E4_I2_P86,,0.0
588,E4_I2_P87,,0.0
589,E4_I2_P88,,0.0
590,E4_I2_P89,,0.0
591,E4_I2_P90,,7.659048723064819e-14
592,E4_I2_P91,,2.5237305165509793e-14
593,E4_I2_P92,,0.0
594,E4_I2_P93,,1.9319510047694672e-14
595,E4_I2_P94,,0.0
596,E4_I2_P95,,2.8337740957528734e-14
597,E4_I2_P96,,0.0
598,E4_I2_P97,,0.0
599,E4_I2_P98,,0.0
600,E4_I2_P99,,0.0
601,E5_I2_P0,,0.0
602,E5_I2_P1,,2.4001566200092477e-14
603,E5_I2_P2,,0.0
604,E5_I2_P3,,0.0
605,E5_I2_P4,,8.104493674486593e-14
606,E5_I2_P5,,0.0
607,E5_I2_P6,,2.358202674702916e-14
608,E5_I2_P7,,6.121583859674314e-14
609,E5_I2_P8,,0.0
610,E5_I2_P9,,2.1687766759114928e-14
611,E5_I2_P10,,2.490789610434759e-14
612,E5_I2_P11,,6.48165554234033e-14
613,E5_I2_P12,,3.1503770416441497e-14
614,E5_I2_P13,,1.9590643339020095e-14
615,E5_I2_P14,,0.0
616,E5_I2_P15,,0.0
617,E5_I2_P16,,0.0
618,E5_I2_P17,,0.0
619,E5_I2_P18,,0.0
620,E5_I2_P19,,4.458222192087699e-14
621,E5_I2_P20,,3.6940655469057035e-14
622,E5_I2_P21,,0.0
623,E5_I2_P22,,0.0
624,E5_I2_P23,,0.0
625,E5_I2_P24,,4.024567731559487e-14
626,E5_I2_P25,,0.0
627,E5_I2_P26,,1.4801756246024985e-14
628,E5_I2_P27,,0.0
629,E5_I2_P28,,0.0
630,E5_I2_P29,,0.0
631,E5_I2_P30,,0.0
632,E5_I2_P31,,0.0
633,E5_I2_P32,,2.4881996028089772e-14
634,E5_I2_P33,,2.1853910376397997e-14
635,E5_I2_P34,,0.0
636,E5_I2_P35,,3.36718164884575e-14
637,E5_I2_P36,,0.0
638,E5_I2_P37,,4.555058121167819e-14
639,E5_I2_P38,,9.611333477971857e-14
640,E5_I2_P39,,0.0
641,E5_I2_P40,,0.0
642,E5_I2_P41,,0.0
643,E5_I2_P42,,1.9148901224724366e-14
644,E5_I2_P43,,0.0
645,E5_I2_P44,,0.0
646,E5_I2_P45,,0.0
647,E5_I2_P46,,0.0
648,E5_I2_P47,,0.0
649,E5_I2_P48,,0.0
650,E5_I2_P49,,9.989602553016325e-14
651,E5_I2_P50,,0.0
652,E5_I2_P51,,0.0
653,E5_I2_P52,,0.0
654,E5_I2_P53,,2.999076652031341e-14
655,E5_I2_P54,,9.394831325151692e-14
656,E5_I2_P55,,0.0
657,E5_I2_P56,,0.0
658,E5_I2_P57,,3.473693666277681e-14
659,E5_I2_P58,,0.0
660,E5_I2_P59,,0.0
661,E5_I2_P60,,0.0
662,E5_I2_P61,,0.0
663,E5_I2_P62,,0.0
664,E5_I2_P63,,0.0
665,E5_I2_P64,,0.0
666,E5_I2_P65,,0.0
667,E5_I2_P66,,0.0
668,E5_I2_P67,,0.0
669,E5_I2_P68,,0.0
670,E5_I2_P69,,0.0
671,E5_I2_P70,,0.0
672,E5_I2_P71,,2.6750647086622427e-14
673,E5_I2_P72,,0.0
674,E5_I2_P73,,2.4892987882530414e-14
675,E5_I2_P74,,5.887463155589792e-14
676,E5_I2_P75,,0.0
677,E5_I2_P76,,0.0
678,E5_I2_P77,,0.0
679,E5_I2_P78,,0.0
680,E5_I2_P79,,2.2893405838993763e-14
681,E5_I2_P80,,2.5486686425730018e-14
682,E5_I2_P81,,0.0
683,E5_I2_P82,,0.0
684,E5_I2_P83,,0.0
685,E5_I2_P84,,0.0
686,E5_I2_P85,,0.0
687,E5_I2_P86,,0.0
688,E5_I2_P87,,3.334547643318047e-14
689,E5_I2_P88,,0.0
690,E5_I2_P89,,0.0
691,E5_I2_P90,,0.0
692,E5_I2_P91,,0.0
693,E5_I2_P92,,0.0
694,E5_I2_P93,,9.353178085406987e-14
695,E5_I2_P94,,0.0
696,E5_I2_P95,,6.286186599445383e-14
697,E5_I2_P96,,0.0
698,E5_I2_P97,,2.5233360415285942e-14
699,E5_I2_P98,,0.0
700,E5_I2_P99,,0.0
701,E6_I2_P0,,2.567517217513445e-14
702,E6_I2_P1,,0.0
703,E6_I2_P2,,0.0
704,E6_I2_P3,,0.0
705,E6_I2_P4,,0.0
706,E6_I2_P5,,0.0
707,E6_I2_P6,,0.0
708,E6_I2_P7,,0.0
709,E6_I2_P8,,0.0
710,E6_I2_P9,,0.0
711,E6_I2_P10,,1.6656584844840676e-14
712,E6_I2_P11,,2.78646750180233e-14
713,E6_I2_P12,,0.0
714,E6_I2_P13,,0.0
715,E6_I2_P14,,0.0
716,E6_I2_P15,,0.0
717,E6_I2_P16,,0.0
718,E6_I2_P17,,2.529480928513047e-14
719,E6_I2_P18,,0.0
720,E6_I2_P19,,0.0
721,E6_I2_P20,,0.0
722,E6_I2_P21,,0.0
723,E6_I2_P22,,0.0
724,E6_I2_P23,,5.438856618363059e-14
725,E6_I2_P24,,2.0551256103546677e-14
726,E6_I2_P25,,3.115090988720957e-14
727,E6_I2_P26,,2.3607783061825678e-14
728,E6_I2_P27,,0.0
729,E6_I2_P28,,3.5576407183450255e-14
730,E6_I2_P29,,0.0
731,E6_I2_P30,,2.811205819838332e-14
732,E6_I2_P31,,0.0
733,E6_I2_P32,,0.0
734,E6_I2_P33,,0.0
735,E6_I2_P34,,0.0
736,E6_I2_P35,,3.59115404238156e-14
