,Experiments,LDM,SIM
0,time,4.610277777777778,6.561944444444444
1,E0_I1,inf,1.8670696504264114e-14
2,E1_I1,inf,5.728770309945238e-15
3,E2_I1,inf,1.51830294070215e-14
4,E3_I1,inf,3.003162353956673e-15
5,E4_I1,inf,4.841002907693707e-15
6,E5_I1,inf,1.4884146434321202e-14
7,E6_I1,inf,9.60122128622275e-15
8,E7_I1,inf,7.505157316934675e-15
9,E8_I1,inf,9.782194655778892e-15
10,E9_I1,inf,1.1518867119528359e-14
11,E10_I1,inf,5.3012989004549185e-15
12,E11_I1,inf,5.957488661709008e-15
13,E12_I1,inf,7.782444718933436e-15
14,E13_I1,inf,1.721601162576694e-14
15,E14_I1,inf,1.1976342723537753e-14
16,E15_I1,inf,2.5949821214891377e-15
17,E16_I1,inf,2.5525330703424042e-15
18,E17_I1,inf,1.5137840727516055e-14
19,E18_I1,inf,9.77764382021687e-15
20,E19_I1,inf,1.0782612266781525e-14
21,E20_I1,inf,1.1216972874579228e-14
22,E21_I1,inf,3.0312434557701607e-15
23,E22_I1,inf,1.22824821397495e-14
24,E23_I1,inf,0.0
25,E24_I1,inf,1.0301245103787781e-14
26,E25_I1,inf,3.1572187307202177e-15
27,E26_I1,inf,9.149630255675101e-15
28,E27_I1,inf,9.259396110190142e-15
29,E28_I1,inf,0.0
30,E29_I1,inf,2.192399538383371e-15
31,E30_I1,inf,7.0094315582960854e-15
32,E31_I1,inf,3.3630757668607775e-15
33,E32_I1,inf,4.86848127401513e-15
34,E33_I1,inf,2.9656783143648814e-15
35,E34_I1,inf,1.2239687708407248e-14
36,E35_I1,inf,1.1897394219497387e-14
37,E36_I1,inf,1.1833764926356128e-14
38,E37_I1,inf,2.1818971328397233e-14
39,E38_I1,inf,1.0599969846256728e-14
40,E39_I1,inf,1.8394451778288826e-14
41,E40_I1,inf,2.3127109067074594e-14
42,E41_I1,inf,8.867155399196224e-15
43,E42_I1,inf,8.383020099018818e-15
44,E43_I1,inf,6.4962819084754415e-15
45,E44_I1,inf,1.3789922495229701e-14
46,E45_I1,inf,1.3511052088302957e-14
47,E46_I1,inf,1.0876798764174613e-14
48,E47_I1,inf,9.144112850204754e-15
49,E48_I1,inf,1.1728955106535032e-14
50,E49_I1,inf,8.722437126427129e-15
51,E50_I1,inf,1.4042180652617513e-14
52,E51_I1,inf,7.215436037540893e-15
53,E52_I1,inf,1.475919756010661e-14
54,E53_I1,inf,0.0
55,E54_I1,inf,1.3399283757518647e-14
56,E55_I1,inf,2.6412339826792215e-15
57,E56_I1,inf,9.131541818369443e-15
58,E57_I1,inf,1.2996150431758497e-14
59,E58_I1,inf,5.862893086757711e-15
60,E59_I1,inf,1.1195177547651488e-14
61,E60_I1,inf,1.4732145380414088e-14
62,E61_I1,inf,1.0990539721026301e-14
63,E62_I1,inf,2.731741017738019e-14
64,E63_I1,inf,1.0537035459502841e-14
65,E64_I1,inf,3.1721755897513055e-15
66,E65_I1,inf,4.227843519977042e-14
67,E66_I1,inf,2.5170904269427134e-14
68,E67_I1,inf,1.0818740436019592e-14
69,E68_I1,inf,1.5738537753490934e-14
70,E69_I1,inf,1.6202357885741063e-14
71,E70_I1,inf,1.3415676657926648e-14
72,E71_I1,inf,1.6946893484485034e-14
73,E72_I1,inf,7.79588945623779e-15
74,E73_I1,inf,9.900568771577773e-15
75,E74_I1,inf,6.461493696704168e-15
76,E75_I1,inf,2.2080015564448418e-14
77,E76_I1,inf,1.827058744928144e-14
78,E77_I1,inf,9.719561896392651e-15
79,E78_I1,inf,2.3113071034062772e-14
80,E79_I1,inf,1.667571405123371e-14
81,E80_I1,inf,8.938883427279836e-15
82,E81_I1,inf,4.454999226815986e-15
83,E82_I1,inf,4.8714469738941255e-15
84,E83_I1,inf,9.627770986299245e-15
85,E84_I1,inf,2.465055774976402e-14
86,E85_I1,inf,8.201241461675215e-15
87,E86_I1,inf,1.1509184401831553e-14
88,E87_I1,inf,9.863456731351097e-15
89,E88_I1,inf,1.485607022816464e-14
