,Experiments,LDM,SIM
0,time,4.610277777777778,6.561944444444444
1,E0_I1,4.264775883452048e-15,0.0
2,E1_I1,1.0302238610594669e-14,0.0
3,E2_I1,1.0354695306055088e-14,0.0
4,E3_I1,7.945198574659696e-15,0.0
5,E4_I1,1.0421768384994619e-14,0.0
6,E5_I1,1.191357595359695e-14,0.0
7,E6_I1,6.200418356696714e-15,0.0
8,E7_I1,6.935531764122995e-15,0.0
9,E8_I1,8.699655120591506e-15,0.0
10,E9_I1,6.065173525808545e-15,0.0
11,E10_I1,5.007884017578883e-15,0.0
12,E11_I1,1.1833814969725277e-14,0.0
13,E12_I1,1.2482033155279396e-14,0.0
14,E13_I1,7.249275690609084e-15,0.0
15,E14_I1,1.0665007422408705e-14,0.0
16,E15_I1,7.342186940356336e-15,6.975681815780409e-14
17,E16_I1,7.76905622096851e-15,0.0
18,E17_I1,5.864552677897952e-15,0.0
19,E18_I1,6.125826882320568e-15,0.0
20,E19_I1,5.8106649599895605e-15,0.0
21,E20_I1,9.015523188661646e-15,0.0
22,E21_I1,9.333519209806267e-15,0.0
23,E22_I1,1.0969254989589612e-14,0.0
24,E23_I1,4.8711798685519705e-15,0.0
25,E24_I1,7.973783943102835e-15,0.0
26,E25_I1,7.61260703225902e-15,0.0
27,E26_I1,7.273912887685179e-15,0.0
28,E27_I1,1.1129679364448942e-14,0.0
29,E28_I1,7.789028921910282e-15,0.0
30,E29_I1,8.348047986030848e-15,0.0
31,E30_I1,4.304669127153498e-15,0.0
32,E31_I1,5.056786697296339e-15,0.0
33,E32_I1,5.521604257970305e-15,5.647995154096748e-13
34,E33_I1,7.74866412669899e-15,0.0
35,E34_I1,1.3916640200508545e-14,8.174274775383934e-14
36,E35_I1,5.5156639305218436e-15,0.0
37,E36_I1,8.965048865890286e-15,0.0
38,E37_I1,8.612158570485192e-15,0.0
39,E38_I1,5.427188749707157e-15,0.0
40,E39_I1,1.0458335920399918e-14,6.644995811634153e-13
41,E40_I1,8.910174728211146e-15,0.0
42,E41_I1,6.860804689843415e-15,0.0
43,E42_I1,6.998364906317045e-15,0.0
44,E43_I1,9.949052287887905e-15,0.0
45,E44_I1,7.118230246430967e-15,0.0
46,E45_I1,5.380155230939577e-15,0.0
47,E46_I1,1.3520030779162815e-14,0.0
48,E47_I1,6.789998486953095e-15,0.0
49,E48_I1,9.445492058976042e-15,0.0
50,E49_I1,9.864819505266347e-15,0.0
51,E50_I1,7.629826436622253e-15,0.0
52,E51_I1,6.225748403138879e-15,0.0
53,E52_I1,7.577730644942347e-15,0.0
54,E53_I1,8.187097724204966e-15,0.0
55,E54_I1,6.016814034530289e-15,0.0
56,E55_I1,1.0141298159009181e-14,0.0
57,E56_I1,8.781691636117408e-15,0.0
58,E57_I1,1.1410218500571697e-14,0.0
59,E58_I1,1.0153022459419401e-14,0.0
60,E59_I1,1.0296913613931208e-14,0.0
61,E60_I1,1.1050203364307552e-14,0.0
62,E61_I1,1.1478544098225453e-14,0.0
