,Experiments,LDM,SIM
0,time,4.610277777777778,6.561944444444444
1,E0_I1,-0.0,0.0
2,E1_I1,-0.0,0.0
3,E2_I1,-0.0,
4,E3_I1,-0.0,0.0
5,E4_I1,-0.0,0.0
6,E5_I1,-0.0,0.0
7,E6_I1,-0.0,0.0
8,E7_I1,,0.0
9,E8_I1,-0.0,0.0
10,E9_I1,-0.0,0.0
11,E10_I1,-0.0,0.0
12,E11_I1,-0.0,0.0
13,E12_I1,-0.0,0.0
14,E13_I1,-0.0,0.0
15,E14_I1,-0.0,0.0
16,E15_I1,-0.0,0.0
17,E16_I1,-0.0,0.0
18,E17_I1,-0.0,
19,E18_I1,-0.0,0.0
20,E19_I1,-0.0,0.0
21,E20_I1,-0.0,0.0
22,E21_I1,-0.0,0.0
23,E22_I1,-0.0,0.0
24,E23_I1,-0.0,0.0
25,E24_I1,-0.0,0.0
26,E25_I1,-0.0,0.0
27,E26_I1,-0.0,0.0
28,E27_I1,-0.0,0.0
29,E28_I1,-0.0,0.0
30,E29_I1,-0.0,0.0
31,E30_I1,-0.0,0.0
32,E31_I1,-0.0,0.0
33,E32_I1,-0.0,0.0
34,E33_I1,-0.0,0.0
35,E34_I1,,0.0
36,E35_I1,-0.0,0.0
37,E36_I1,-0.0,0.0
38,E37_I1,,
39,E38_I1,-0.0,0.0
40,E39_I1,-0.0,0.0
41,E40_I1,-0.0,0.0
42,E41_I1,-0.0,0.0
43,E42_I1,-0.0,0.0
44,E43_I1,0.0,0.0
45,E44_I1,-0.0,0.0
46,E45_I1,-0.0,0.0
47,E46_I1,-0.0,0.0
48,E47_I1,-0.0,0.0
49,E48_I1,-0.0,0.0
50,E49_I1,-0.0,0.0
51,E50_I1,-0.0,
52,E51_I1,-0.0,0.0
53,E52_I1,-0.0,0.0
54,E53_I1,-0.0,0.0
55,E54_I1,-0.0,0.0
56,E55_I1,-0.0,0.0
57,E56_I1,-0.0,0.0
58,E57_I1,,0.0
59,E58_I1,-0.0,0.0
60,E59_I1,-0.0,0.0
61,E60_I1,-0.0,0.0
62,E61_I1,-0.0,0.0
63,E62_I1,-0.0,0.0
64,E63_I1,-0.0,0.0
65,E64_I1,-0.0,0.0
66,E65_I1,,0.0
67,E66_I1,-0.0,0.0
68,E67_I1,-0.0,0.0
69,E68_I1,-0.0,0.0
70,E69_I1,-0.0,0.0
71,E70_I1,-0.0,0.0
72,E71_I1,-0.0,0.0
73,E72_I1,,0.0
74,E73_I1,-0.0,0.0
75,E74_I1,-0.0,0.0
76,E75_I1,-0.0,0.0
77,E76_I1,-0.0,0.0
78,E77_I1,-0.0,0.0
79,E78_I1,-0.0,
80,E79_I1,-0.0,0.0
81,E80_I1,-0.0,0.0
82,E81_I1,-0.0,0.0
83,E82_I1,-0.0,0.0
84,E83_I1,-0.0,0.0
85,E84_I1,-0.0,0.0
86,E85_I1,-0.0,0.0
87,E86_I1,-0.0,0.0
88,E87_I1,-0.0,0.0
89,E88_I1,-0.0,0.0
90,E89_I1,-0.0,0.0
91,E90_I1,-0.0,
92,E91_I1,-0.0,0.0
93,E92_I1,-0.0,0.0
94,E93_I1,-0.0,0.0
95,E94_I1,-0.0,0.0
96,E95_I1,-0.0,0.0
97,E96_I1,-0.0,0.0
98,E97_I1,-0.0,
99,E98_I1,-0.0,0.0
100,E99_I1,-0.0,0.0
101,E0_I2_P0,,0.0
102,E0_I2_P1,,0.0
103,E0_I2_P2,,0.0
104,E0_I2_P3,,0.0
105,E0_I2_P4,,0.0
106,E0_I2_P5,,0.0
107,E0_I2_P6,,0.0
108,E0_I2_P7,,0.0
109,E0_I2_P8,,0.0
110,E0_I2_P9,,0.0
111,E0_I2_P10,,0.0
112,E0_I2_P11,,0.0
113,E0_I2_P12,,0.0
114,E0_I2_P13,,0.0
115,E0_I2_P14,,0.0
116,E0_I2_P15,,NA
117,E0_I2_P16,,0.0
118,E0_I2_P17,,0.0
119,E0_I2_P18,,0.0
120,E0_I2_P19,,0.0
121,E0_I2_P20,,0.0
122,E0_I2_P21,,0.0
123,E0_I2_P22,,0.0
124,E0_I2_P23,,0.0
