,Experiments,LDM,SIM,ASM,TDR,p0,Tt
0,time,2.352777777777778,4.265833333333333,4.265833333333333,4.265833333333333,n/a,n/a
1,E0_I1,1.2634423355739154e-06,1.2645065996395313e-06,1.2307146602240258e-06,3.040842215569732e-07,0.58,49
2,E1_I1,1.3377352916888728e-06,5.850120150582244e-07,5.809143459080001e-07,1.371087582208036e-07,0.52,27
3,E2_I1,9.864144816049928e-07,9.153289676706929e-07,9.421855619917676e-07,2.0766774350174886e-07,0.54,56
4,E3_I1,1.0189765634746067e-06,9.87481308891672e-07,9.96667315893118e-07,2.2888562187603578e-07,0.56,51
5,E4_I1,1.1207047815676495e-06,9.532607168558873e-07,9.5611436426211e-07,2.2207312278607977e-07,0.54,47
6,E5_I1,8.999351518363164e-07,1.5188668717645198e-06,1.5119227274789946e-06,3.5873976232880107e-07,0.64,69
7,E6_I1,9.308836667699876e-07,6.557309961782276e-07,6.582053511624242e-07,1.5202811294420393e-07,0.58,33
8,E7_I1,1.0716591999137721e-06,4.3798588305361704e-07,4.416349620464036e-07,1.0092385020751288e-07,0.56,23
9,E8_I1,7.858433291452345e-07,6.190534580526374e-07,6.158792645953989e-07,1.4481725874515376e-07,0.66,29
10,E9_I1,1.175547708646503e-06,9.284449878128675e-07,9.29180050778155e-07,2.167345522920335e-07,0.54,45
11,E10_I1,9.644704214221835e-07,2.2574383094344196e-06,2.317739345156429e-06,5.233935512082322e-07,0.56,126
12,E11_I1,9.990165960369416e-07,6.826819200161955e-07,6.739681982223663e-07,1.6108255929449446e-07,0.6,30
13,E12_I1,5.656723537336776e-07,8.006218103498096e-07,8.130598322119801e-07,1.838360814623011e-07,0.72,44
14,E13_I1,9.290382465058323e-07,7.374375261179593e-07,7.376998433684473e-07,1.7169800260170514e-07,0.6,36
15,E14_I1,9.708742386062268e-07,1.553329975243952e-06,1.5670518962029573e-06,3.6138637780372433e-07,0.58,79
16,E15_I1,1.0697865661811048e-06,9.316887109570268e-07,9.374402634711783e-07,2.1652378603716477e-07,0.56,47
17,E16_I1,1.0057670236764186e-06,1.0285643995100095e-06,1.0332344110662654e-06,2.397061460253934e-07,0.58,51
18,E17_I1,1.1201335700510732e-06,9.152768504811054e-07,9.006400284180613e-07,2.1700904767631776e-07,0.58,39
19,E18_I1,1.1459488165733686e-06,9.039401030849891e-07,9.009542627739308e-07,2.1103026441687307e-07,0.54,43
20,E19_I1,1.122472549418682e-06,3.3475531195537015e-07,3.3063651440604923e-07,7.858692891732865e-08,0.58,15
21,E20_I1,8.579634637651463e-07,1.2639233433802034e-06,1.2771752530257722e-06,2.9375163290636515e-07,0.62,65
22,E21_I1,8.617392750296626e-07,5.894530189707202e-07,5.816570055462337e-07,1.3884892089756373e-07,0.66,26
23,E22_I1,9.243549328506006e-07,8.33521374746373e-07,8.326378291842749e-07,1.9466420355488993e-07,0.62,40
24,E23_I1,1.0057773086305945e-06,8.702638302981585e-07,8.701031245534244e-07,2.031459195923249e-07,0.58,42
25,E24_I1,1.388777575778037e-06,5.056806087023625e-07,5.05891874865148e-07,1.1732570739959016e-07,0.48,25
26,E25_I1,9.731884997664612e-07,1.0937393838330572e-06,1.0943528482466055e-06,2.5131746428833707e-07,0.56,56
27,E26_I1,1.637666307423247e-06,1.2324798615011705e-06,1.2338418868622866e-06,2.874622574425838e-07,0.42,60
28,E27_I1,1.0104544742297487e-06,9.828631286285002e-07,1.0020482605320606e-06,2.2568682026065203e-07,0.54,55
29,E28_I1,8.800375236065413e-07,6.98075359400358e-07,7.077980942218378e-07,1.6038796650577566e-07,0.6,38
30,E29_I1,4.518488460843324e-07,9.21660927464309e-07,9.375951296684744e-07,2.116949917263497e-07,0.76,51
31,E30_I1,9.018515053034447e-07,5.462519187325719e-07,5.429567972659442e-07,1.2705576821004003e-07,0.62,26
32,E31_I1,8.865991488704852e-07,7.917552898597536e-07,8.018216821879385e-07,1.8174976968324706e-07,0.6,43
33,E32_I1,1.1178604023833072e-06,1.0848300799050504e-06,1.096599362438806e-06,2.5073330968700773e-07,0.52,57
34,E33_I1,7.799480013997219e-07,6.491600959953364e-07,6.449485233334221e-07,1.5218739287913846e-07,0.66,30
35,E34_I1,8.959224357547028e-07,8.489779669201657e-07,8.491147532439278e-07,1.982275976248882e-07,0.62,41
36,E35_I1,7.956954549060403e-07,1.1793304045939144e-06,1.2002308042144337e-06,2.7132213126193565e-07,0.62,65
37,E36_I1,7.9840946294364e-07,7.944684457666623e-07,8.033334339009437e-07,1.8338142521015282e-07,0.64,42
38,E37_I1,9.532365914273199e-07,1.1658953477718398e-06,1.155612313943518e-06,2.7532490036090506e-07,0.62,52
39,E38_I1,9.05860163039222e-07,9.821036178098592e-07,9.912471322109125e-07,2.2729332998153378e-07,0.6,51
40,E39_I1,1.6664251625851778e-06,5.974739848100894e-07,5.850872050545312e-07,1.4153405283270068e-07,0.46,25
41,E40_I1,1.4142735650989647e-06,7.220135599152209e-07,7.245297000097937e-07,1.6777309220448952e-07,0.48,36
42,E41_I1,8.664232582924152e-07,3.837480532147944e-07,3.783159863018814e-07,9.017001904683443e-08,0.66,17
43,E42_I1,9.618818429253554e-07,8.393224177945922e-07,8.406669194715725e-07,1.9569706209008714e-07,0.6,41
44,E43_I1,1.0440975945662371e-06,6.480391660664492e-07,6.483687672973188e-07,1.5042315856269157e-07,0.58,32
45,E44_I1,8.737005857071608e-07,7.647434029267874e-07,7.560505547404679e-07,1.8016105101251356e-07,0.64,34
46,E45_I1,5.439406375139189e-07,1.5750448896909473e-06,1.5672681187361453e-06,3.7267029522818557e-07,0.76,71
47,E46_I1,1.0828102640612917e-06,8.029381163442659e-07,8.085236198614934e-07,1.8615049536007927e-07,0.54,41
48,E47_I1,1.1614758709030724e-06,9.468704195452821e-07,9.555486517093162e-07,2.1931193830445274e-07,0.52,49
49,E48_I1,7.059259486534344e-07,1.0694857970372253e-06,1.1048380493535408e-06,2.422129942415402e-07,0.62,67
50,E49_I1,1.4664411074893775e-06,1.1375606399355684e-06,1.1470397958688748e-06,2.6430126451744696e-07,0.44,58
51,E50_I1,1.0808195870483943e-06,6.617814155326199e-07,6.656823859753596e-07,1.5295441873737833e-07,0.54,34
52,E51_I1,1.0253051373390737e-06,7.251876292719928e-07,7.24327315192819e-07,1.690606383438364e-07,0.6,35
53,E52_I1,7.727195215608337e-07,6.993917782678509e-07,6.880571932922996e-07,1.6545180380795542e-07,0.7,30
54,E53_I1,8.676535046421289e-07,9.246342296124998e-07,9.406987044601936e-07,2.1258917734214774e-07,0.6,51
55,E54_I1,8.684715674115565e-07,1.073647323049055e-06,1.08567843124126e-06,2.4877029575937587e-07,0.6,56
56,E55_I1,6.355250769506814e-07,1.1069492317030186e-06,1.1439072956712154e-06,2.511356420772481e-07,0.66,69
57,E56_I1,9.456673202130393e-07,8.978314767554755e-07,8.829016134709456e-07,2.1311768712225506e-07,0.64,38
58,E57_I1,6.913526028677109e-07,1.0481788708543386e-06,1.0475338319163094e-06,2.453576927947251e-07,0.7,50
59,E58_I1,6.245271483495502e-07,7.566618545067437e-07,7.484191967407602e-07,1.7781638945617154e-07,0.74,34
60,E59_I1,8.288322709093393e-07,1.1680809823008194e-06,1.1635173539548426e-06,2.747312940698509e-07,0.66,54
61,E60_I1,1.2163948760816476e-06,8.30886142975145e-07,8.143839027453201e-07,1.9666334950541605e-07,0.56,35
62,E61_I1,1.3142051736745727e-06,4.940384141316815e-07,4.851313432863629e-07,1.1690449534211055e-07,0.52,21
63,E62_I1,1.1797115777911596e-06,7.286112399944441e-07,7.187540577203711e-07,1.71776491581337e-07,0.56,32
64,E63_I1,1.1799636568317408e-06,8.794902311850818e-07,8.886604718886147e-07,2.0342482911771354e-07,0.5,46
65,E64_I1,8.098695131676979e-07,5.136477030623877e-07,5.106793298273876e-07,1.201474367964502e-07,0.66,24
66,E65_I1,1.2117097501748327e-06,1.0293386559107476e-06,1.0362004553619482e-06,2.3927176261945747e-07,0.52,52
67,E66_I1,1.0413759043899042e-06,8.181273810871936e-07,8.106732748126871e-07,1.923469104856149e-07,0.58,37
68,E67_I1,1.8131326051966729e-06,8.57533365643561e-07,8.172584808723519e-07,2.0923643180775633e-07,0.5,29
69,E68_I1,1.0419260218871808e-06,1.578906374894702e-06,1.6308608215430942e-06,3.60393619494322e-07,0.5,96
70,E69_I1,1.1197417671188508e-06,7.160411297175e-07,7.192762424797785e-07,1.66214410915313e-07,0.54,36
71,E70_I1,9.503602259621111e-07,9.080566889515447e-07,8.943632414855691e-07,2.150527588810213e-07,0.64,39
72,E71_I1,1.204732316968362e-06,1.1272264061724062e-06,1.0933782911857557e-06,2.71162117076225e-07,0.58,43
73,E72_I1,1.0185719608671282e-06,4.998095711330576e-07,5.058883439007976e-07,1.1482242640028618e-07,0.56,27
74,E73_I1,1.134806965992053e-06,8.849558877437901e-07,8.956894223703387e-07,2.0425610469960668e-07,0.52,47
75,E74_I1,1.1445028501125874e-06,9.559065016381154e-07,9.623136707475618e-07,2.213021475589296e-07,0.54,49
76,E75_I1,1.5617254832474626e-06,9.378685045382435e-07,9.202141812537568e-07,2.2314182432765378e-07,0.48,39
77,E76_I1,1.1562111861216085e-06,8.623462236648231e-07,8.289431999779857e-07,2.0878066128273903e-07,0.62,31
78,E77_I1,1.2675433402253061e-06,1.0308376604291422e-06,1.0018581374747945e-06,2.4732874905862595e-07,0.56,40
79,E78_I1,2.1643244973313284e-06,1.0781868875596597e-06,1.052116256442061e-06,2.579106912790185e-07,0.38,43
