,Experiments,LDM,SIM,ASM,TDR,p0,Tt
0,time,2.3530555555555557,4.2675,4.2675,4.2675,n/a,n/a
1,E0_I1,1.0480010369851983e-06,7.114572174843765e-07,7.042376281708818e-07,1.6740862765528847e-07,0.6,32
2,E1_I1,9.453193345597561e-07,1.0970267138885004e-06,1.092784564545646e-06,2.577689518315403e-07,0.6,51
3,E2_I1,1.0646141102876078e-06,1.564286307623734e-06,1.596634220986625e-06,3.605269255695682e-07,0.53,87
4,E3_I1,1.2263980028968615e-06,8.823412669011998e-07,8.798234977698414e-07,2.061903345240931e-07,0.54,42
5,E4_I1,8.81684907309481e-07,9.124800368625561e-07,9.097393788412991e-07,2.1380826803775604e-07,0.63,43
6,E5_I1,8.44626864268173e-07,9.73351971633452e-07,9.924567575376599e-07,2.219678433742513e-07,0.59,56
7,E6_I1,1.0063517426165859e-06,8.70718201564862e-07,8.99362721221663e-07,1.9683336723233818e-07,0.54,55
8,E7_I1,1.1407293492266436e-06,1.2391531938864253e-06,1.2278555432577353e-06,2.931016571077463e-07,0.56,55
9,E8_I1,1.0427409452385463e-06,9.080873386548807e-07,8.779907157514274e-07,2.1891149553687647e-07,0.64,34
10,E9_I1,9.16124853158479e-07,9.977533688799796e-07,9.771971580333494e-07,2.3781681618105857e-07,0.65,41
11,E10_I1,9.950934002632837e-07,3.4404549251349654e-07,3.440270101419501e-07,7.98341380927626e-08,0.58,17
12,E11_I1,8.992186078610986e-07,1.1416574878822514e-06,1.1550653999425036e-06,2.643010411144157e-07,0.58,60
13,E12_I1,1.0846645910100286e-06,9.649805410085134e-07,9.6374375548444e-07,2.258659660808964e-07,0.58,46
14,E13_I1,9.725742919437533e-07,6.015290547640068e-07,5.915391986124538e-07,1.419925453044011e-07,0.61,26
15,E14_I1,1.229797130843899e-06,9.225358026090832e-07,9.023638006174629e-07,2.1936379029736514e-07,0.57,38
16,E15_I1,5.813324936489729e-07,9.87610425822794e-07,1.026167602968962e-06,2.2250410473082071e-07,0.67,65
17,E16_I1,9.7515976842553e-07,1.1313166833119435e-06,1.145826858647418e-06,2.61600344751113e-07,0.57,60
18,E17_I1,7.220010657052345e-07,8.339858382740726e-07,8.449881546727449e-07,1.9201390044232526e-07,0.67,45
19,E18_I1,9.599539758696614e-07,7.697969989935255e-07,7.855540603076911e-07,1.7604657670793686e-07,0.55,44
20,E19_I1,1.1208213664172011e-06,1.0865887499356231e-06,1.0780276864514581e-06,2.562412993952334e-07,0.58,49
21,E20_I1,1.1902359071076833e-06,1.064022188374553e-06,1.0555229993509651e-06,2.508572107598894e-07,0.57,48
22,E21_I1,1.4031023047047338e-06,1.4502960946428691e-06,1.4459672629476815e-06,3.4178705814653804e-07,0.51,67
23,E22_I1,1.045788778905561e-06,6.473909279713444e-07,6.620884120491508e-07,1.4739578698887361e-07,0.52,38
24,E23_I1,1.0551812969407584e-06,1.059847251599265e-06,1.0770280850000412e-06,2.4398867698643505e-07,0.55,58
25,E24_I1,1.101980381586892e-06,7.602333808062361e-07,7.629533132097905e-07,1.766537321996363e-07,0.56,38
26,E25_I1,1.1366731305228326e-06,1.2600362046773511e-06,1.275661084450737e-06,2.922219356880249e-07,0.53,66
27,E26_I1,8.422307635345688e-07,4.988286228611125e-07,4.948546597930318e-07,1.168662896757691e-07,0.65,23
28,E27_I1,1.1462018300188962e-06,8.794763265824753e-07,8.883231182391106e-07,2.0344297939765214e-07,0.53,46
29,E28_I1,1.3166923953456702e-06,6.633243237646194e-07,6.539455271572058e-07,1.5656276033127567e-07,0.52,29
30,E29_I1,1.0068202147880571e-06,1.101078360649144e-06,1.0906463870708363e-06,2.6012145905515024e-07,0.6,49
31,E30_I1,7.135912377287046e-07,1.054581840939689e-06,1.0816339403199659e-06,2.408797315316632e-07,0.65,62
32,E31_I1,9.044253460381632e-07,1.0112403291459864e-06,1.0440128789937232e-06,2.2930576208603844e-07,0.56,63
33,E32_I1,8.939024772837383e-07,6.568679895583006e-07,6.853289084945719e-07,1.4636632382864062e-07,0.51,46
34,E33_I1,1.0479404780462237e-06,1.0143297003662369e-06,1.02756589158929e-06,2.343671870356638e-07,0.55,54
35,E34_I1,8.936156506663883e-07,1.1213189149419518e-06,1.1152120165677093e-06,2.6312733535315733e-07,0.62,52
36,E35_I1,1.2538202685241959e-06,7.688972136577944e-07,7.504479322624586e-07,1.834858577623015e-07,0.58,31
37,E36_I1,1.1306851931972187e-06,1.0027533740681461e-06,1.0074461014230613e-06,2.334972817568636e-07,0.55,50
38,E37_I1,1.1418604661225021e-06,9.70994797731199e-07,9.438751129119943e-07,2.3257307329531044e-07,0.61,38
39,E38_I1,1.1403003972011483e-06,1.0205366735090272e-06,1.0194255783927342e-06,2.384367830330741e-07,0.55,49
40,E39_I1,1.0373989112622122e-06,7.108692785151392e-07,6.978021866786645e-07,1.6859573405403956e-07,0.61,30
41,E40_I1,1.0528717312673822e-06,6.81328108564768e-07,6.753787431939291e-07,1.6007834382244958e-07,0.59,31
42,E41_I1,7.734387088763046e-07,7.92639179752957e-07,7.912025330395109e-07,1.8509895153460775e-07,0.66,38
43,E42_I1,9.463689959033453e-07,1.2407431457109041e-06,1.2559944978190874e-06,2.8769514094074837e-07,0.58,65
44,E43_I1,9.18315930653001e-07,1.3377496898008085e-06,1.3638446058492646e-06,3.0832311319293877e-07,0.57,74
45,E44_I1,6.932458043538992e-07,1.1281217435918694e-06,1.1480576766518218e-06,2.598767520021788e-07,0.66,62
46,E45_I1,1.2208421770827206e-06,1.29541979396246e-06,1.275164324978078e-06,3.0779668640453683e-07,0.57,55
47,E46_I1,1.2524332274425895e-06,9.50707908455024e-07,9.507689408865026e-07,2.2196307609267602e-07,0.53,46
48,E47_I1,9.963680847276692e-07,6.623031340576105e-07,6.58860437025395e-07,1.5504985893349266e-07,0.6,31
49,E48_I1,9.085821498409411e-07,1.1112316519140506e-06,1.132706373037973e-06,2.5545247404446426e-07,0.59,62
50,E49_I1,8.284909777758722e-07,1.9587200299077602e-06,1.989270882256308e-06,4.568401187629225e-07,0.62,102
51,E50_I1,1.140741408329436e-06,4.431617028356968e-07,4.3826352751129634e-07,1.0405237323124743e-07,0.58,20
52,E51_I1,1.0100592930247576e-06,1.2436015923937089e-06,1.2806395084226822e-06,2.8354733332226955e-07,0.54,75
53,E52_I1,9.915385311474209e-07,5.939751606610726e-07,6.03263493305514e-07,1.3607344150762705e-07,0.54,33
54,E53_I1,9.296774553499197e-07,6.236209042901895e-07,6.213188555479279e-07,1.4513441224288823e-07,0.62,30
55,E54_I1,7.705936300357929e-07,9.623295343241687e-07,9.715497425435257e-07,2.2288831305397514e-07,0.64,50
56,E55_I1,1.1093604380504073e-06,1.1697639499212648e-06,1.1703386146540201e-06,2.7270685155421453e-07,0.56,57
57,E56_I1,9.366262406469953e-07,7.197690856049922e-07,7.361000455139307e-07,1.641343379515793e-07,0.56,42
58,E57_I1,1.0970315925211733e-06,6.399784970611003e-07,6.45617318225688e-07,1.471656280928588e-07,0.54,34
59,E58_I1,1.0003959077921097e-06,6.93044264141919e-07,6.758033926987249e-07,1.6508739356569026e-07,0.63,28
60,E59_I1,9.404654849862269e-07,1.0407151488057837e-06,1.0483123123391477e-06,2.4170246194221047e-07,0.59,53
61,E60_I1,1.1811914751974545e-06,9.903892629769404e-07,9.741546550015734e-07,2.351676050838874e-07,0.57,42
62,E61_I1,8.428504434093553e-07,8.708539724716307e-07,8.806491441473214e-07,2.011974831651001e-07,0.62,46
63,E62_I1,1.0258632875214904e-06,8.844045213131135e-07,9.078938623526797e-07,2.0119149731412762e-07,0.52,53
64,E63_I1,8.003997016402686e-07,7.674421485402046e-07,7.765847259032637e-07,1.7689542878652567e-07,0.64,41
65,E64_I1,9.178350034028793e-07,8.915068370267768e-07,9.126313527285308e-07,2.035739633009413e-07,0.56,52
66,E65_I1,1.0836186827212086e-06,7.146440246679523e-07,7.15244161303158e-07,1.6643906576780521e-07,0.56,35
67,E66_I1,1.03524922446352e-06,7.671100374637871e-07,7.706770871275225e-07,1.7764305911208348e-07,0.57,39
