,Experiments,LDM,SIM,ASM,TDR,p0,Tt
0,time,4.610277777777778,6.561944444444444,6.561944444444444,6.561944444444444,n/a,n/a
1,E0_I1,9.28996970850579e-15,2.2886016935203573e-14,2.288259077474924e-14,4.547045519942921e-15,0.36,5
2,E1_I1,1.0626043839618045e-14,4.567010311693067e-15,4.567414109225848e-15,9.071672691951244e-16,0.31,1
3,E2_I1,1.06616244361102e-14,0.0,0.0,0.0,0.31,0
4,E3_I1,8.854637601399615e-15,0.0,0.0,0.0,0.38,0
5,E4_I1,1.1238039131636925e-14,4.569830676136718e-15,4.569933051278886e-15,9.07787418823797e-16,0.29,1
6,E5_I1,1.0698977391959007e-14,0.0,0.0,0.0,0.31,0
7,E6_I1,1.0419296418988925e-14,9.206126829037154e-15,9.199194297755958e-15,1.830196038159459e-15,0.32,2
8,E7_I1,8.092236755371548e-15,0.0,0.0,0.0,0.41,0
9,E8_I1,8.276212422250585e-15,9.092981743899067e-15,9.0981605011464e-15,1.805313135353954e-15,0.4,2
10,E9_I1,1.2264484638096253e-14,4.58298876074152e-15,4.5816813439131844e-15,9.106810946547288e-16,0.26,1
11,E10_I1,7.919651488352684e-15,0.0,0.0,0.0,0.42,0
12,E11_I1,8.709242046060636e-15,4.530689252460542e-15,4.534952424494684e-15,8.991842759482264e-16,0.38,1
13,E12_I1,1.3378899134778877e-14,0.0,0.0,0.0,0.23,0
14,E13_I1,9.287728941981274e-15,9.152191861968919e-15,9.151057395163457e-15,1.8183307825503723e-15,0.36,2
15,E14_I1,9.83704797871591e-15,0.0,0.0,0.0,0.34,0
16,E15_I1,1.128804320818339e-14,1.8360962232403996e-14,1.8352618886794027e-14,3.649105795820334e-15,0.29,4
17,E16_I1,1.1161842157527952e-14,0.0,0.0,0.0,0.29,0
18,E17_I1,8.562553073709929e-15,4.577429419796484e-15,4.576718965081602e-15,9.094585672933526e-16,0.39,1
19,E18_I1,1.1256276915570848e-14,0.0,0.0,0.0,0.29,0
20,E19_I1,7.604042457029874e-15,0.0,0.0,0.0,0.43,0
21,E20_I1,9.733305553261086e-15,1.3624277775750521e-14,1.3633645297867032e-14,2.704627232799997e-15,0.34,3
22,E21_I1,8.562264352786733e-15,4.577278063420646e-15,4.5765806396838764e-15,9.09424495083866e-16,0.39,1
23,E22_I1,1.2200744405915177e-14,3.1913636468869414e-14,3.192231925798725e-14,6.337968409434037e-15,0.26,7
24,E23_I1,8.310557778311799e-15,0.0,0.0,0.0,0.4,0
25,E24_I1,1.0354505532086799e-14,1.3723026367802565e-14,1.3721861903589932e-14,2.7263326560592873e-15,0.32,3
26,E25_I1,1.1215206371492006e-14,0.0,0.0,0.0,0.29,0
27,E26_I1,7.671588155083382e-15,0.0,0.0,0.0,0.43,0
28,E27_I1,9.816589554011839e-15,0.0,0.0,0.0,0.34,0
29,E28_I1,1.2954327267114108e-14,0.0,0.0,0.0,0.24,0
30,E29_I1,1.157514307617127e-14,4.577186809860876e-15,4.576499699605658e-15,9.094045581225346e-16,0.28,1
31,E30_I1,8.314892782846681e-15,9.13563865947014e-15,9.13627089435244e-15,1.8146896969405698e-15,0.4,2
32,E31_I1,1.1266447635265727e-14,0.0,0.0,0.0,0.29,0
33,E32_I1,8.583290140947143e-15,9.177112960520032e-15,9.173304731690559e-15,1.8238122744950682e-15,0.39,2
34,E33_I1,1.0276592055823863e-14,0.0,0.0,0.0,0.32,0
35,E34_I1,1.0629470677931725e-14,1.3705482901160291e-14,1.3706203362770872e-14,2.7224769554106733e-15,0.31,3
36,E35_I1,1.0889588417498263e-14,0.0,0.0,0.0,0.3,0
37,E36_I1,8.75452594069146e-15,0.0,0.0,0.0,0.38,0
38,E37_I1,1.193711585985926e-14,9.178518193575244e-15,9.174550193334974e-15,1.8241192564729543e-15,0.27,2
39,E38_I1,8.076742109449877e-15,1.3679522902090542e-14,1.368302974547176e-14,2.716773117661503e-15,0.41,3
40,E39_I1,9.566490242379924e-15,9.174015916176623e-15,9.170531851537923e-15,1.8231288572008386e-15,0.35,2
41,E40_I1,9.787985613503472e-15,0.0,0.0,0.0,0.34,0
42,E41_I1,1.0329348479849112e-14,4.5631781120636464e-15,4.5639912920387834e-15,9.063247496568972e-16,0.32,1
43,E42_I1,1.065096260750939e-14,2.2888793463824638e-14,2.288506933400501e-14,4.547656041326712e-15,0.31,5
44,E43_I1,1.0863666512152e-14,4.541885325249209e-15,4.544963303414988e-15,9.016443943770415e-16,0.3,1
45,E44_I1,9.825377089136328e-15,9.16907873599806e-15,9.166132422673253e-15,1.8220446762067303e-15,0.34,2
46,E45_I1,6.854740815012941e-15,0.0,0.0,0.0,0.47,0
47,E46_I1,1.0364523305262968e-14,3.663019422272259e-14,3.6623362197994103e-14,7.278035884668766e-15,0.32,8
48,E47_I1,1.1608499419510066e-14,9.180849957219234e-15,9.176636938290388e-15,1.824633625519533e-15,0.28,2
49,E48_I1,1.12188815778385e-14,0.0,0.0,0.0,0.29,0
50,E49_I1,1.3881591666820735e-14,0.0,0.0,0.0,0.22,0
51,E50_I1,9.012262773279469e-15,1.3688064556019046e-14,1.3690662772372812e-14,2.718651563043735e-15,0.37,3
52,E51_I1,9.018773251376105e-15,0.0,0.0,0.0,0.37,0
53,E52_I1,9.805532796645e-15,4.575246259333493e-15,4.574768621687847e-15,9.089781877882734e-16,0.34,1
54,E53_I1,1.1230566441524326e-14,0.0,0.0,0.0,0.29,0
55,E54_I1,1.0302760235392383e-14,0.0,0.0,0.0,0.32,0
56,E55_I1,9.271772969851556e-15,4.5682072209109646e-15,4.568482057659142e-15,9.074301800790245e-16,0.36,1
57,E56_I1,8.509123721577698e-15,1.3646282066996408e-14,1.3653330609364573e-14,2.709467220292223e-15,0.39,3
58,E57_I1,9.331329806258908e-15,9.195332492182257e-15,9.189551408361672e-15,1.827817714803548e-15,0.36,2
59,E58_I1,8.512976910871717e-15,4.550830351535046e-15,4.552957777016095e-15,9.036101211166749e-16,0.39,1
60,E59_I1,1.157874912436277e-14,0.0,0.0,0.0,0.28,0
61,E60_I1,1.0932627898099417e-14,9.141646712393478e-15,9.141637966614955e-15,1.816011108001112e-15,0.3,2
62,E61_I1,1.1261376858531976e-14,9.158712893235613e-15,9.156877571107803e-15,1.8197644343677795e-15,0.29,2
63,E62_I1,9.78762335927326e-15,4.110170505535198e-14,4.110550277719251e-14,8.164204055469284e-15,0.34,9
64,E63_I1,9.04758618016257e-15,4.580640437397831e-15,4.579584268338493e-15,9.101644139563733e-16,0.37,1
65,E64_I1,1.0944715614329949e-14,1.372768299391657e-14,1.3726046173797883e-14,2.7273631916167133e-15,0.3,3
66,E65_I1,1.0941920375196642e-14,1.829888574768528e-14,1.829720519938316e-14,3.635452371501055e-15,0.3,4
67,E66_I1,1.1218959740830377e-14,4.105838911983256e-14,4.1066797718814984e-14,8.154677231855902e-15,0.29,9
68,E67_I1,9.259526144752057e-15,4.562152679419921e-15,4.563072362417061e-15,9.060985882160961e-16,0.36,1
69,E68_I1,1.0050149363584856e-14,0.0,0.0,0.0,0.33,0
70,E69_I1,1.1542064770613213e-14,4.564057491098148e-15,4.564774832886826e-15,9.065176004680176e-16,0.28,1
71,E70_I1,1.092728697735571e-14,9.137162556346327e-15,9.137634624601976e-15,1.8150254355919323e-15,0.3,2
72,E71_I1,9.235362822108583e-15,9.100399619015072e-15,9.104792020477804e-15,1.806943915944294e-15,0.36,2
73,E72_I1,1.1252132565971517e-14,9.15116538219447e-15,9.150139747249598e-15,1.8181047675776902e-15,0.29,2
74,E73_I1,9.738502127325562e-15,4.543852864938654e-15,4.546723723530739e-15,9.020771704766246e-16,0.34,1
75,E74_I1,7.847952845668815e-15,0.0,0.0,0.0,0.42,0
76,E75_I1,9.457636855286623e-15,9.069235818183215e-15,9.07693415644455e-15,1.8000956072757503e-15,0.35,2
77,E76_I1,9.495219997996538e-15,9.105406203225833e-15,9.109266643628009e-15,1.808044481218936e-15,0.35,2
78,E77_I1,1.2195891041273538e-14,0.0,0.0,0.0,0.26,0
79,E78_I1,9.836016242361124e-15,1.8358082936863563e-14,1.8350055460925544e-14,3.648473926529643e-15,0.34,4
80,E79_I1,1.0435624867598511e-14,9.220607577712395e-15,9.212112452650157e-15,1.833383310390773e-15,0.32,2
81,E80_I1,9.822566152597757e-15,0.0,0.0,0.0,0.34,0
82,E81_I1,1.0852965406980414e-14,4.537394487959849e-15,4.540949130614314e-15,9.006577446474828e-16,0.3,1
83,E82_I1,1.2192671619195152e-14,4.5560545828399895e-15,4.5576262249957636e-15,9.047584889959495e-16,0.26,1
84,E83_I1,1.0347871935068537e-14,2.7428339285872835e-14,2.7427963549727794e-14,5.448784245478157e-15,0.32,6
85,E84_I1,1.1040195172753636e-14,1.3847888636732837e-14,1.383331383745034e-14,2.7538130614318444e-15,0.3,3
86,E85_I1,8.54070333881933e-15,0.0,0.0,0.0,0.39,0
87,E86_I1,8.018923585432147e-15,4.527078625731251e-15,4.5317257871356326e-15,8.98391682742301e-16,0.41,1
88,E87_I1,1.3756110738674136e-14,9.146404224952024e-15,9.145889178674595e-15,1.8170579463525304e-15,0.22,2
89,E88_I1,8.359278131076862e-15,0.0,0.0,0.0,0.4,0
90,E89_I1,9.018680011439513e-15,0.0,0.0,0.0,0.37,0
