,Experiments,LDM,SIM,ASM,TDR,p0,Tt
0,time,2.352777777777778,4.265833333333333,4.265833333333333,4.265833333333333,n/a,n/a
1,E0_I1,,9.8627087719385e-07,1.0854072129477857e-06,1.569845907548357e-07,,16017
2,E1_I1,,1.0105563132348354e-06,1.189939274388942e-06,1.611610229364051e-07,,26355
3,E2_I1,,1.0316510573998294e-06,1.212259217991711e-06,1.6506314064381027e-07,,25948
4,E3_I1,,1.0132554993651018e-06,1.1361905870004244e-06,1.6168724439464752e-07,,18482
5,E4_I1,,1.0071359404108938e-06,1.1423746236259087e-06,1.6047764285567683e-07,,20111
6,E5_I1,,1.038201934636332e-06,1.1812457248766205e-06,1.6619562276791125e-07,,20598
7,E6_I1,,1.0247812760209744e-06,1.1735278522687105e-06,1.6369859853492472e-07,,21577
8,E7_I1,,9.918998626600325e-07,1.092415108522366e-06,1.5800212859432464e-07,,16118
9,E8_I1,,9.859545446457153e-07,1.102398358605288e-06,1.5671368066362277e-07,,18047
10,E9_I1,,1.0369565722158748e-06,1.18867054175279e-06,1.6595132547553037e-07,,21741
11,E10_I1,,9.986845198192614e-07,1.140122405942968e-06,1.5889839894258635e-07,,21078
12,E11_I1,,1.0195883918302245e-06,1.1753114756956025e-06,1.6273779555838464e-07,,22630
13,E12_I1,,9.935650594672792e-07,1.131588869504012e-06,1.5796728737138155e-07,,20709
14,E13_I1,,9.628297638173914e-07,1.0764400045936537e-06,1.5250462640475032e-07,,17990
15,E14_I1,,1.0099981040984695e-06,1.1791179445243125e-06,1.6100057392446138e-07,,24793
16,E15_I1,,1.0139232592869916e-06,1.1923446782578657e-06,1.6178789746281794e-07,,26095
17,E16_I1,,9.609455003641537e-07,1.0574884768849027e-06,1.523904399261362e-07,,15948
18,E17_I1,,9.704333991918087e-07,1.0931606327694419e-06,1.538129999409112e-07,,19054
19,E18_I1,,1.047620457461505e-06,1.1981426908596127e-06,1.6793001728455935e-07,,21390
20,E19_I1,,9.762806445095235e-07,1.085778574922798e-06,1.5501309298292597e-07,,17320
21,E20_I1,,9.517677915318292e-07,1.0563273393204642e-06,1.5059961838704406e-07,,16992
22,E21_I1,,9.985708621434927e-07,1.116688780161034e-06,1.5902306332185057e-07,,18088
23,E22_I1,,9.912174646846614e-07,1.1521261613339549e-06,1.575168780541007e-07,,24029
24,E23_I1,,9.855704182204988e-07,1.12441970400991e-06,1.5649228800370422e-07,,20968
25,E24_I1,,1.038999735774468e-06,1.1892324307519157e-06,1.6633042929689064e-07,,21509
26,E25_I1,,9.84878987972007e-07,1.1235329097835914e-06,1.56367023335228e-07,,20953
27,E26_I1,,1.0383012806782935e-06,1.173987942353536e-06,1.6622798745569259e-07,,19690
28,E27_I1,,9.893641431337408e-07,1.1159597960012285e-06,1.5724619383403577e-07,,19281
29,E28_I1,,1.0080016750329949e-06,1.1492348866223497e-06,1.6061604896756264e-07,,20882
30,E29_I1,,9.448216296817135e-07,1.0479415839104413e-06,1.493311551947388e-07,,16907
31,E30_I1,,1.0169321089560835e-06,1.1858620082666163e-06,1.6228541022130597e-07,,24582
32,E31_I1,,9.905802039792298e-07,1.1355151485374114e-06,1.5739807723721441e-07,,21716
33,E32_I1,,9.6039649753339e-07,1.0651514186631429e-06,1.5210374275324865e-07,,16967
34,E33_I1,,9.823831574507087e-07,1.104715102841143e-06,1.5600894741620335e-07,,18828
35,E34_I1,,1.0054007352664314e-06,1.1276606619264323e-06,1.6024429944409724e-07,,18503
36,E35_I1,,1.066767288677691e-06,1.182290321912674e-06,1.7165838500297018e-07,,17051
37,E36_I1,,9.63310960495124e-07,1.0572004321160068e-06,1.5286185505869558e-07,,15627
38,E37_I1,,1.0076659326504768e-06,1.133004961526675e-06,1.606347143192107e-07,,18852
39,E38_I1,,9.58980421458235e-07,1.0689953566228178e-06,1.5184287488018752e-07,,17586
40,E39_I1,,9.88088734599388e-07,1.0991222651026506e-06,1.5715034860723214e-07,,17377
41,E40_I1,,1.032393789303469e-06,1.165360740428994e-06,1.6515411452392978e-07,,19439
42,E41_I1,,9.779877266588012e-07,1.0743180375357358e-06,1.5542087558049312e-07,,15829
43,E42_I1,,1.0279749772639811e-06,1.1638631140543052e-06,1.6432680869398072e-07,,19862
44,E43_I1,,9.754383775004285e-07,1.1023269105699674e-06,1.546801657538416e-07,,19539
45,E44_I1,,1.0019810192241338e-06,1.1315508837287142e-06,1.5955828201470843e-07,,19464
46,E45_I1,,9.72098833438411e-07,1.0817944658048343e-06,1.5425192587186802e-07,,17387
47,E46_I1,,1.005116698111277e-06,1.1294757941195687e-06,1.6017395908363323e-07,,18765
48,E47_I1,,9.80327416966469e-07,1.075477125691954e-06,1.5596674649148935e-07,,15619
49,E48_I1,,1.0187651949891495e-06,1.1633228451693182e-06,1.6258494861021134e-07,,21138
50,E49_I1,,9.958048817780638e-07,1.1303149227117914e-06,1.5838789874705387e-07,,20207
51,E50_I1,,9.96309018123451e-07,1.1168652139325527e-06,1.5856092758302925e-07,,18431
52,E51_I1,,1.0044805714625522e-06,1.148962870713775e-06,1.5994976862362807e-07,,21391
53,E52_I1,,1.0180713457128017e-06,1.1500971741150624e-06,1.6251351316027677e-07,,19531
54,E53_I1,,1.0287457813463168e-06,1.171665151540898e-06,1.6443556982123553e-07,,20748
55,E54_I1,,9.540145277544738e-07,1.0593090865694921e-06,1.5090352986567545e-07,,17123
56,E55_I1,,1.0404010823991138e-06,1.171477325946354e-06,1.6664827919789316e-07,,19098
57,E56_I1,,1.0095551359121232e-06,1.1421952076119435e-06,1.6092736353607767e-07,,19746
