,Experiments,LDM,SIM,ASM,TDR,p0,Tt
0,time,2.352777777777778,4.265833333333333,4.265833333333333,4.265833333333333,n/a,n/a
1,E0_I1,1.5215934310893484e-06,0.0,0.0,0.0,0.82,0
2,E1_I1,1.0748324393690742e-06,0.0,0.0,0.0,0.86,0
3,E2_I1,8.138703376062503e-07,0.0,0.0,0.0,0.86,0
4,E3_I1,1.207143499744409e-06,0.0,0.0,0.0,0.82,0
5,E4_I1,1.4990252769446666e-06,0.0,0.0,0.0,0.78,0
6,E5_I1,5.722941662842508e-07,0.0,0.0,0.0,0.92,0
7,E6_I1,1.027988861875397e-06,0.0,0.0,0.0,0.84,0
8,E7_I1,1.1309400741375007e-06,0.0,0.0,0.0,0.84,0
9,E8_I1,3.8983624190006666e-07,0.0,0.0,0.0,0.94,0
10,E9_I1,1.3165754319353272e-06,0.0,0.0,0.0,0.82,0
11,E10_I1,8.519811408310069e-07,2.278058506759482e-05,2.3526609344227743e-05,1.0603610529385255e-05,0.86,7
12,E11_I1,1.2672438223672642e-06,0.0,0.0,0.0,0.82,0
13,E12_I1,2.429860277243469e-07,0.0,0.0,0.0,0.96,0
14,E13_I1,9.504529672478731e-07,0.0,0.0,0.0,0.86,0
15,E14_I1,9.078114608209815e-07,3.5248922107817303e-06,3.549628071115396e-06,1.6486306473842824e-06,0.86,1
16,E15_I1,9.528308858743583e-07,0.0,0.0,0.0,0.86,0
17,E16_I1,8.379326782108353e-07,0.0,0.0,0.0,0.88,0
18,E17_I1,5.671804240232569e-07,0.0,0.0,0.0,0.92,0
19,E18_I1,1.6019589657488089e-06,0.0,0.0,0.0,0.78,0
20,E19_I1,1.4323849522226728e-06,0.0,0.0,0.0,0.82,0
21,E20_I1,7.789835540550619e-07,3.5639091639181263e-06,3.5874099726281447e-06,1.676063095395226e-06,0.88,1
22,E21_I1,5.631198506230156e-07,0.0,0.0,0.0,0.92,0
23,E22_I1,8.182877775314548e-07,0.0,0.0,0.0,0.88,0
24,E23_I1,1.7196731636170163e-06,0.0,0.0,0.0,0.76,0
25,E24_I1,2.088253250588902e-06,0.0,0.0,0.0,0.72,0
26,E25_I1,7.499692292228165e-07,0.0,0.0,0.0,0.88,0
27,E26_I1,1.9383640170528512e-06,0.0,0.0,0.0,0.74,0
28,E27_I1,1.4552617574176217e-06,3.4132185734967235e-06,3.4673673938826475e-06,1.5896374712523998e-06,0.78,1
29,E28_I1,1.7090238799813929e-06,0.0,0.0,0.0,0.76,0
30,E29_I1,4.609408941113069e-07,0.0,0.0,0.0,0.92,0
31,E30_I1,8.194622114774842e-07,0.0,0.0,0.0,0.88,0
32,E31_I1,6.34503486192881e-07,3.5231091854933983e-06,3.551227003037039e-06,1.6497872805525138e-06,0.9,1
33,E32_I1,1.7759749620851158e-06,0.0,0.0,0.0,0.74,0
34,E33_I1,5.014027588166431e-07,0.0,0.0,0.0,0.92,0
35,E34_I1,9.440483656529919e-07,0.0,0.0,0.0,0.86,0
36,E35_I1,1.0149058096443808e-06,0.0,0.0,0.0,0.84,0
37,E36_I1,6.639863037683767e-07,0.0,0.0,0.0,0.9,0
38,E37_I1,1.4464924868265361e-06,4.348374951846863e-06,4.179839887496917e-06,2.1344421048587374e-06,0.82,1
39,E38_I1,1.2130677592377028e-06,0.0,0.0,0.0,0.82,0
40,E39_I1,1.945562645753287e-06,0.0,0.0,0.0,0.76,0
41,E40_I1,1.6812550463203789e-06,0.0,0.0,0.0,0.78,0
42,E41_I1,7.418805711380194e-07,0.0,0.0,0.0,0.9,0
43,E42_I1,6.769861748750994e-07,0.0,0.0,0.0,0.9,0
44,E43_I1,8.367819589879465e-07,0.0,0.0,0.0,0.88,0
45,E44_I1,6.85149844188389e-07,0.0,0.0,0.0,0.9,0
46,E45_I1,2.7117872564799445e-07,0.0,0.0,0.0,0.96,0
47,E46_I1,1.0918477309608553e-06,0.0,0.0,0.0,0.84,0
48,E47_I1,1.496432628205911e-06,3.5203689473374714e-06,3.5515232900030974e-06,1.65000165000165e-06,0.78,1
49,E48_I1,1.0046521484894346e-06,0.0,0.0,0.0,0.82,0
50,E49_I1,1.0474842923266196e-06,3.5097501138833106e-06,3.543937196327789e-06,1.6445170772820242e-06,0.84,1
51,E50_I1,9.24020084652546e-07,3.5862616440183197e-06,3.6039642164929384e-06,1.6881497794010274e-06,0.86,1
52,E51_I1,6.938537746552816e-07,0.0,0.0,0.0,0.9,0
53,E52_I1,4.752605936510599e-07,0.0,0.0,0.0,0.94,0
54,E53_I1,1.1383177797256345e-06,0.0,0.0,0.0,0.82,0
55,E54_I1,8.970989913667253e-07,0.0,0.0,0.0,0.86,0
56,E55_I1,8.374031317612263e-07,6.431523541517857e-06,6.622553610559767e-06,2.9608925314446788e-06,0.86,2
57,E56_I1,1.4504939357839617e-06,0.0,0.0,0.0,0.82,0
58,E57_I1,9.474734260759849e-07,0.0,0.0,0.0,0.86,0
59,E58_I1,1.4312997350581734e-07,0.0,0.0,0.0,0.98,0
60,E59_I1,1.022177287297464e-06,0.0,0.0,0.0,0.86,0
61,E60_I1,8.876497274624867e-07,0.0,0.0,0.0,0.88,0
62,E61_I1,1.1593228888700605e-06,0.0,0.0,0.0,0.84,0
63,E62_I1,1.078172112667104e-06,0.0,0.0,0.0,0.86,0
64,E63_I1,9.031698548763284e-07,0.0,0.0,0.0,0.86,0
65,E64_I1,9.61280346501075e-07,0.0,0.0,0.0,0.86,0
66,E65_I1,1.7352674853460236e-06,3.712102493106359e-06,3.702810087058679e-06,1.7611734346360292e-06,0.76,1
67,E66_I1,1.5077723521650364e-06,0.0,0.0,0.0,0.8,0
68,E67_I1,1.0816807651470601e-06,0.0,0.0,0.0,0.88,0
69,E68_I1,8.529612308823432e-07,0.0,0.0,0.0,0.84,0
70,E69_I1,8.722110054658641e-07,0.0,0.0,0.0,0.86,0
71,E70_I1,1.5861248167525432e-06,0.0,0.0,0.0,0.8,0
72,E71_I1,7.97345768079534e-07,9.050015280743366e-06,8.629953990803026e-06,4.4931577631937366e-06,0.9,2
73,E72_I1,1.0641432656091184e-06,3.571438575272067e-06,3.5922739436948935e-06,1.6796101624812881e-06,0.84,1
74,E73_I1,1.3469064967074237e-06,0.0,0.0,0.0,0.8,0
75,E74_I1,1.285926479443693e-06,0.0,0.0,0.0,0.82,0
76,E75_I1,1.2498267017969077e-06,4.267429974923739e-06,4.121068886694231e-06,2.08656424766057e-06,0.84,1
77,E76_I1,1.550786316825234e-06,0.0,0.0,0.0,0.82,0
78,E77_I1,1.1086609304595524e-06,0.0,0.0,0.0,0.86,0
79,E78_I1,1.6185656613079798e-06,0.0,0.0,0.0,0.8,0
80,E79_I1,6.167222407459341e-07,0.0,0.0,0.0,0.88,0
81,E80_I1,5.50975834244985e-07,0.0,0.0,0.0,0.92,0
82,E81_I1,9.28943979708831e-07,0.0,0.0,0.0,0.84,0
83,E82_I1,6.999138435625875e-07,0.0,0.0,0.0,0.9,0
84,E83_I1,1.14726183548596e-06,0.0,0.0,0.0,0.8,0
85,E84_I1,8.93292507638696e-07,0.0,0.0,0.0,0.86,0
86,E85_I1,7.247757832913691e-07,0.0,0.0,0.0,0.9,0
