,Experiments,LDM,SIM,ASM,TDR,p0,Tt
0,time,2.352777777777778,4.265833333333333,4.265833333333333,4.265833333333333,n/a,n/a
1,E0_I1,inf,1.6190666195371422e-06,1.660492318454147e-06,4.7009920307607846e-07,0.0,12
2,E1_I1,6.115421685611486e-07,3.158132282022459e-06,3.055605876108036e-06,9.747534144203284e-07,0.2,16
3,E2_I1,inf,9.597841872430748e-07,9.79924448195387e-07,2.7855310603028477e-07,0.0,7
4,E3_I1,inf,9.991174999418612e-07,1.0149334244550931e-06,2.920995338341811e-07,0.0,7
5,E4_I1,inf,1.6844413389675428e-06,1.6926402120936415e-06,4.976542726548682e-07,0.0,11
6,E5_I1,inf,3.232458100203423e-07,3.217696054285688e-07,9.615730180687985e-08,0.0,2
7,E6_I1,inf,2.3011456547327276e-06,2.292442041929343e-06,6.895529283588985e-07,0.0,14
8,E7_I1,inf,1.1601377316311154e-06,1.1959769900904507e-06,3.338747669136784e-07,0.0,9
9,E8_I1,inf,6.352547019855606e-07,6.34357634124801e-07,1.8857161714304575e-07,0.0,4
10,E9_I1,4.518348334274359e-07,2.17485665062982e-06,2.2078617654358253e-06,6.388421318558022e-07,0.2,15
11,E10_I1,inf,0.0,0.0,0.0,0.0,0
12,E11_I1,inf,6.448043050879464e-07,6.425322991565475e-07,1.9190289713405018e-07,0.0,4
13,E12_I1,inf,3.1354120202777925e-07,3.13266126466033e-07,9.270067363841397e-08,0.0,2
14,E13_I1,inf,1.0808517802461244e-06,1.107175853978805e-06,3.1346859346407013e-07,0.0,8
15,E14_I1,inf,1.0860498438772802e-06,1.1093433275093824e-06,3.142968634056992e-07,0.0,8
16,E15_I1,inf,2.8449415362593454e-07,2.887065932775022e-07,8.296052945409898e-08,0.0,2
17,E16_I1,inf,5.067108872075161e-07,5.007236572657788e-07,1.516915273910908e-07,0.0,3
18,E17_I1,inf,3.3823788231046435e-07,3.341590156892555e-07,1.0127057352842401e-07,0.0,2
19,E18_I1,inf,1.6637701035737452e-07,1.6475311863024744e-07,4.9669810620808684e-08,0.0,1
