,Experiments,LDM,SIM,ASM,TDR,p0,Tt
0,time,2.352777777777778,4.265833333333333,4.265833333333333,4.265833333333333,n/a,n/a
1,E0_I1,,9.769938169062604e-07,9.746629365773588e-07,1.8403005976685905e-07,,481
2,E1_I1,,1.1311394890801823e-06,1.1885619608639893e-06,2.062074119273866e-07,,868
3,E2_I1,,1.0786897658602881e-06,1.1294979186052273e-06,1.966974334818345e-07,,810
4,E3_I1,,1.0090543783876557e-06,1.0195985620636596e-06,1.8864091635307082e-07,,551
5,E4_I1,,9.981241472358102e-07,1.0192410896754901e-06,1.8507381341930263e-07,,600
6,E5_I1,,1.1807655515097659e-06,1.2081696191535948e-06,2.2013831189501707e-07,,700
7,E6_I1,,1.101644337840245e-06,1.1349135414793415e-06,2.0370460441301472e-07,,705
8,E7_I1,,9.941112982115417e-07,9.936930611822438e-07,1.8748420799224052e-07,,492
9,E8_I1,,9.847458288624342e-07,9.948576823820875e-07,1.837342479823978e-07,,542
10,E9_I1,,1.0874598895355362e-06,1.1168562474448713e-06,2.0145593918734782e-07,,678
11,E10_I1,,9.352292508048081e-07,9.593588238503538e-07,1.7225305589557875e-07,,595
12,E11_I1,,1.0520458254613214e-06,1.0868244151568716e-06,1.9357498950098687e-07,,700
13,E12_I1,,8.541973771996851e-07,8.72912027313374e-07,1.5713070022798914e-07,,535
14,E13_I1,,7.019806830786797e-07,7.06613217745417e-07,1.2990734542044824e-07,,393
15,E14_I1,,1.0147815354864274e-06,1.0604843562897541e-06,1.8480532511297596e-07,,758
16,E15_I1,,1.0202249627056277e-06,1.0696415160708688e-06,1.8529085307331693e-07,,787
17,E16_I1,,8.839205613210743e-07,8.825439415387996e-07,1.6616796100826066e-07,,441
18,E17_I1,,9.310988329832144e-07,9.485932009590172e-07,1.7247472088359981e-07,,555
19,E18_I1,,1.336445966440449e-06,1.3795128136461151e-06,2.487342551525924e-07,,839
20,E19_I1,,8.91325863839235e-07,8.977453309806622e-07,1.6641271184427957e-07,,481
21,E20_I1,,8.389882652721442e-07,8.431145715781101e-07,1.5657393296589443e-07,,448
22,E21_I1,,1.0160008126646368e-06,1.028001877542582e-06,1.8985971868191202e-07,,560
23,E22_I1,,9.781885582349663e-07,1.0165251191449448e-06,1.784167244063767e-07,,702
24,E23_I1,,9.297145477545025e-07,9.54540831426822e-07,1.7114199931942916e-07,,596
25,E24_I1,,1.0642709093298458e-06,1.0934471702100053e-06,1.9690217171468168e-07,,669
26,E25_I1,,8.269374620038837e-07,8.465080748926305e-07,1.5192936265996014e-07,,526
27,E26_I1,,1.16261216557335e-06,1.1861894504636642e-06,2.1698387278648676e-07,,675
28,E27_I1,,9.183170199170228e-07,9.355356315259802e-07,1.6999018139498986e-07,,549
29,E28_I1,,9.952591218012994e-07,1.0194190172217126e-06,1.8399896468524199e-07,,617
30,E29_I1,,8.34704304305362e-07,8.405757873157968e-07,1.5546260852786188e-07,,455
31,E30_I1,,9.530150620430401e-07,9.923674582597534e-07,1.7356438762655483e-07,,697
32,E31_I1,,9.006166863744134e-07,9.269141709468445e-07,1.6521122223038824e-07,,595
33,E32_I1,,8.938668680228098e-07,8.994035402661646e-07,1.6655855250079263e-07,,484
34,E33_I1,,9.467389057926496e-07,9.59997184701671e-07,1.7605302397578516e-07,,540
35,E34_I1,,9.031368343368739e-07,9.13060525625068e-07,1.6814080135926944e-07,,504
36,E35_I1,,1.2591411021180279e-06,1.2622189619343252e-06,2.3919337594331156e-07,,613
37,E36_I1,,9.472708666374379e-07,9.445029125687278e-07,1.7869431282119187e-07,,462
38,E37_I1,,9.57311678602996e-07,9.710534470247979e-07,1.781678917817274e-07,,545
39,E38_I1,,8.844760030296895e-07,8.92878788692412e-07,1.6478395638764058e-07,,488
40,E39_I1,,9.179320911202711e-07,9.23733660077502e-07,1.7161080543317751e-07,,490
41,E40_I1,,1.1871938744222786e-06,1.2087172689424626e-06,2.223081692330049e-07,,671
42,E41_I1,,9.641481363296416e-07,9.617947953363194e-07,1.8131163882374397e-07,,478
43,E42_I1,,1.1537999061157055e-06,1.1793698428774065e-06,2.1504950523451387e-07,,681
44,E43_I1,,8.983337355852652e-07,9.168472836937087e-07,1.6580332873394898e-07,,550
45,E44_I1,,9.578711254491493e-07,9.75544868727768e-07,1.776988511899876e-07,,566
46,E45_I1,,9.617674933273143e-07,9.695952638966823e-07,1.798464227165558e-07,,518
47,E46_I1,,1.032551326680385e-06,1.046555535971595e-06,1.9262777379502943e-07,,579
48,E47_I1,,9.661879949559826e-07,9.636311015751464e-07,1.82256827665892e-07,,472
49,E48_I1,,1.0713429742754105e-06,1.1003539415739963e-06,1.9765851803897814e-07,,681
50,E49_I1,,1.0605643509341496e-06,1.0857612814507783e-06,1.966985982431207e-07,,646
51,E50_I1,,1.0880894430779795e-06,1.1043080318969924e-06,2.0332735767784275e-07,,610
52,E51_I1,,9.424509924835646e-07,9.685046165035394e-07,1.7302222802384038e-07,,615
53,E52_I1,,1.0022700405679604e-06,1.019739479177046e-06,1.8641551906966957e-07,,582
54,E53_I1,,1.1464389056540428e-06,1.1776992578047733e-06,2.1255465866896724e-07,,713
55,E54_I1,,8.691301594332207e-07,8.753970051657185e-07,1.6144202426945037e-07,,480
56,E55_I1,,1.177856119188521e-06,1.197243769338686e-06,2.207586245371676e-07,,657
57,E56_I1,,1.0476318794471928e-06,1.0643653675879207e-06,1.9460631072806947e-07,,607
58,E57_I1,,9.252129678035857e-07,9.366999865785935e-07,1.7213280818308764e-07,,522
59,E58_I1,,9.95060856773114e-07,1.0081818778805712e-06,1.8562120370271848e-07,,557
60,E59_I1,,1.1233746473153675e-06,1.1538604883744874e-06,2.077787094916504e-07,,706
61,E60_I1,,1.0068181248311466e-06,1.041257263450519e-06,1.846298915696072e-07,,685
62,E61_I1,,9.393906542144051e-07,9.566330682531794e-07,1.7411962813307282e-07,,557
63,E62_I1,,1.3577395349193604e-06,1.3651254531914523e-06,2.583391089747022e-07,,667
64,E63_I1,,9.06289215327565e-07,9.225169124876229e-07,1.6764884480962303e-07,,541
65,E64_I1,,7.9231344333239e-07,7.912004182323698e-07,1.484114255869476e-07,,402
66,E65_I1,,1.0186220314128676e-06,1.0638855858809005e-06,1.8557182224735853e-07,,757
67,E66_I1,,1.076133309143526e-06,1.106350343639933e-06,1.990929010754934e-07,,679
68,E67_I1,,8.314946075180019e-07,8.394373913657812e-07,1.54536131387309e-07,,464
69,E68_I1,,9.207249906176225e-07,9.082287715252219e-07,1.7502163661227212e-07,,410
70,E69_I1,,1.0746123166134217e-06,1.089250500962187e-06,2.0104938839960025e-07,,595
71,E70_I1,,1.0283400153847232e-06,1.0514139629966694e-06,1.9071182607749629e-07,,622
72,E71_I1,,9.403120385896017e-07,9.591973431745526e-07,1.7388205566840186e-07,,569
73,E72_I1,,1.2188043113821063e-06,1.2544520053779595e-06,2.266305567746878e-07,,756
74,E73_I1,,9.660064693089769e-07,9.92638188110859e-07,1.7777612013197748e-07,,623
75,E74_I1,,1.0348333939899915e-06,1.0602700859979287e-06,1.9154787785677625e-07,,639
76,E75_I1,,1.036427301540063e-06,1.0655854339395218e-06,1.9138080653852525e-07,,660
77,E76_I1,,9.823361878831786e-07,9.94305305839402e-07,1.833119932657217e-07,,546
78,E77_I1,,1.005469358302337e-06,1.0268225232187343e-06,1.8601672575722133e-07,,611
79,E78_I1,,8.906319166950127e-07,9.104244924025463e-07,1.642639891998284e-07,,552
80,E79_I1,,1.043493832856424e-06,1.0646379493275845e-06,1.9397468370853936e-07,,617
81,E80_I1,,1.1614647594883498e-06,1.1797696666709807e-06,2.1749296841079617e-07,,648
82,E81_I1,,1.022177307884682e-06,1.0417745769795508e-06,1.8986036952906276e-07,,603
83,E82_I1,,9.606008161230959e-07,9.812998223326798e-07,1.7769842695529418e-07,,585
84,E83_I1,,9.259072445076465e-07,9.611992931551168e-07,1.6885474193116428e-07,,661
85,E84_I1,,9.599185069069132e-07,9.854173810700456e-07,1.7651144352764224e-07,,618
86,E85_I1,,1.042727241873022e-06,1.0598176128597822e-06,1.9436966419479723e-07,,596
87,E86_I1,,9.128260117917243e-07,9.194226618311527e-07,1.7009658326993186e-07,,497
88,E87_I1,,8.288508825930167e-07,8.464287827563028e-07,1.5260242751384102e-07,,515
89,E88_I1,,9.840247795822212e-07,1.0046559197760014e-06,1.8231959328974023e-07,,593
90,E89_I1,,9.429899892526549e-07,9.639513008570165e-07,1.740792706892603e-07,,582
91,E90_I1,,1.019429535690938e-06,1.0447135180290342e-06,1.886486873884125e-07,,631
92,E91_I1,,1.0571976939109655e-06,1.077683632650997e-06,1.966652573010498e-07,,620
93,E92_I1,,9.89327653226792e-07,1.0223390517946044e-06,1.8147846308713514e-07,,669
94,E93_I1,,9.523644326404146e-07,9.860951691033119e-07,1.7427000854251882e-07,,659
95,E94_I1,,1.0174852342383136e-06,1.0395009058456713e-06,1.8848149878818429e-07,,616
96,E95_I1,,1.0609304578177257e-06,1.0917853778859794e-06,1.9597650250753322e-07,,678
97,E96_I1,,1.0433577766428753e-06,1.0690795846581346e-06,1.93224128180682e-07,,643
98,E97_I1,,8.306797571722517e-07,8.205254993412575e-07,1.571902561390487e-07,,380
99,E98_I1,,9.305674845043921e-07,9.528593121889186e-07,1.7145876543021343e-07,,585
100,E99_I1,,1.0889710518976048e-06,1.0968203593252868e-06,2.0486187425991417e-07,,568
101,E100_I1,,1.0343857490696056e-06,1.0565237951075685e-06,1.9204138422211105e-07,,619
102,E101_I1,,1.1015646203616646e-06,1.1398881379550002e-06,2.0297796343642785e-07,,735
103,E102_I1,,1.096485964937095e-06,1.1121225539895895e-06,2.0508461670756116e-07,,610
104,E103_I1,,9.625176342894129e-07,9.810489866944936e-07,1.7844270602702106e-07,,573
