,Experiments,LDM,SIM
325,E2_I2_P24,,7.641779000660323e-15
326,E2_I2_P25,,2.555332263400684e-15
327,E2_I2_P26,,1.5820269992402097e-14
328,E2_I2_P27,,6.570356677469218e-15
329,E2_I2_P28,,1.4986617113632927e-15
330,E2_I2_P29,,3.966670693606608e-15
331,E2_I2_P30,,8.41217854419372e-15
332,E2_I2_P31,,2.523593961549425e-15
333,E2_I2_P32,,7.98165521991845e-15
334,E2_I2_P33,,3.79934766477661e-15
335,E2_I2_P34,,1.2201864160109888e-14
336,E2_I2_P35,,6.492626083300668e-15
337,E2_I2_P36,,7.317105458646357e-15
338,E2_I2_P37,,1.1392750460925627e-14
339,E2_I2_P38,,6.004793584712801e-15
340,E2_I2_P39,,8.019460446807172e-15
341,E2_I2_P40,,5.657478882306145e-15
342,E2_I2_P41,,8.493980637371703e-15
343,E2_I2_P42,,6.155850969067393e-15
344,E2_I2_P43,,6.2327044469133716e-15
345,E2_I2_P44,,2.352086746964407e-15
346,E2_I2_P45,,1.4008293444725543e-14
347,E2_I2_P46,,3.5387706354288315e-15
348,E2_I2_P47,,6.974578672657632e-15
349,E2_I2_P48,,9.77167614629835e-15
350,E2_I2_P49,,4.055637843654202e-15
351,E2_I2_P50,,4.667014163938862e-15
352,E2_I2_P51,,4.799894498765764e-15
353,E2_I2_P52,,9.906177894434806e-15
354,E2_I2_P53,,1.3039483973627213e-14
355,E2_I2_P54,,2.7795537833116784e-15
356,E2_I2_P55,,6.146548068134624e-15
357,E2_I2_P56,,1.2237074844894681e-14
358,E2_I2_P57,,8.135693297758529e-15
359,E2_I2_P58,,3.814286162174015e-15
360,E2_I2_P59,,3.863447415628206e-15
361,E2_I2_P60,,9.734068585068877e-15
362,E2_I2_P61,,1.0397459754904504e-14
363,E2_I2_P62,,1.1329697990597724e-14
364,E2_I2_P63,,4.616341243377349e-15
365,E2_I2_P64,,6.399479123320929e-15
366,E2_I2_P65,,7.993637989963595e-15
367,E2_I2_P66,,4.3475421160221484e-15
368,E2_I2_P67,,4.823865827749395e-15
369,E2_I2_P68,,5.601131865237953e-15
370,E2_I2_P69,,3.855009166522259e-15
371,E2_I2_P70,,6.083715754268711e-15
372,E2_I2_P71,,3.583206278617155e-15
373,E2_I2_P72,,4.474098474621346e-15
374,E2_I2_P73,,2.4505775319345107e-15
375,E2_I2_P74,,7.277207538645681e-15
376,E2_I2_P75,,1.1974741196119775e-14
377,E2_I2_P76,,8.21263669023645e-15
378,E2_I2_P77,,1.2174678599802217e-14
379,E2_I2_P78,,9.322904994110324e-15
380,E2_I2_P79,,1.4964738572059925e-14
381,E2_I2_P80,,7.279263591975697e-15
382,E2_I2_P81,,8.929564070041779e-15
383,E2_I2_P82,,3.7542482502239215e-15
384,E2_I2_P83,,3.271909282712301e-15
385,E2_I2_P84,,8.600024383032892e-15
386,E2_I2_P85,,7.822351531062576e-15
387,E2_I2_P86,,1.0842065777947395e-14
388,E2_I2_P87,,2.871290194611318e-14
389,E2_I2_P88,,1.4407030101998027e-15
390,E2_I2_P89,,3.776910973039116e-15
391,E2_I2_P90,,3.2806633711692833e-15
392,E2_I2_P91,,2.1577813223069673e-14
393,E2_I2_P92,,3.772533954155785e-15
394,E2_I2_P93,,9.426018699570378e-15
395,E2_I2_P94,,9.594771498106384e-15
396,E2_I2_P95,,5.994248343436646e-14
397,E2_I2_P96,,8.54993397304315e-15
398,E2_I2_P97,,9.062172936368742e-15
399,E2_I2_P98,,3.814058970917214e-15
400,E2_I2_P99,,7.511314037858089e-15
401,E3_I2_P0,,6.531934854707676e-15
402,E3_I2_P1,,6.9241153714484246e-15
403,E3_I2_P2,,1.0281726675496166e-14
404,E3_I2_P3,,4.475032516207671e-15
405,E3_I2_P4,,8.68743650906412e-15
406,E3_I2_P5,,5.3955563975283484e-15
407,E3_I2_P6,,1.6452476322164152e-14
408,E3_I2_P7,,8.660960497963311e-15
409,E3_I2_P8,,1.744138391110716e-15
410,E3_I2_P9,,1.958967465192471e-14
411,E3_I2_P10,,7.8474832410987e-15
412,E3_I2_P11,,9.218283907825865e-15
413,E3_I2_P12,,5.521881977285961e-15
414,E3_I2_P13,,5.373926305294166e-15
415,E3_I2_P14,,5.095905930344442e-15
416,E3_I2_P15,,5.552672800045545e-15
417,E3_I2_P16,,5.715079435556281e-15
418,E3_I2_P17,,5.931834554623633e-15
419,E3_I2_P18,,6.848515644603871e-15
420,E3_I2_P19,,6.6709081107637685e-15
421,E3_I2_P20,,3.2058606544597315e-15
422,E3_I2_P21,,1.1386274172665658e-14
423,E3_I2_P22,,8.093950498693533e-15
424,E3_I2_P23,,1.2440749893516198e-14
425,E3_I2_P24,,1.2983567194844603e-14
426,E3_I2_P25,,1.274457132983145e-14
427,E3_I2_P26,,8.045595041331363e-15
428,E3_I2_P27,,0.0
429,E3_I2_P28,,4.513452204854596e-15
430,E3_I2_P29,,9.45652466418828e-15
431,E3_I2_P30,,4.60535453440262e-15
432,E3_I2_P31,,1.1491139077199902e-14
433,E3_I2_P32,,1.1937371026799805e-14
434,E3_I2_P33,,5.6160830935483884e-15
435,E3_I2_P34,,8.587357284760531e-15
436,E3_I2_P35,,1.2309708267346933e-14
437,E3_I2_P36,,8.455688374180278e-15
438,E3_I2_P37,,4.779611422039736e-15
439,E3_I2_P38,,7.90074736874721e-15
440,E3_I2_P39,,4.330846252340617e-15
441,E3_I2_P40,,1.0968479703680346e-14
442,E3_I2_P41,,3.82432240017565e-15
443,E3_I2_P42,,1.2432303613922824e-14
444,E3_I2_P43,,5.9248011785060585e-15
445,E3_I2_P44,,1.9936105677062263e-15
446,E3_I2_P45,,4.4759406842165505e-15
447,E3_I2_P46,,5.136229007777943e-15
448,E3_I2_P47,,2.167131959729433e-14
449,E3_I2_P48,,1.628072287449451e-14
450,E3_I2_P49,,5.593020271268847e-15
451,E3_I2_P50,,1.2682763380127184e-14
452,E3_I2_P51,,2.0185449912227472e-14
453,E3_I2_P52,,9.237255031725527e-15
454,E3_I2_P53,,9.196805342224874e-15
455,E3_I2_P54,,2.8972821265646196e-15
456,E3_I2_P55,,8.07329426550353e-15
457,E3_I2_P56,,6.247593400875239e-15
458,E3_I2_P57,,7.277537394832022e-15
459,E3_I2_P58,,7.402394466928332e-15
460,E3_I2_P59,,8.11539194914885e-15
461,E3_I2_P60,,1.0450104130094729e-14
462,E3_I2_P61,,5.075517660449978e-15
463,E3_I2_P62,,5.479308437005079e-15
464,E3_I2_P63,,4.0402041541562996e-15
465,E3_I2_P64,,4.3869745492162055e-15
466,E3_I2_P65,,2.8569886564277915e-15
467,E3_I2_P66,,1.1235261021070895e-14
468,E3_I2_P67,,1.1482746781763235e-14
469,E3_I2_P68,,8.867972434449762e-15
470,E3_I2_P69,,1.3709395165988894e-15
471,E3_I2_P70,,7.80495977897119e-15
472,E3_I2_P71,,5.694637553467598e-15
473,E3_I2_P72,,6.9172856170426015e-15
474,E3_I2_P73,,5.47627477516112e-15
475,E3_I2_P74,,7.780877176541018e-15
476,E3_I2_P75,,9.634310585545661e-15
477,E3_I2_P76,,5.277147035205809e-15
478,E3_I2_P77,,3.7620115615150755e-15
479,E3_I2_P78,,1.9143387845750007e-14
480,E3_I2_P79,,9.404533142196371e-15
481,E3_I2_P80,,5.8281260697170256e-15
482,E3_I2_P81,,5.4655436778520124e-15
483,E3_I2_P82,,4.194311771605428e-15
484,E3_I2_P83,,7.198378503849055e-15
485,E3_I2_P84,,1.3267391601893731e-14
486,E3_I2_P85,,4.084980863909235e-15
487,E3_I2_P86,,8.640645299887173e-15
488,E3_I2_P87,,8.995977666995157e-15
489,E3_I2_P88,,7.287261381647993e-15
490,E3_I2_P89,,9.754488807624493e-15
491,E3_I2_P90,,1.6870867497724891e-15
492,E3_I2_P91,,5.932970685743202e-15
493,E3_I2_P92,,7.673066948316017e-15
494,E3_I2_P93,,1.0685778435741376e-14
495,E3_I2_P94,,7.274520688794872e-15
496,E3_I2_P95,,6.267263634706663e-15
497,E3_I2_P96,,7.97448473459769e-15
498,E3_I2_P97,,7.947412932200929e-15
499,E3_I2_P98,,9.431610283873439e-15
500,E3_I2_P99,,1.1158487240249633e-14
501,E4_I2_P0,,9.281317542544831e-15
502,E4_I2_P1,,8.203099504614744e-15
503,E4_I2_P2,,3.667822783859179e-15
504,E4_I2_P3,,6.173286417904215e-15
505,E4_I2_P4,,5.098842868378772e-15
506,E4_I2_P5,,1.1438474952847494e-14
507,E4_I2_P6,,1.0457296072501825e-14
508,E4_I2_P7,,1.0115625262081547e-14
509,E4_I2_P8,,4.834967771972256e-15
510,E4_I2_P9,,4.9920894690880235e-15
511,E4_I2_P10,,1.0152412845271742e-14
512,E4_I2_P11,,7.338857291547192e-15
513,E4_I2_P12,,3.098402697684701e-15
514,E4_I2_P13,,5.822205465739928e-15
515,E4_I2_P14,,5.577572321248759e-15
516,E4_I2_P15,,3.038870586769129e-15
517,E4_I2_P16,,6.7271381946022195e-15
518,E4_I2_P17,,1.0685166347882397e-14
519,E4_I2_P18,,6.603055483206988e-15
520,E4_I2_P19,,4.143515254695971e-15
521,E4_I2_P20,,7.400528738443424e-15
522,E4_I2_P21,,5.891133211044858e-15
523,E4_I2_P22,,1.5008613020205275e-14
524,E4_I2_P23,,3.649507592623426e-15
525,E4_I2_P24,,1.053151951447216e-14
526,E4_I2_P25,,9.257907282831718e-15
527,E4_I2_P26,,4.697767416867057e-15
528,E4_I2_P27,,9.64294100013895e-15
529,E4_I2_P28,,1.3870583746059907e-14
530,E4_I2_P29,,1.0510279597963754e-14
531,E4_I2_P30,,7.877491206309989e-15
532,E4_I2_P31,,1.0142188395713865e-14
533,E4_I2_P32,,1.2818565796522632e-14
534,E4_I2_P33,,3.649976633131832e-15
535,E4_I2_P34,,1.3547115984914166e-14
536,E4_I2_P35,,6.9354746499408976e-15
537,E4_I2_P36,,8.973807947025705e-15
538,E4_I2_P37,,8.340386600375075e-15
539,E4_I2_P38,,4.556601283683275e-15
540,E4_I2_P39,,5.3990424010420165e-15
541,E4_I2_P40,,2.1443218962792245e-14
542,E4_I2_P41,,2.0148338581953028e-14
543,E4_I2_P42,,1.7150690806720593e-14
544,E4_I2_P43,,1.1538442141980764e-14
545,E4_I2_P44,,2.77602566428208e-15
546,E4_I2_P45,,4.131744701276343e-15
547,E4_I2_P46,,1.264687033004827e-14
548,E4_I2_P47,,8.504997635494122e-15
549,E4_I2_P48,,4.708915781589253e-15
550,E4_I2_P49,,9.884481352645236e-15
551,E4_I2_P50,,5.773147150741315e-15
552,E4_I2_P51,,6.018548165015145e-15
553,E4_I2_P52,,1.1500826251836215e-14
554,E4_I2_P53,,8.50712596740621e-15
555,E4_I2_P54,,3.751257507038095e-15
556,E4_I2_P55,,4.56853431062964e-15
557,E4_I2_P56,,4.599225012695607e-14
558,E4_I2_P57,,1.2379742478170373e-14
559,E4_I2_P58,,6.1378780576375594e-15
560,E4_I2_P59,,7.764767617858612e-15
561,E4_I2_P60,,1.1366924148374385e-14
562,E4_I2_P61,,5.110726430791365e-15
563,E4_I2_P62,,5.454793108687765e-15
564,E4_I2_P63,,6.075987833500948e-15
565,E4_I2_P64,,2.376881706406632e-14
566,E4_I2_P65,,1.1094800969045056e-14
567,E4_I2_P66,,3.369641599408937e-14
568,E4_I2_P67,,2.5746932297925886e-15
569,E4_I2_P68,,1.0737222253628833e-14
570,E4_I2_P69,,6.152016652358963e-15
571,E4_I2_P70,,8.42198717092766e-15
572,E4_I2_P71,,7.197013148225001e-15
573,E4_I2_P72,,5.727824135934286e-15
574,E4_I2_P73,,6.998530541110567e-15
575,E4_I2_P74,,1.4918406854194385e-14
576,E4_I2_P75,,5.036759368961067e-15
577,E4_I2_P76,,2.3693277126966766e-15
578,E4_I2_P77,,1.3403472670822404e-14
579,E4_I2_P78,,4.3786192896809526e-15
580,E4_I2_P79,,1.1660900173707812e-14
581,E4_I2_P80,,1.3243514311289984e-14
582,E4_I2_P81,,8.776207752771003e-15
583,E4_I2_P82,,1.1040431539729627e-14
584,E4_I2_P83,,1.4920347248983477e-14
585,E4_I2_P84,,3.6233145668507474e-15
586,E4_I2_P85,,8.645900401684285e-15
587,E4_I2_P86,,8.702679411860295e-15
588,E4_I2_P87,,3.0018189945232382e-15
589,E4_I2_P88,,8.549995280231032e-15
590,E4_I2_P89,,8.75674800787028e-15
591,E4_I2_P90,,6.0114054887747196e-15
592,E4_I2_P91,,1.0830719125370673e-14
593,E4_I2_P92,,9.579713796118489e-15
594,E4_I2_P93,,5.503815788089229e-15
595,E4_I2_P94,,5.2692403746789545e-15
596,E4_I2_P95,,8.350732582881019e-15
597,E4_I2_P96,,9.254555966640382e-15
598,E4_I2_P97,,2.8962267635281626e-15
599,E4_I2_P98,,7.305009572672546e-15
600,E4_I2_P99,,6.5245511401390585e-15
601,E5_I2_P0,,1.3031383165306593e-14
