,Experiments,LDM,SIM,ASM,TDR,p0,Tt
0,time,3.2247222222222223,6.232777777777778,6.232777777777778,6.232777777777778,n/a,n/a
1,E0_I1,1.0779309283443719e-06,1.9679482582746866e-06,5.386056758299299e-07,3.7276795008661007e-07,0.7,26
2,E1_I1,1.1475776508857623e-06,1.5632870935198366e-06,4.2274861820787095e-07,2.971879343351355e-07,0.7,20
3,E2_I1,1.0388631896437593e-06,1.147971095449978e-06,2.907508951392897e-07,2.1374753653960255e-07,0.72,13
4,E3_I1,9.581992125506052e-07,3.1316460663201745e-06,8.298629098076579e-07,6.252550264728624e-07,0.76,36
5,E4_I1,1.3668394355811874e-06,4.6591202556717576e-06,1.3528096165355964e-06,9.628153127775538e-07,0.66,63
6,E5_I1,7.592936117789258e-07,7.194626581732355e-06,2.163586539311584e-06,1.6004399769540646e-06,0.79,96
7,E6_I1,6.813868654899993e-07,2.459912244373329e-06,7.198507039708448e-07,4.658650095867728e-07,0.78,38
8,E7_I1,1.2789974063242597e-06,2.5033442844858754e-06,6.249978628414699e-07,4.875861778095142e-07,0.69,26
9,E8_I1,1.2106581301699797e-06,8.3446502362319e-06,2.683538389548931e-06,1.921702712993324e-06,0.68,124
10,E9_I1,1.1305890376786362e-06,6.2458543489419e-07,1.6586698241009778e-07,1.1487205956935448e-07,0.69,8
11,E10_I1,8.260452294407042e-07,3.0006782758061094e-06,8.121376264081592e-07,5.881398646376996e-07,0.77,37
12,E11_I1,9.275919560675668e-07,4.94616151802531e-06,1.4462298095908456e-06,1.0335432841411706e-06,0.74,67
13,E12_I1,1.2130920597917994e-06,2.026603869558739e-06,5.243635252829232e-07,3.915249086762093e-07,0.71,23
14,E13_I1,1.5294939474468748e-06,2.9970451805340283e-06,8.114732772711077e-07,5.872758340444255e-07,0.63,37
15,E14_I1,1.0113733866996846e-06,5.883440848510735e-06,1.773911144451738e-06,1.2578656083419949e-06,0.72,83
16,E15_I1,1.4625925934238704e-06,6.18054398694511e-06,1.6250374515736523e-06,1.3469938664510283e-06,0.69,63
17,E16_I1,1.0902775985345138e-06,1.2667334332995175e-06,3.5812663748952545e-07,2.3092176261493077e-07,0.67,19
18,E17_I1,9.461061665288886e-07,3.4916021944571867e-06,9.981738963607086e-07,6.92881986242836e-07,0.74,48
19,E18_I1,8.724346345699197e-07,2.2042754278555894e-06,5.870601857971484e-07,4.2195796146248085e-07,0.76,27
20,E19_I1,9.275105078094864e-07,8.023302657349887e-06,2.380905690587629e-06,1.8273353599400097e-06,0.77,101
21,E20_I1,6.038178695079537e-07,2.0814201755848484e-06,5.47830516426931e-07,3.962073525568763e-07,0.83,25
22,E21_I1,9.759452258121958e-07,6.2960322596894905e-06,1.940907851777074e-06,1.3623966395058149e-06,0.73,92
23,E22_I1,1.0246399421691823e-06,6.092074551893831e-06,1.8422365446467773e-06,1.308661080349556e-06,0.72,86
24,E23_I1,1.2473985087993003e-06,1.9313393429290027e-06,5.323225086257214e-07,3.651165701101293e-07,0.67,26
25,E24_I1,1.4397145212019231e-06,4.636049830338254e-06,1.316796945201622e-06,9.664190563604073e-07,0.66,59
26,E25_I1,1.0269367094700308e-06,1.541496582349964e-06,4.2624610591902365e-07,2.9043458242997027e-07,0.72,21
27,E26_I1,1.1175858327032541e-06,7.009256364693668e-06,2.2478840406969063e-06,1.5503928669779868e-06,0.7,109
28,E27_I1,8.457760388925771e-07,1.5058008180681727e-06,4.2651046017000486e-07,2.807671788007387e-07,0.74,22
29,E28_I1,1.0984360331800458e-06,2.736428184859178e-06,7.157296454349826e-07,5.39958987319319e-07,0.72,31
30,E29_I1,1.0344655003493227e-06,6.346280603327929e-06,1.8630083528649911e-06,1.3871314907542599e-06,0.75,82
31,E30_I1,8.267176911651295e-07,2.951149608739979e-06,8.366361707092571e-07,5.723825914047001e-07,0.76,41
32,E31_I1,7.136545562055185e-07,1.182659445523785e-06,3.306183296452148e-07,2.1815274853868132e-07,0.78,17
33,E32_I1,7.146792545097787e-07,5.200791149611437e-06,1.615231345245064e-06,1.0859236374922165e-06,0.79,81
34,E33_I1,7.063138413741512e-07,4.60079563505116e-06,1.4625288192271323e-06,9.394570155290839e-07,0.77,78
35,E34_I1,6.023466255481799e-07,3.187303595870083e-06,9.45593710752639e-07,6.203572414812839e-07,0.81,49
36,E35_I1,8.705436187673061e-07,1.5827315852988102e-06,4.1474439557165335e-07,2.9903486954636355e-07,0.76,19
37,E36_I1,8.943342365026379e-07,2.1182630663473493e-06,5.926403708664978e-07,4.059103364335274e-07,0.73,29
38,E37_I1,9.856090589351555e-07,1.5173764019068736e-06,4.1199798223253577e-07,2.839178039017548e-07,0.73,20
39,E38_I1,9.118932444241989e-07,2.1304805844347507e-06,5.74750831335549e-07,4.062754997647087e-07,0.74,27
40,E39_I1,6.960239407527226e-07,1.4387794702304128e-06,4.162869305400874e-07,2.6918634119434833e-07,0.78,22
41,E40_I1,8.63505524814565e-07,2.9164349279477747e-06,7.79820416827591e-07,5.7153913648064e-07,0.77,35
42,E41_I1,7.7079170487498e-07,1.6117942820508092e-06,4.4073116466210886e-07,3.081158917262133e-07,0.79,21
43,E42_I1,1.040847434123042e-06,4.2801936617290056e-06,1.1978606527766375e-06,8.74825066318884e-07,0.72,54
44,E43_I1,8.26238795813189e-07,3.392895249125906e-06,1.0122965865681367e-06,6.684335809707816e-07,0.74,52
45,E44_I1,1.0866855612766909e-06,1.828390696564331e-06,4.889303131471308e-07,3.4524015682098824e-07,0.71,23
46,E45_I1,9.86501437859924e-07,3.9472805206039954e-06,1.0448184545651024e-06,8.067823328109008e-07,0.76,44
47,E46_I1,1.1062229692614474e-06,1.522481286779878e-06,4.036079299517166e-07,2.8483238026241705e-07,0.7,19
48,E47_I1,7.106702275315574e-07,1.2174364125204437e-06,3.265421819452083e-07,2.2342916178041734e-07,0.78,16
49,E48_I1,9.50486664095807e-07,2.245737505019891e-06,6.340012909702501e-07,4.344953982455171e-07,0.73,31
50,E49_I1,7.515478113640479e-07,2.2601703976864927e-06,6.317890430133453e-07,4.318252087239666e-07,0.78,31
51,E50_I1,9.022694470340491e-07,1.7228013164548996e-06,4.508498389272905e-07,3.335623869058187e-07,0.77,20
52,E51_I1,1.3074130166029862e-06,9.359884078298615e-07,2.4176632924912377e-07,1.7526905672776118e-07,0.66,11
53,E52_I1,1.3315948430221356e-06,8.209980388342744e-07,2.1292922271939964e-07,1.5054617982795302e-07,0.65,10
54,E53_I1,8.911604267621157e-07,7.504654683173931e-06,2.7117908045367077e-06,1.6967657367350927e-06,0.71,150
55,E54_I1,9.655859575263864e-07,2.166085457445729e-06,5.731452682256281e-07,4.1648767964020353e-07,0.74,26
