,Experiments,LDM,SIM,ASM,TDR,p0,Tt
0,time,3.303611111111111,6.404166666666667,6.404166666666667,6.404166666666667,n/a,n/a
1,E0_I1,1.1745965792788233e-06,2.2701975662663353e-06,5.107445244976579e-07,4.25666304123276e-07,0.69,24
2,E1_I1,1.0825979150355533e-06,7.93514500413724e-07,1.7148411596668077e-07,1.4383589814521127e-07,0.73,8
3,E2_I1,1.3923629806681199e-06,7.044256271356289e-06,1.8058647082735415e-06,1.5690705433091212e-06,0.67,81
4,E3_I1,1.0091539075043221e-06,1.917127989101925e-06,4.5326954161423797e-07,3.535713046485295e-07,0.72,23
5,E4_I1,8.791286293397854e-07,1.627700033235556e-06,3.7194024451256247e-07,3.0210370291152066e-07,0.77,18
6,E5_I1,8.214100403575492e-07,1.8707865441510925e-05,7.693201249409755e-06,6.515835320782411e-06,0.79,355
7,E6_I1,1.1804709716543065e-06,3.822854641822628e-06,8.545779279147586e-07,7.670305158840981e-07,0.73,37
8,E7_I1,1.153377793652556e-06,1.3570661031284924e-06,2.7909218951037387e-07,2.521262144869743e-07,0.74,12
9,E8_I1,9.845443404884923e-07,1.2415137493005388e-06,2.8367991342222894e-07,2.2656497921078017e-07,0.72,14
10,E9_I1,9.833098730468963e-07,2.1604109857221757e-06,5.21951726984724e-07,4.0064182483998083e-07,0.73,27
11,E10_I1,1.1332618300092416e-06,1.8950170697418736e-06,4.367057011799003e-07,3.566769017125254e-07,0.71,21
12,E11_I1,1.1190986010276962e-06,3.2044967870129463e-06,7.377113691120997e-07,6.254917169756095e-07,0.71,34
13,E12_I1,8.053315652155739e-07,4.274042942982274e-06,1.050074023922752e-06,8.650474084470835e-07,0.78,50
14,E13_I1,7.322190791186865e-07,1.746937612273299e-06,3.757255781824833e-07,3.2389541475549253e-07,0.81,17
15,E14_I1,1.0962470217655301e-06,1.8957359847714465e-06,4.408368804265522e-07,3.487462797235491e-07,0.7,22
16,E15_I1,1.1805737021093592e-06,1.7548866253424425e-06,4.1353432199196153e-07,3.223658561173563e-07,0.67,21
17,E16_I1,9.390054920410932e-07,3.855985993081041e-06,9.284039722784867e-07,7.679619451677682e-07,0.76,44
18,E17_I1,7.512048319830431e-07,2.1359498674123317e-06,4.7541912327181007e-07,4.0164991211443505e-07,0.81,22
19,E18_I1,7.430787122963049e-07,1.9109201801737063e-06,4.354665304356413e-07,3.5478775255980615e-07,0.8,21
20,E19_I1,7.579926215820279e-07,1.9657955775813037e-06,4.851980253241085e-07,3.617756847533102e-07,0.78,26
21,E20_I1,8.286851734889646e-07,2.5320280873850497e-06,5.949598221341166e-07,4.802657540944967e-07,0.78,29
22,E21_I1,6.80375249959359e-07,3.962309322864759e-06,9.987166692854608e-07,7.879517785740524e-07,0.8,50
23,E22_I1,1.0697981856037623e-06,1.6906478127543823e-06,3.796720783918335e-07,3.1396509234849533e-07,0.73,18
24,E23_I1,1.0067023174589767e-06,1.8885640502518289e-06,4.482565296976891e-07,3.464153394962523e-07,0.72,23
25,E24_I1,6.173835122266622e-07,2.5083591194125207e-06,5.748657071390785e-07,4.793110032145059e-07,0.83,27
26,E25_I1,1.1018995330639869e-06,3.3437336975082024e-06,7.769514693218903e-07,6.556378141977755e-07,0.73,36
27,E26_I1,7.704705806850029e-07,4.4061832937692284e-06,1.1281958481689069e-06,8.966221063047579e-07,0.79,56
28,E27_I1,1.3984504356298574e-06,3.7724172468612845e-06,9.351178911289589e-07,7.48922276422849e-07,0.66,46
29,E28_I1,7.982003442603966e-07,2.01523821042614e-06,4.4742765614190263e-07,3.732840419221656e-07,0.78,21
30,E29_I1,1.2064505451394545e-06,1.798149931435701e-06,4.005236269240514e-07,3.310330478174724e-07,0.69,19
31,E30_I1,9.797179280658728e-07,1.0234545148949595e-06,2.265632333935082e-07,1.8350901840650905e-07,0.73,11
32,E31_I1,9.793774397217467e-07,1.2960172093499686e-06,2.802521286196954e-07,2.362581296041885e-07,0.74,13
33,E32_I1,1.0097571357944721e-06,1.7122614714827217e-06,4.218181378806291e-07,3.101220520842705e-07,0.7,23
34,E33_I1,1.032247915588337e-06,5.821366121194011e-06,1.5212351278044083e-06,1.2447125824371652e-06,0.74,73
35,E34_I1,9.805145003051195e-07,8.770206834091208e-06,2.5888237258329875e-06,2.1069056631079086e-06,0.73,125
36,E35_I1,9.936519262731567e-07,2.074708122110918e-06,4.687784023233129e-07,3.911296438187025e-07,0.74,22
37,E36_I1,8.239880233441119e-07,1.6595884594992934e-06,4.002533537230228e-07,3.036462344097563e-07,0.76,21
38,E37_I1,1.4752299829972771e-06,5.4764416409391e-07,1.1370762185158721e-07,1.006067919576838e-07,0.68,5
39,E38_I1,9.59129691247913e-07,3.84186940519199e-06,9.363097788899217e-07,7.650895035556471e-07,0.73,45
40,E39_I1,8.461532823447268e-07,8.637005068240781e-07,1.7928251457656348e-07,1.5650948656412442e-07,0.79,8
41,E40_I1,1.3311723382921542e-06,2.6650174417584684e-06,6.235433478399986e-07,5.090469650357609e-07,0.67,30
42,E41_I1,7.976556446956582e-07,1.0840393046882233e-05,3.6316202596305567e-06,2.849494167673212e-06,0.77,183
43,E42_I1,9.83682897771676e-07,1.4138157964693336e-06,3.298641833271282e-07,2.5398583658639725e-07,0.71,17
44,E43_I1,1.0946166507680544e-06,1.8647377856089492e-06,4.380824217543947e-07,3.4472931745873494e-07,0.7,22
45,E44_I1,9.676408125747035e-07,2.3600634474441237e-06,5.450354836920481e-07,4.482770387961924e-07,0.75,26
46,E45_I1,1.170239659724616e-06,1.5897445589262414e-06,3.479978865989844e-07,2.95698601853183e-07,0.71,16
47,E46_I1,1.021686736487919e-06,1.1281029532586946e-05,3.932363704039025e-06,2.9990692688431075e-06,0.71,205
48,E47_I1,1.062345705581787e-06,1.2944236919331846e-06,2.722069133345718e-07,2.402835744448474e-07,0.74,12
49,E48_I1,9.499785399352713e-07,1.1152394725535321e-05,3.2206639679349323e-06,2.8425915995259454e-06,0.77,142
50,E49_I1,8.886253063086425e-07,4.426086005386514e-06,1.0923972552641432e-06,9.001440866698195e-07,0.76,52
51,E50_I1,8.752302981902295e-07,5.915914786913136e-06,1.45524077459748e-06,1.2692553335366779e-06,0.78,65
52,E51_I1,7.772725921672998e-07,1.060282259562661e-06,2.415367670561988e-07,1.9181028443731696e-07,0.78,12
53,E52_I1,8.648363166488568e-07,1.8655387168601156e-06,4.3287320375268095e-07,3.508542245368311e-07,0.77,21
54,E53_I1,7.221821207407434e-07,2.7892638572587883e-06,7.024884108199569e-07,5.312390914569298e-07,0.78,37
55,E54_I1,1.2892299775624016e-06,2.8196804656501482e-06,5.841163751006911e-07,5.50872809909387e-07,0.71,24
56,E55_I1,8.897221940420428e-07,1.4745965216166902e-06,3.142577918229074e-07,2.747491491287877e-07,0.78,14
57,E56_I1,9.807675030912275e-07,5.908286726317109e-06,1.4961437375729571e-06,1.267813666265122e-06,0.75,69
58,E57_I1,1.4520764055198507e-06,1.97553848685784e-06,4.548238970118566e-07,3.6958700129623203e-07,0.64,22
59,E58_I1,8.566947105663438e-07,4.501145101591495e-06,1.2031922001876392e-06,9.143087952268655e-07,0.74,63
60,E59_I1,8.333444974614697e-07,4.829865505089136e-07,1.034669558984506e-07,8.414559488624176e-08,0.77,5
61,E60_I1,1.0949469270897456e-06,2.2466710995451562e-06,5.095502640384152e-07,4.237954205467947e-07,0.72,24
62,E61_I1,7.707664629993533e-07,1.9377862948529685e-06,4.234501833655387e-07,3.6780869276160727e-07,0.81,19
63,E62_I1,7.498221520014463e-07,1.214334583361051e-05,3.7481597250633584e-06,3.2587856325807804e-06,0.8,168
