,Experiments,LDM,SIM,ASM,TDR,p0,Tt
0,time,0.7433333333333333,1.1513888888888888,1.1513888888888888,1.1513888888888888,n/a,n/a
1,E0_I1,1.1479007192240832e-06,1.2208590713344172e-06,1.4071743241877053e-06,1.5638772270102904e-07,0.38,46
2,E1_I1,9.740173997059927e-07,1.0903570296039638e-06,1.2211277840932611e-06,1.3701099603714173e-07,0.46,37
3,E2_I1,1.3299922328377524e-06,6.99625018398499e-07,7.787016749417236e-07,8.631365438287418e-08,0.34,26
4,E3_I1,1.1189464618745519e-06,7.408615667191302e-07,8.204772690456463e-07,9.297117730029372e-08,0.44,23
5,E4_I1,1.3628769611382877e-06,8.36714547115428e-07,9.501271325362811e-07,1.079945961805187e-07,0.41,26
6,E5_I1,9.207515023808719e-07,1.0626780017634479e-06,1.2225045069374651e-06,1.3425188084515951e-07,0.44,44
7,E6_I1,8.768214600468278e-07,7.810483653039522e-07,8.849465842527935e-07,9.675966054688967e-08,0.44,33
8,E7_I1,1.0286927610577457e-06,9.485043096963029e-07,1.0801872139516196e-06,1.1895785179135508e-07,0.42,38
9,E8_I1,9.496813491256349e-07,8.5441977698522e-07,9.754724605295934e-07,1.0679372322657991e-07,0.44,36
10,E9_I1,6.489682870781681e-07,8.117733201991564e-07,9.26899045586657e-07,1.0084357604113335e-07,0.53,36
11,E10_I1,1.0527011099077807e-06,9.973025265499633e-07,1.1265129466965894e-06,1.2599640036851903e-07,0.43,35
12,E11_I1,1.0890328036612402e-06,7.400141474213605e-07,8.199429969002539e-07,9.063106459517804e-08,0.38,28
13,E12_I1,1.083782795982426e-06,1.1893741676491726e-06,1.3519967292217801e-06,1.5215261068843864e-07,0.42,40
14,E13_I1,9.92078133721163e-07,9.682195482527534e-07,1.1065815814330754e-06,1.207316978737791e-07,0.38,42
15,E14_I1,9.386980079237506e-07,1.1058179489718322e-06,1.2926641369732528e-06,1.3939968116785014e-07,0.37,54
16,E15_I1,1.0189009611913493e-06,8.98691887597727e-07,1.0125793306145112e-06,1.1215865259761708e-07,0.42,34
17,E16_I1,1.3458676703262489e-06,8.508824585607913e-07,9.390737105261186e-07,1.0711581560218579e-07,0.4,25
18,E17_I1,1.5172854083459027e-06,8.904389878083063e-07,1.0033106348141204e-06,1.1184800323977576e-07,0.31,32
19,E18_I1,1.489572824786277e-06,7.435694698067489e-07,8.280623701452459e-07,9.343299490518278e-08,0.36,24
