,Experiments,LDM,SIM,ASM,TDR,p0,Tt
0,time,4.610555555555556,6.562222222222222,6.562222222222222,6.562222222222222,n/a,n/a
1,E0_I1,9.040983086438074e-15,1.3731854717319062e-14,1.3729765171843795e-14,2.7282792128383965e-15,0.37,3
2,E1_I1,8.765981660120728e-15,4.56031239810502e-15,4.56143166605062e-15,9.056948227559736e-16,0.38,1
3,E2_I1,1.099959063940247e-14,0.0,0.0,0.0,0.3,0
4,E3_I1,9.315225068500001e-15,1.3769081458639337e-14,1.3763003781725067e-14,2.7364693692583865e-15,0.36,3
5,E4_I1,1.1922850846120608e-14,9.167524897668644e-15,9.164723043996785e-15,1.8216973854791794e-15,0.27,2
6,E5_I1,1.0300235615200451e-14,1.3650805593988532e-14,1.3657373669789423e-14,2.7104615299975123e-15,0.32,3
7,E6_I1,7.656973880669457e-15,1.8267329363906362e-14,1.8269025560034327e-14,3.62851377159162e-15,0.43,4
8,E7_I1,1.0601770342024168e-14,2.278270780921265e-14,2.2790299858178078e-14,4.5243260073592296e-15,0.31,5
9,E8_I1,1.156109958545029e-14,9.143223402937326e-15,9.143044869826803e-15,1.8163575347800524e-15,0.28,2
10,E9_I1,8.98299397360404e-15,4.547815512222759e-15,4.550265351580404e-15,9.029479803055041e-16,0.37,1
11,E10_I1,1.1898683334756179e-14,5.946746404630409e-14,5.946245757448316e-14,1.1814368243634994e-14,0.27,13
12,E11_I1,1.0081829200282515e-14,0.0,0.0,0.0,0.33,0
13,E12_I1,1.0340581899534945e-14,4.568158735522229e-15,4.5684403522302104e-15,9.074199125712358e-16,0.32,1
14,E13_I1,9.00529489232549e-15,9.11829487531551e-15,9.120782337299555e-15,1.8108775689544505e-15,0.37,2
15,E14_I1,9.039709303454028e-15,2.2883174298250817e-14,2.2880052151666334e-14,4.546420223490779e-15,0.37,5
16,E15_I1,1.153505879871915e-14,4.5612777967007536e-15,4.562290920515768e-15,9.059062748298327e-16,0.28,1
17,E16_I1,1.0417656553544357e-14,4.602337684865851e-15,4.5989483872023346e-15,9.149379872984113e-16,0.32,1
18,E17_I1,9.54236717490647e-15,0.0,0.0,0.0,0.35,0
19,E18_I1,9.31394510850989e-15,0.0,0.0,0.0,0.36,0
20,E19_I1,1.0340715648007705e-14,0.0,0.0,0.0,0.32,0
21,E20_I1,1.229834204928092e-14,9.19137455147291e-15,9.186031633565741e-15,1.8269497779556526e-15,0.26,2
22,E21_I1,1.0602722212272561e-14,4.556957968583969e-15,4.5584268435727526e-15,9.049554634059009e-16,0.31,1
23,E22_I1,1.1791728559382903e-14,1.8132609624638547e-14,1.8148634674414792e-14,3.5989052528146565e-15,0.27,4
24,E23_I1,6.705624895632142e-15,0.0,0.0,0.0,0.48,0
25,E24_I1,1.120301187035404e-14,4.555534676367972e-15,4.557162372449064e-15,9.046443729783225e-16,0.29,1
26,E25_I1,9.032044507409641e-15,0.0,0.0,0.0,0.37,0
27,E26_I1,9.541190966033022e-15,0.0,0.0,0.0,0.35,0
28,E27_I1,9.270270464704765e-15,0.0,0.0,0.0,0.36,0
29,E28_I1,1.3339995537831518e-14,0.0,0.0,0.0,0.23,0
30,E29_I1,8.519087413706756e-15,0.0,0.0,0.0,0.39,0
31,E30_I1,8.831023649030981e-15,0.0,0.0,0.0,0.38,0
32,E31_I1,9.789554241704796e-15,4.567764471022913e-15,4.568085758822578e-15,9.073326159096655e-16,0.34,1
33,E32_I1,1.0092632172856958e-14,0.0,0.0,0.0,0.33,0
34,E33_I1,1.0117785140407797e-14,0.0,0.0,0.0,0.33,0
35,E34_I1,1.0042112866484827e-14,0.0,0.0,0.0,0.33,0
36,E35_I1,1.1878124654609742e-14,1.3699470030815201e-14,1.3700851151951051e-14,2.7211593402707725e-15,0.27,3
37,E36_I1,1.0002111418827341e-14,9.08235257112061e-15,9.088660639870553e-15,1.8029775912099403e-15,0.33,2
38,E37_I1,9.786575954939443e-15,0.0,0.0,0.0,0.34,0
39,E38_I1,1.007861606623965e-14,4.576039567696442e-15,4.575478007255687e-15,9.091529061804752e-16,0.33,1
40,E39_I1,1.0573086416355509e-14,1.3632494346143865e-14,1.3641007299059978e-14,2.7064370759696268e-15,0.31,3
41,E40_I1,7.008809073528625e-15,9.086432360042173e-15,9.092308617817422e-15,1.803874364147601e-15,0.46,2
42,E41_I1,1.0663905277680344e-14,0.0,0.0,0.0,0.31,0
43,E42_I1,1.1262642267556349e-14,1.3739630753661795e-14,1.3736699733090536e-14,2.72998744749458e-15,0.29,3
44,E43_I1,9.835294917749644e-15,0.0,0.0,0.0,0.34,0
45,E44_I1,8.299492227119498e-15,4.559330492094607e-15,4.560550092324476e-15,9.054778901997414e-16,0.4,1
46,E45_I1,1.121840485390375e-14,4.561817481010853e-15,4.562775212126336e-15,9.060254581997047e-16,0.29,1
47,E46_I1,1.0321535429972276e-14,9.119431129064201e-15,9.12179299645673e-15,1.8111262606129775e-15,0.32,2
48,E47_I1,9.795738648674629e-15,0.0,0.0,0.0,0.34,0
