,Experiments,LDM,SIM,ASM,TDR,p0,Tt
0,time,3.0741666666666667,5.918611111111111,5.918611111111111,5.918611111111111,n/a,n/a
1,E0_I1,7.779148532875034e-07,1.39056830030372e-06,5.199958254223723e-07,2.729073183272383e-07,0.75,26
2,E1_I1,7.892425703363241e-07,8.887857091444882e-07,3.4408010268036947e-07,1.700896544222109e-07,0.72,19
3,E2_I1,1.304931920553356e-06,1.0960194297792447e-06,3.861517594563779e-07,2.1984319183035566e-07,0.65,17
4,E3_I1,1.1366115575961242e-06,2.9017752772133184e-06,1.0970020189240642e-06,5.95322941455113e-07,0.68,52
5,E4_I1,6.913411137710153e-07,1.8330610051144242e-06,7.128853148251772e-07,3.5434317590287445e-07,0.74,39
6,E5_I1,7.672497622128064e-07,1.365411170011369e-06,5.291967237141996e-07,2.6277682605446184e-07,0.73,29
7,E6_I1,9.60198326785915e-07,1.543819479135466e-06,5.762357021912277e-07,3.1503137081223766e-07,0.71,27
8,E7_I1,1.0275841862621028e-06,1.3202020669489543e-06,4.840025028625071e-07,2.622430702845454e-07,0.7,23
9,E8_I1,7.822339369276317e-07,3.0448744948980733e-06,1.2825550272468466e-06,6.086821730383526e-07,0.71,76
10,E9_I1,1.4942990805515875e-06,2.4249730287398537e-06,8.473192417438936e-07,4.850031594733045e-07,0.6,37
11,E10_I1,8.503572947345865e-07,1.5298770706794748e-06,5.546208437043401e-07,2.959626368861704e-07,0.73,27
12,E11_I1,1.31212860834695e-06,9.356841200321866e-07,3.2438314553195445e-07,1.8712944188081036e-07,0.67,14
13,E12_I1,1.2805947996395534e-06,2.2070028119334857e-06,7.474512279300703e-07,4.530555722350482e-07,0.69,30
14,E13_I1,1.0900115211648442e-06,4.908117917615254e-06,1.8510752732066866e-06,1.0495379305096426e-06,0.71,82
15,E14_I1,9.018164051431487e-07,9.421875843674621e-07,3.631210311511157e-07,1.797736129328121e-07,0.7,20
16,E15_I1,1.0899828728722388e-06,1.8332979293468798e-06,7.073474262475702e-07,3.5540313787851236e-07,0.66,38
17,E16_I1,8.341127177500295e-07,1.5930482661709535e-06,5.749805130267663e-07,3.139073435829657e-07,0.74,27
18,E17_I1,1.3482790517195208e-06,5.335195968830893e-06,2.012272233651139e-06,1.150690887514409e-06,0.66,88
19,E18_I1,8.748265221941258e-07,1.7902201516496315e-06,6.666719085374897e-07,3.5207681370631467e-07,0.73,33
20,E19_I1,7.461907408962649e-07,3.821779987441031e-06,1.4705882917014383e-06,7.888485413895929e-07,0.77,71
21,E20_I1,1.0929605074177682e-06,1.33220636474841e-06,4.6595573695916525e-07,2.612223568585381e-07,0.71,21
22,E21_I1,9.592461362096217e-07,2.7947690941997285e-06,1.0475040805123657e-06,5.659600977987903e-07,0.72,50
23,E22_I1,1.2275691651473413e-06,1.2480270002476539e-06,4.327118419744129e-07,2.467773175303117e-07,0.67,19
