,Experiments,LDM,SIM,ASM,TDR,p0,Tt
0,time,6.141666666666667,8.748611111111112,8.748611111111112,8.748611111111112,n/a,n/a
1,E0_I1,1.1675802830484702e-14,7.410490137152517e-15,8.03438077677926e-15,9.187694114442397e-16,0.46,40
2,E1_I1,8.934921458474545e-15,1.0304722790917541e-14,1.1171025006166399e-14,1.2763275199963831e-15,0.55,56
3,E2_I1,6.8913053575832075e-15,1.1215839737875671e-14,1.2158280615405922e-14,1.3889754153376873e-15,0.63,61
4,E3_I1,1.1198992498574967e-14,8.58372077504588e-15,9.310514159631992e-15,1.0628030040083477e-15,0.47,47
5,E4_I1,1.072385404034618e-14,9.453015459901853e-15,1.0245077896693311e-14,1.171591395208452e-15,0.49,51
6,E5_I1,1.4098687300587426e-14,7.931275344300491e-15,8.59846229307742e-15,9.827087753816795e-16,0.39,43
7,E6_I1,1.2008110723696618e-14,1.1116161018418714e-14,1.2051978170716128e-14,1.3782066615639276e-15,0.45,60
8,E7_I1,8.937873689781819e-15,1.124293111420488e-14,1.218970423072075e-14,1.3930284077377037e-15,0.55,61
9,E8_I1,9.205397487253798e-15,1.179227867909323e-14,1.2785345536012783e-14,1.461041046930859e-15,0.54,64
10,E9_I1,8.746936786913323e-15,1.0217878785256481e-14,1.1077346885364677e-14,1.267191163019076e-15,0.56,55
11,E10_I1,1.0955696709176792e-14,1.2137413257153133e-14,1.3158789274372607e-14,1.5033324416375763e-15,0.48,66
12,E11_I1,1.1923664069126686e-14,8.635271826611727e-15,9.367765844885299e-15,1.0701826037673771e-15,0.45,47
13,E12_I1,9.797160808999513e-15,7.93899066451901e-15,8.602780784154696e-15,9.832659494418064e-16,0.52,43
14,E13_I1,1.0054012718610154e-14,1.3623401122189693e-14,1.4768242183042397e-14,1.6874179300002677e-15,0.51,74
15,E14_I1,1.158529936186597e-14,1.0456287617879359e-14,1.1345920337443696e-14,1.2959485466112146e-15,0.46,57
16,E15_I1,1.1680791704836017e-14,7.96841268873774e-15,8.637514329500177e-15,9.877487672211329e-16,0.46,43
17,E16_I1,8.371649869522683e-15,5.134047513467887e-15,5.568716581627373e-15,6.359980526110522e-16,0.57,28
18,E17_I1,8.383783092277183e-15,1.0306650094220912e-14,1.1174784509077307e-14,1.276812397351874e-15,0.57,56
19,E18_I1,9.481962713150415e-15,9.571603060088594e-15,1.0374691337102683e-14,1.1853671968141774e-15,0.53,52
20,E19_I1,1.5363825575529515e-14,8.523827564639703e-15,9.23913014691244e-15,1.0565321834194977e-15,0.36,46
21,E20_I1,9.23112318070304e-15,9.418822058747057e-15,1.02091504569018e-14,1.1669542775305167e-15,0.54,51
22,E21_I1,9.461841637979703e-15,1.1188307112971266e-14,1.2133530449734696e-14,1.3857842297101611e-15,0.53,61
23,E22_I1,9.814168013220498e-15,1.4043114939255434e-14,1.5226449457625753e-14,1.7406441898102924e-15,0.52,76
24,E23_I1,8.688785213554362e-15,7.201722977916004e-15,7.808513207388665e-15,8.92572395886762e-16,0.56,39
25,E24_I1,8.957502835007858e-15,9.05191666537576e-15,9.809774867867331e-15,1.1213182405694187e-15,0.55,49
26,E25_I1,1.1604692897642462e-14,1.379992889476412e-14,1.4961489794304077e-14,1.7094053367183705e-15,0.46,75
27,E26_I1,1.1283092803599213e-14,7.726100382225011e-15,8.37838606270728e-15,9.572607693114346e-16,0.47,42
28,E27_I1,8.37403191240855e-15,8.810062208039877e-15,9.551364055418032e-15,1.0909260398894838e-15,0.57,48
29,E28_I1,1.0022191066950697e-14,1.045118002414287e-14,1.1334270702351473e-14,1.2944466699307703e-15,0.51,57
30,E29_I1,9.222179320384107e-15,8.858029364117631e-15,9.598647477698245e-15,1.0970241979484334e-15,0.54,48
31,E30_I1,8.881520839661667e-15,7.50167838525561e-15,8.137222397466441e-15,9.290955520522262e-16,0.55,41
32,E31_I1,1.1285590167022921e-14,1.2707196845552462e-14,1.3780309586607316e-14,1.5746829499531875e-15,0.47,69
33,E32_I1,8.68145046638286e-15,1.291007835160101e-14,1.3996490154504444e-14,1.5996286046753224e-15,0.56,70
34,E33_I1,9.215096700062946e-15,7.744275971924184e-15,8.393878942041329e-15,9.592591681984246e-16,0.54,42
35,E34_I1,1.0385257660462044e-14,1.1628937839060604e-14,1.2609191477262132e-14,1.4412592302248504e-15,0.5,63
36,E35_I1,1.0696033450712072e-14,7.754944203330023e-15,8.404762975259004e-15,9.606634008143856e-16,0.49,42
37,E36_I1,8.421093017500784e-15,6.278709079944918e-15,6.806221222207313e-15,7.779851210981371e-16,0.57,34
38,E37_I1,9.482175627706843e-15,1.1042109494800405e-14,1.1976483307624922e-14,1.368464699523951e-15,0.53,60
39,E38_I1,8.19652667963567e-15,1.038898923204197e-14,1.1264406816583556e-14,1.2883783294657652e-15,0.58,56
40,E39_I1,1.3395828459119988e-14,1.109625712304996e-14,1.2032211214682374e-14,1.3756550465988505e-15,0.41,60
41,E40_I1,1.2258410607199404e-14,1.0302401714847748e-14,1.1174061089161262e-14,1.2767190932990537e-15,0.44,56
42,E41_I1,1.0038225939084498e-14,1.1011014875451638e-14,1.1941765851785367e-14,1.3639877014274853e-15,0.51,60
43,E42_I1,9.733944343781931e-15,4.398194237785519e-15,4.7710623430923815e-15,5.448674733780571e-16,0.52,24
44,E43_I1,1.1270976371185913e-14,7.175717149258083e-15,7.780480689124642e-15,8.889560342294236e-16,0.47,39
45,E44_I1,1.1591382780224008e-14,1.3238085333104522e-14,1.435018485063523e-14,1.6393725528338463e-15,0.46,72
46,E45_I1,1.175851355952072e-14,9.147675080457283e-15,9.909946123109547e-15,1.1342536957319972e-15,0.46,49
47,E46_I1,8.418974423880896e-15,5.352449055977043e-15,5.803333761180969e-15,6.633210168521724e-16,0.57,29
48,E47_I1,1.2673550766049976e-14,7.960705154560548e-15,8.629853350475716e-15,9.867597921577887e-16,0.43,43
49,E48_I1,1.1306510138612638e-14,7.933444796088722e-15,8.598408528739333e-15,9.827018389338561e-16,0.47,43
50,E49_I1,1.3042041538841008e-14,1.2405227986304209e-14,1.3447763427966788e-14,1.5376705084884965e-15,0.42,67
51,E50_I1,9.783881251309986e-15,1.0321195418082735e-14,1.1192555089813687e-14,1.279104657206213e-15,0.52,56
52,E51_I1,9.202684622257134e-15,7.357171678165372e-15,7.975906529031618e-15,9.112244085220666e-16,0.54,40
53,E52_I1,1.0123606792477242e-14,7.418082249280065e-15,8.038630980109696e-15,9.193181322537498e-16,0.51,40
54,E53_I1,1.0645145787836045e-14,1.0110560276657272e-14,1.096350823115713e-14,1.25249983817344e-15,0.49,55
55,E54_I1,9.450496037683754e-15,1.0816897759931117e-14,1.1728940805507526e-14,1.3394760829648936e-15,0.53,59
56,E55_I1,1.00478584443353e-14,8.460648144754104e-15,9.171797826583464e-15,1.0478442745660734e-15,0.51,46
57,E56_I1,8.425859689229178e-15,7.387984901488436e-15,8.007179936812753e-15,9.152586579138282e-16,0.57,40
58,E57_I1,1.0979266812282175e-14,9.965104334576376e-15,1.079724472557167e-14,1.233993057998415e-15,0.48,54
59,E58_I1,1.3676752979920087e-14,8.830137403312311e-15,9.571953994263347e-15,1.0935809931893139e-15,0.4,48
60,E59_I1,1.1330655452889247e-14,8.51576937713054e-15,9.228810155854926e-15,1.0551999930889287e-15,0.47,46
61,E60_I1,6.694383954072423e-15,7.582111420618122e-15,8.2153622139622e-15,9.391728441326545e-16,0.64,41
62,E61_I1,8.960448522354163e-15,1.0885829151643279e-14,1.1805051675566955e-14,1.3492918490125125e-15,0.55,59
63,E62_I1,1.1342995144391563e-14,7.588712043688454e-15,8.229014180326431e-15,9.409349016186152e-16,0.47,41
64,E63_I1,9.46819784760851e-15,8.252746096819717e-15,8.955558943333404e-15,1.0228920892835614e-15,0.53,45
65,E64_I1,1.0335005785087916e-14,8.078733418973581e-15,8.760222780174936e-15,1.0006351352930142e-15,0.5,44
