,Experiments,LDM,SIM,ASM,TDR,p0,Tt
0,time,4.633333333333334,6.595,6.595,6.595,n/a,n/a
1,E0_I1,1.4482603881184128e-14,1.0753794369235654e-14,1.0698634476873087e-14,1.636474792188613e-15,0.48,54
2,E1_I1,1.0339977921062802e-14,6.133158606957883e-15,6.104840275757228e-15,9.327958395733452e-16,0.59,31
3,E2_I1,9.074661825758417e-15,7.338305984664133e-15,7.303053463948995e-15,1.1163328241687828e-15,0.63,37
4,E3_I1,1.1800537535080111e-14,2.1132805139095723e-14,2.1022332488110384e-14,3.2161822856813483e-15,0.55,106
5,E4_I1,9.090536433004145e-15,7.746902223441568e-15,7.708693867047986e-15,1.1786358967993778e-15,0.63,39
6,E5_I1,1.0761787448586233e-14,1.1368388470476582e-14,1.1308267540495292e-14,1.7301429289182039e-15,0.58,57
7,E6_I1,9.098163069028371e-15,1.192479826172142e-14,1.1865568142717156e-14,1.8143744879610635e-15,0.63,60
8,E7_I1,1.1083731691359295e-14,8.758788886655772e-15,8.714161118340355e-15,1.3328388361170367e-15,0.57,44
9,E8_I1,6.725131614124945e-15,1.4465294606150886e-14,1.439696358752025e-14,2.2003751504026533e-15,0.71,73
10,E9_I1,9.385922265401609e-15,2.1203388918077246e-14,2.110292570290898e-14,3.2253023533946094e-15,0.62,107
11,E10_I1,1.0675927957362063e-14,1.166825220137695e-14,1.1614853421148606e-14,1.7745942661410147e-15,0.58,59
12,E11_I1,8.766110560964887e-15,7.935864882170417e-15,7.89761274157407e-15,1.2072823053633004e-15,0.64,40
13,E12_I1,1.0034911794831363e-14,9.723171639986307e-15,9.676077162801306e-15,1.479191392191762e-15,0.6,49
14,E13_I1,9.730650078313224e-15,7.548096534494707e-15,7.511056030912457e-15,1.1484182449662123e-15,0.61,38
15,E14_I1,8.816825829446219e-15,8.382323488987037e-15,8.337778023126639e-15,1.2758108775595523e-15,0.64,42
16,E15_I1,1.104318603660955e-14,8.32971735258606e-15,8.289660392086322e-15,1.2671359655863513e-15,0.57,42
17,E16_I1,8.465685604720141e-15,1.0913090827485749e-14,1.0860229500713277e-14,1.6601955196048762e-15,0.65,55
18,E17_I1,7.890368462742363e-15,8.954968137403006e-15,8.909291324952043e-15,1.3626043511021593e-15,0.67,45
19,E18_I1,8.541288894122837e-15,1.4017082598209175e-14,1.3938833036753814e-14,2.1340272505932954e-15,0.65,70
20,E19_I1,1.004216262445119e-14,1.1921404463398363e-14,1.1862569606090554e-14,1.813834015964557e-15,0.6,60
21,E20_I1,1.0770542151740331e-14,1.158147419917962e-14,1.1519315731989912e-14,1.762779620282766e-15,0.58,58
22,E21_I1,1.174993166012069e-14,1.5873583771015576e-14,1.5796935037098007e-14,2.414872657199094e-15,0.55,80
