,Experiments,LDM,SIM,ASM,TDR,p0,Tt
0,time,3.0730555555555554,5.892222222222222,5.892222222222222,5.892222222222222,n/a,n/a
1,E0_I1,1.0850841166273109e-06,1.9752933418090565e-06,7.014050434981533e-07,3.9879890666957843e-07,0.7,30
2,E1_I1,8.126775152959977e-07,2.7430103827264167e-06,1.0798655134340213e-06,5.560755460003344e-07,0.74,54
3,E2_I1,9.681297934867708e-07,1.3274554452217581e-06,5.123659746950373e-07,2.615068428195107e-07,0.69,26
4,E3_I1,8.823745963037744e-07,1.4849525573996568e-06,5.473102728800919e-07,2.9818811310758196e-07,0.74,25
5,E4_I1,1.8210213264406008e-06,4.880848458981204e-06,1.851595514552345e-06,1.0457777354600139e-06,0.56,80
6,E5_I1,1.2224658045887228e-06,2.5474045285624014e-06,9.455589043649342e-07,5.166248605517232e-07,0.66,43
7,E6_I1,1.0699903957477403e-06,2.8439862450550863e-05,1.8875974820168304e-05,1.0065690212455247e-05,0.69,892
8,E7_I1,6.902226661648037e-07,6.905343988842756e-06,2.8702023776335414e-06,1.5141256989802472e-06,0.76,138
9,E8_I1,1.1465602119371625e-06,1.056591730432453e-06,3.829501033848574e-07,2.0489677100175323e-07,0.67,18
10,E9_I1,9.101469309111103e-07,1.1295682172180082e-06,4.3571657374048266e-07,2.2306012495515825e-07,0.71,22
11,E10_I1,7.827406983798222e-07,2.119858201584685e-06,8.413757007547969e-07,4.217531150092171e-07,0.75,44
12,E11_I1,9.287239711834592e-07,1.588562271079421e-06,5.96366696029637e-07,3.193092607717633e-07,0.73,28
13,E12_I1,1.1958154988199653e-06,2.8476357574662167e-06,1.163590821564496e-06,5.71447962269043e-07,0.62,63
14,E13_I1,1.0763288617040501e-06,1.2388612988905858e-06,4.658617217381514e-07,2.4177512164703695e-07,0.67,23
15,E14_I1,9.262137535933686e-07,9.930692789506626e-07,3.744414186404874e-07,1.9111763419255957e-07,0.69,19
16,E15_I1,1.159198046015345e-06,3.4696862676039746e-06,1.3351981250808718e-06,7.198948422944529e-07,0.67,62
17,E16_I1,1.2010612665661898e-06,3.481008892725565e-06,1.3129363066851e-06,7.308748117522606e-07,0.68,58
18,E17_I1,1.11656500628536e-06,1.5424514023472549e-06,5.874261790027949e-07,3.048764454796777e-07,0.66,29
19,E18_I1,1.1550975592359437e-06,6.369070639078379e-06,2.5791511604794275e-06,1.4113944058325668e-06,0.68,117
20,E19_I1,9.138259672148728e-07,1.495034696391223e-06,5.675048201744757e-07,2.884311495430646e-07,0.69,29
21,E20_I1,1.0368721564878454e-06,7.481171119182317e-06,3.268574389237869e-06,1.6735264191527647e-06,0.68,165
22,E21_I1,1.311453699449504e-06,9.758334477736684e-07,3.753442626696275e-07,1.9185751062098642e-07,0.63,19
23,E22_I1,1.3045713959562556e-06,1.8524760001809337e-06,7.23842127428993e-07,3.7398092585727933e-07,0.63,36
24,E23_I1,7.750333603402405e-07,3.232764075804907e-06,1.3115139454666888e-06,6.495251269164959e-07,0.73,70
25,E24_I1,1.1040724650346455e-06,1.0824273569079847e-06,4.206460828891672e-07,2.1084316705395933e-07,0.65,22
26,E25_I1,6.26807728902264e-07,4.250612871902124e-06,1.7733504737939308e-06,8.874303645021282e-07,0.8,93
27,E26_I1,1.2054240207579787e-06,1.367977792061254e-06,4.808936514729466e-07,2.697196857943042e-07,0.68,21
28,E27_I1,1.002889716935078e-06,1.6955185972023129e-06,6.024223461326294e-07,3.4048982726717013e-07,0.73,26
29,E28_I1,1.0427900019130783e-06,2.250303100707557e-06,8.352131685885333e-07,4.5619669668740265e-07,0.7,38
30,E29_I1,1.1863852944253435e-06,3.0588317049682066e-06,1.10108336929319e-06,6.359054434683215e-07,0.7,46
31,E30_I1,8.729340264639966e-07,8.842209325602073e-06,3.7497941659636677e-06,2.0451353197823413e-06,0.75,171
32,E31_I1,8.898328599164581e-07,3.3096393852103717e-06,1.2815616805601065e-06,6.668691897586882e-07,0.71,63
33,E32_I1,9.936680227392162e-07,1.8369737601898494e-06,6.739444275789008e-07,3.655538372711556e-07,0.7,31
34,E33_I1,9.706731116291753e-07,3.4234978909181855e-06,1.3220574622459103e-06,7.156911949116913e-07,0.72,61
35,E34_I1,9.837906051669732e-07,1.7442788296773923e-06,6.921394131443858e-07,3.480679922942701e-07,0.67,36
36,E35_I1,1.023131898398776e-06,1.6444303364059876e-06,6.392969649057818e-07,3.2295649996811793e-07,0.68,33
37,E36_I1,1.0115759834844872e-06,1.6690385123754247e-06,5.972951954298362e-07,3.357054714730313e-07,0.72,26
38,E37_I1,1.070741826147581e-06,5.460218529831354e-06,2.1691268286447645e-06,1.182412044782327e-06,0.7,99
39,E38_I1,1.2260658175008108e-06,1.413485752185829e-06,5.052675705904392e-07,2.839320006453491e-07,0.68,22
40,E39_I1,7.10052008331301e-07,1.8189981388935947e-06,7.426124129242181e-07,3.556153265768465e-07,0.75,42
41,E40_I1,1.3819822377431004e-06,1.8686089391667487e-06,7.217093272945842e-07,3.722086524437841e-07,0.61,36
