,Experiments,LDM,SIM,ASM,TDR,p0,Tt
0,time,3.305277777777778,6.454722222222222,6.454722222222222,6.454722222222222,n/a,n/a
1,E0_I1,1.1540155005237702e-06,1.914888403529326e-06,4.234933000194431e-07,3.543922382730532e-07,0.69,21
2,E1_I1,1.3641723467641034e-06,6.112430763922477e-07,1.257878861342308e-07,1.0898791100027219e-07,0.68,6
3,E2_I1,1.0317313551393447e-06,1.341326050760825e-06,3.020891311548475e-07,2.3876358656375044e-07,0.7,16
4,E3_I1,9.970849057310461e-07,2.479157120895988e-06,5.700129292127417e-07,4.663839993234899e-07,0.73,29
5,E4_I1,1.0560466486414243e-06,8.759573984203898e-07,1.8538996894880897e-07,1.5810052003982098e-07,0.74,9
6,E5_I1,7.55016097360394e-07,2.7940109308003228e-06,6.638911441043874e-07,5.267963729274612e-07,0.77,35
7,E6_I1,7.227455068729212e-07,2.4398399966781474e-06,5.74945511861294e-07,4.602544639333822e-07,0.79,30
8,E7_I1,1.140406794106524e-06,8.112786700676045e-06,2.1913629223757488e-06,1.87484792680287e-06,0.72,106
9,E8_I1,5.35942961503682e-07,2.1787380186095898e-06,5.025732818298792e-07,4.0529258312179063e-07,0.83,26
10,E9_I1,6.547971907185354e-07,1.5427921495608242e-06,3.3011788131676405e-07,2.819349505467291e-07,0.82,16
11,E10_I1,1.3189903287855545e-06,9.906400917904236e-07,2.0823683478392134e-07,1.7932713040366189e-07,0.69,10
12,E11_I1,7.931801108932814e-07,5.58088820460887e-06,1.4874411220023188e-06,1.1856651695095453e-06,0.77,78
13,E12_I1,1.0410554689018047e-06,8.304998653852886e-07,1.6887787279735682e-07,1.4724279454738362e-07,0.72,8
14,E13_I1,7.868982415525139e-07,1.8502354313365878e-06,4.146582042558753e-07,3.4062732085119836e-07,0.78,21
15,E14_I1,1.1022933851017406e-06,6.560653399881164e-06,1.8490279728026122e-06,1.4480770781303808e-06,0.69,99
16,E15_I1,1.0257422462878367e-06,1.625178989655981e-06,3.4023374432480717e-07,2.986321781297106e-07,0.74,16
17,E16_I1,9.786891603008622e-07,2.8223007356645082e-06,6.445127533781271e-07,5.387490420165981e-07,0.73,32
18,E17_I1,9.894776994277962e-07,2.7774455349503524e-06,6.225719873120544e-07,5.344842401083557e-07,0.75,30
19,E18_I1,9.09320240507351e-07,4.981242797743382e-06,1.1938140918162082e-06,1.03345200902927e-06,0.76,57
20,E19_I1,1.2989652428884898e-06,7.492251114682386e-07,1.6036152472111918e-07,1.334831948494492e-07,0.67,8
21,E20_I1,9.505575577447418e-07,1.4209566834131087e-06,2.996082244508476e-07,2.6451541073365114e-07,0.76,14
22,E21_I1,5.957962536172531e-07,1.7342986739707256e-06,3.906629036788972e-07,3.179083748605924e-07,0.82,20
23,E22_I1,9.176006647117501e-07,2.337929730109075e-06,5.328091363073625e-07,4.3745279916307145e-07,0.75,27
24,E23_I1,7.974293326906469e-07,2.9995228543810856e-06,7.039337171870924e-07,5.733610261164098e-07,0.77,36
25,E24_I1,1.149582727655265e-06,1.6331857300841512e-06,3.123952932493419e-07,3.080505167562268e-07,0.75,13
26,E25_I1,8.968745193987732e-07,3.7352841136367036e-06,8.829888842226201e-07,7.357255205025579e-07,0.75,44
27,E26_I1,8.560788352525243e-07,4.556897379728712e-06,1.0113260852340285e-06,9.345947067739972e-07,0.79,45
28,E27_I1,9.042524547887971e-07,3.194201047710108e-06,7.417612631361997e-07,6.174995020501979e-07,0.74,37
29,E28_I1,1.3656240751409828e-06,3.5380986627529e-06,8.196583963804272e-07,6.957401734157004e-07,0.65,40
30,E29_I1,8.090539818265527e-07,3.0754875384892546e-06,6.688262690434112e-07,5.949195242098839e-07,0.78,31
31,E30_I1,1.1367832513610717e-06,2.9625261820862545e-06,6.353302094753505e-07,5.732124635078665e-07,0.72,29
32,E31_I1,1.1167649663222935e-06,7.887785561722566e-07,1.659206648488781e-07,1.423683892736096e-07,0.72,8
33,E32_I1,1.2660385615189767e-06,2.2055261997614204e-05,7.959583801084558e-06,7.830854106278175e-06,0.73,332
34,E33_I1,9.918324721590036e-07,8.421196440179488e-07,1.8132635174017757e-07,1.516131763003226e-07,0.75,9
