,Experiments,LDM,SIM,ASM,TDR,p0,Tt
0,time,1.1997222222222221,1.9741666666666666,1.9741666666666666,1.9741666666666666,n/a,n/a
1,E0_I1,1.2196081672033159e-06,1.0434551493882025e-06,1.2033057851822867e-06,1.5130186676418574e-07,0.37,61
2,E1_I1,1.046976604899375e-06,9.794785136303598e-07,1.130769814532282e-06,1.4229658649007121e-07,0.43,57
3,E2_I1,1.1135086768742025e-06,6.28737184346709e-07,7.010037571579663e-07,9.079487333977881e-08,0.45,29
4,E3_I1,9.317279728786707e-07,6.862613572873103e-07,7.659999595628081e-07,9.73737030844694e-08,0.47,36
5,E4_I1,9.929665971153791e-07,8.062219563889028e-07,9.085462899734494e-07,1.1577176467629586e-07,0.46,42
6,E5_I1,1.2472908013884704e-06,8.286302350324014e-07,9.258115383720509e-07,1.2153748464469895e-07,0.44,35
7,E6_I1,9.765815567824714e-07,8.985173672632756e-07,1.0059932121514613e-06,1.3012083041503447e-07,0.49,42
8,E7_I1,1.2523828888000925e-06,9.068888495197494e-07,1.0208033695799172e-06,1.301523552170685e-07,0.39,47
9,E8_I1,1.3824609481498335e-06,1.1635115474467322e-06,1.320498133120368e-06,1.7086062763348332e-07,0.38,55
10,E9_I1,8.821143956447975e-07,8.438119835297243e-07,9.67111103518924e-07,1.1874481769020236e-07,0.45,58
11,E10_I1,1.2123444015989046e-06,8.745652531927688e-07,9.994532584376081e-07,1.25203184587598e-07,0.33,52
12,E11_I1,1.2065293482318907e-06,1.0726778762607412e-06,1.220060320209878e-06,1.548363361504036e-07,0.4,58
13,E12_I1,9.135528766084065e-07,8.783411682946059e-07,1.0021100633444469e-06,1.2524281503244303e-07,0.45,53
14,E13_I1,9.691795247579145e-07,9.853682083948355e-07,1.124115456570294e-06,1.4244449772837878e-07,0.46,54
15,E14_I1,1.0773368699493351e-06,8.194347029790947e-07,9.193431562084005e-07,1.1694808983237237e-07,0.43,43
16,E15_I1,9.241035940593977e-07,9.60157022993725e-07,1.0931944418362814e-06,1.3872394511032917e-07,0.49,52
17,E16_I1,1.0012537500047656e-06,7.115475299414258e-07,7.925380244743344e-07,1.0166630893865394e-07,0.47,35
18,E17_I1,9.327481893698279e-07,9.94128734086474e-07,1.1152782286701523e-06,1.4193775444388382e-07,0.48,52
19,E18_I1,1.0936796364691769e-06,1.1868750462936184e-06,1.3675668026486713e-06,1.7207248278480197e-07,0.4,69
20,E19_I1,9.517900898259712e-07,7.670849782922369e-07,8.810853695013177e-07,1.0872079465709509e-07,0.41,51
21,E20_I1,1.2009110908528533e-06,1.1198436744591188e-06,1.267690587177755e-06,1.6261163312388648e-07,0.42,56
22,E21_I1,7.82811692008977e-07,1.2358770398605458e-06,1.403496411068547e-06,1.7919739978169593e-07,0.52,64
23,E22_I1,8.074986970898313e-07,9.300848630643737e-07,1.0600838926563608e-06,1.30916644222805e-07,0.46,61
24,E23_I1,1.0586746998263344e-06,8.891174392115964e-07,1.015048790238973e-06,1.2853286088774066e-07,0.43,49
25,E24_I1,9.714052336530573e-07,1.0436105155595336e-06,1.1696953120042165e-06,1.503296763423715e-07,0.47,51
26,E25_I1,8.456917904170028e-07,5.778918337546177e-07,6.472942314594642e-07,8.097749198942e-08,0.48,34
27,E26_I1,9.835000336870039e-07,7.564945402637317e-07,8.509356907135085e-07,1.0601887034414396e-07,0.43,46
28,E27_I1,1.1610259098548503e-06,8.538538099651679e-07,9.674876607404715e-07,1.213151537516433e-07,0.37,50
29,E28_I1,9.92080441809821e-07,9.723522860448463e-07,1.1091727637278572e-06,1.3990890958801766e-07,0.45,55
30,E29_I1,7.091666160030474e-07,9.361988986343724e-07,1.0692300072907906e-06,1.325141118096419e-07,0.53,60
31,E30_I1,9.559567539288015e-07,8.257228108952082e-07,9.019105694824006e-07,1.1696192116754692e-07,0.49,37
32,E31_I1,1.062116640922698e-06,8.694398301649822e-07,9.680915493419724e-07,1.2541128406469003e-07,0.47,40
33,E32_I1,8.505786540329734e-07,7.279545601417694e-07,8.240038043848686e-07,1.0284284068700322e-07,0.46,44
34,E33_I1,1.2418974396633723e-06,6.614000949267659e-07,7.292563572927053e-07,9.603610436681272e-08,0.46,27
35,E34_I1,9.08672991505885e-07,1.1061122823045399e-06,1.2806610288829734e-06,1.5747494637915306e-07,0.42,76
36,E35_I1,1.264941843671943e-06,1.3481712021923673e-06,1.5321001501385602e-06,1.9770063826370874e-07,0.4,65
37,E36_I1,7.883062943650394e-07,9.341124147994131e-07,1.0639112057773782e-06,1.3272252092305044e-07,0.49,57
38,E37_I1,1.2521649777674876e-06,7.380784813174823e-07,8.242787645986739e-07,1.0680802368323344e-07,0.41,34
39,E38_I1,9.886334389050571e-07,7.088730213744005e-07,8.075272783564566e-07,1.0187548571939393e-07,0.47,40
40,E39_I1,9.793152219608834e-07,9.192024478920637e-07,1.051032299093064e-06,1.3155617534067002e-07,0.43,55
41,E40_I1,8.460189680039919e-07,9.441559665064442e-07,1.0620383651221787e-06,1.3707015966018983e-07,0.54,45
42,E41_I1,1.263633726568134e-06,8.427912751519057e-07,9.701377320333135e-07,1.216950463336651e-07,0.36,50
43,E42_I1,7.998401004071244e-07,8.657579682176341e-07,9.645357273774753e-07,1.2314436423677062e-07,0.53,44
44,E43_I1,9.992094458092076e-07,8.200856580572629e-07,9.366650633918646e-07,1.1759224420716886e-07,0.43,48
45,E44_I1,1.0354167098058636e-06,1.1345204194127528e-06,1.2940024455041029e-06,1.6328350343229522e-07,0.4,64
46,E45_I1,8.945332620556191e-07,9.540235740160988e-07,1.0716577356424405e-06,1.367746560205066e-07,0.49,49
47,E46_I1,1.174244093464473e-06,7.975572958424196e-07,8.943216491465744e-07,1.1293544162118294e-07,0.4,44
48,E47_I1,8.211483323789807e-07,6.494166985967164e-07,7.384433905264441e-07,9.300648074886555e-08,0.5,37
49,E48_I1,1.3547426600767112e-06,7.098356883990216e-07,7.947454881667958e-07,1.0199109341358636e-07,0.36,35
50,E49_I1,1.0998694875366708e-06,6.337098681467014e-07,7.002006666253478e-07,9.022212805441318e-08,0.45,30
51,E50_I1,1.1080354009876666e-06,7.552548498561182e-07,8.46138074459867e-07,1.09138964092166e-07,0.46,36
52,E51_I1,6.797505116924709e-07,9.333047163609048e-07,1.0729571250163644e-06,1.3273164431617623e-07,0.53,61
53,E52_I1,6.364718900724316e-07,8.735891742728764e-07,9.950991349524562e-07,1.242423511575893e-07,0.56,53
54,E53_I1,1.4587845742557399e-06,1.295208257318386e-06,1.5022655003781333e-06,1.8930773033229769e-07,0.3,75
55,E54_I1,1.1656586613457953e-06,9.667995184020475e-07,1.0778634128341775e-06,1.3988270694027645e-07,0.46,44
56,E55_I1,1.0627323424537727e-06,6.865874175758109e-07,7.76091210059975e-07,9.845195830542073e-08,0.43,37
57,E56_I1,9.893030936786245e-07,1.0574372113975687e-06,1.2148705040361469e-06,1.522604836174703e-07,0.44,63
58,E57_I1,1.157611623717588e-06,8.208040730330516e-07,9.158147279735355e-07,1.176707825208422e-07,0.42,40
59,E58_I1,9.808200620888723e-07,1.1675811144509279e-06,1.3648741199673562e-06,1.6841846771666096e-07,0.4,79
60,E59_I1,8.195990395635171e-07,1.044223228783055e-06,1.2065313687709597e-06,1.5072788228461865e-07,0.48,64
61,E60_I1,9.330616532350199e-07,1.1870922694218845e-06,1.3287114885077715e-06,1.7030980844453481e-07,0.48,59
62,E61_I1,7.560869758982165e-07,7.190490021970757e-07,8.231738615004461e-07,1.0451936864546502e-07,0.55,39
63,E62_I1,8.773830889910259e-07,1.5422692864944227e-06,1.7793956490069462e-06,2.2724967524218664e-07,0.51,81
64,E63_I1,8.11029879614556e-07,9.655568075592984e-07,1.1047296757842853e-06,1.3855638825693965e-07,0.5,57
65,E64_I1,1.2567931226857753e-06,9.779019279908578e-07,1.1123707715846756e-06,1.4232550404600503e-07,0.4,50
66,E65_I1,1.2531759270287101e-06,1.1979801562502426e-06,1.3730384944425913e-06,1.7250358704993932e-07,0.36,70
67,E66_I1,9.451248123333844e-07,6.499704235024832e-07,7.448563279283794e-07,9.194529935679347e-08,0.42,43
68,E67_I1,1.1657743066129104e-06,9.27509988122385e-07,1.065106351386509e-06,1.3102994771594358e-07,0.33,63
69,E68_I1,9.69168902060652e-07,8.099602584972105e-07,9.149565313974088e-07,1.1843733699093836e-07,0.52,38
70,E69_I1,1.2247089060860088e-06,1.076472812617751e-06,1.2316365832324938e-06,1.5773620274172539e-07,0.4,55
71,E70_I1,9.900906438977862e-07,9.362056267630837e-07,1.0626580839342533e-06,1.3628693743892333e-07,0.47,47
72,E71_I1,1.5503047300179334e-06,7.518297760496725e-07,8.411208494071908e-07,1.1084395218355522e-07,0.36,31
73,E72_I1,1.214282640640171e-06,8.091552469921809e-07,9.169742744011246e-07,1.1660303558921534e-07,0.38,43
74,E73_I1,1.1334747542922445e-06,7.573230763718322e-07,8.545436485469755e-07,1.0950934832234912e-07,0.42,38
