,Experiments,LDM,SIM,ASM,TDR,p0,Tt
0,time,1.7758333333333334,3.0675,3.0675,3.0675,n/a,n/a
1,E0_I1,1.024350869666811e-06,6.150733002995713e-07,6.941654790813574e-07,1.1446740285486112e-07,0.53,32
2,E1_I1,7.23683420098426e-07,8.648163896577204e-07,9.85348770049874e-07,1.5832307049166167e-07,0.61,52
3,E2_I1,8.386521779568748e-07,9.283188845945229e-07,1.0477332266163355e-06,1.703249255620871e-07,0.56,52
4,E3_I1,7.909502836770942e-07,9.70358406160579e-07,1.1029508762288943e-06,1.7792359399169212e-07,0.58,57
5,E4_I1,1.1114841683640806e-06,7.261770618064129e-07,7.888269544617828e-07,1.342551560860514e-07,0.55,31
6,E5_I1,9.885627998684752e-07,8.978569664976633e-07,1.00922343718081e-06,1.6350004816633275e-07,0.49,51
7,E6_I1,1.0666820249756025e-06,6.836479587584814e-07,7.615463341496182e-07,1.2711025536137208e-07,0.52,33
8,E7_I1,9.347469200347937e-07,9.927146954742153e-07,1.1206871644259595e-06,1.8322292421710525e-07,0.55,54
9,E8_I1,1.0250237414381792e-06,5.361035368755566e-07,6.035722198085665e-07,1.0011448721221603e-07,0.54,27
10,E9_I1,1.273511249025236e-06,8.074538233234372e-07,9.026586457576953e-07,1.5075084505576433e-07,0.46,39
11,E10_I1,9.118189119184553e-07,8.801329080458624e-07,9.992948155872033e-07,1.5984831859131503e-07,0.5,54
12,E11_I1,8.191491550867076e-07,7.206606019163354e-07,7.965247702497394e-07,1.311515196918712e-07,0.59,37
13,E12_I1,9.38765643385492e-07,9.150239196337328e-07,1.0418596461978445e-06,1.6573006210817455e-07,0.51,58
14,E13_I1,1.488343624685808e-06,7.712387321861392e-07,8.669021890625389e-07,1.4674503418347168e-07,0.44,35
15,E14_I1,1.2446896847798738e-06,9.741484060182088e-07,1.1482968346917795e-06,1.8107204530217787e-07,0.39,67
16,E15_I1,8.228540556046764e-07,1.1499922267353448e-06,1.298040326982893e-06,2.0885575005662534e-07,0.55,68
17,E16_I1,1.115404317663977e-06,8.514959582825973e-07,9.466971207935281e-07,1.5452754810847998e-07,0.47,46
18,E17_I1,7.788334095335719e-07,7.70967528861471e-07,8.745094009097091e-07,1.4118782197617193e-07,0.57,45
19,E18_I1,1.2476878871830988e-06,1.034547504046726e-06,1.1551647316407356e-06,1.9066146562693536e-07,0.44,53
20,E19_I1,7.595067553437779e-07,8.570488980233038e-07,9.570914368909029e-07,1.546698205989525e-07,0.59,49
21,E20_I1,1.263557045777107e-06,5.689221750089675e-07,6.347541787184887e-07,1.0798473390591784e-07,0.5,25
22,E21_I1,7.228629764275496e-07,6.115865782340558e-07,6.689561101210512e-07,1.1090521962200409e-07,0.63,30
23,E22_I1,9.943314053824562e-07,1.076214414031748e-06,1.2476691641265796e-06,2.0155436131583658e-07,0.48,64
24,E23_I1,1.5366177615797364e-06,9.761705286093914e-07,1.0900342390041356e-06,1.8136311894838905e-07,0.39,48
25,E24_I1,1.0892429376572072e-06,1.2960988503211505e-06,1.4754221275323983e-06,2.3756714665805886e-07,0.43,77
26,E25_I1,1.1534197161474204e-06,9.703170758317159e-07,1.0797056070836084e-06,1.7930901742534383e-07,0.5,48
27,E26_I1,7.648146084518154e-07,7.124415484993761e-07,8.016001917740946e-07,1.295654596487476e-07,0.58,41
28,E27_I1,1.0572071470415565e-06,1.0112499538817424e-06,1.142935260847326e-06,1.9276095084919721e-07,0.54,47
29,E28_I1,1.06847922607547e-06,7.96992098443127e-07,8.804485773011881e-07,1.4632210776424903e-07,0.52,39
30,E29_I1,1.1140797312070455e-06,9.34786278801551e-07,1.06527716200779e-06,1.7505006564740514e-07,0.5,50
31,E30_I1,1.156587658019956e-06,7.495337828263789e-07,8.351428658663379e-07,1.3669721851140762e-07,0.45,40
32,E31_I1,1.1886377160753857e-06,4.5922579241577893e-07,5.23150021216148e-07,8.566736551828989e-08,0.46,25
33,E32_I1,1.0646493020430514e-06,9.765176320630943e-07,1.0994382468925796e-06,1.8177633503851723e-07,0.51,50
34,E33_I1,1.0343871154659596e-06,6.27824228522269e-07,7.014265926430493e-07,1.1520818892366516e-07,0.5,33
35,E34_I1,8.513115200123886e-07,8.395404484119087e-07,9.626710770272566e-07,1.540015972605875e-07,0.53,52
36,E35_I1,8.465468916138245e-07,4.259233851759418e-07,4.763594284055816e-07,8.000847947067253e-08,0.6,20
37,E36_I1,1.2200592231982277e-06,7.309053384917701e-07,8.03358555790798e-07,1.3471655721046144e-07,0.48,34
38,E37_I1,8.274074212157477e-07,9.933822901329082e-07,1.1279856480776605e-06,1.8274114354972314e-07,0.56,57
