,Experiments,LDM,SIM,ASM,TDR,p0,Tt
0,time,4.585833333333333,6.403888888888889,6.403888888888889,6.403888888888889,n/a,n/a
1,E0_I1,1.0331322657539275e-14,0.0,0.0,0.0,0.66,0
2,E1_I1,9.193881932996758e-15,0.0,0.0,0.0,0.69,0
3,E2_I1,8.803313559948988e-15,0.0,0.0,0.0,0.7,0
4,E3_I1,1.0646539950555147e-14,0.0,0.0,0.0,0.65,0
5,E4_I1,1.3022305932366852e-14,4.9909540255230865e-14,4.9910600961756753e-14,1.0967569953200947e-14,0.59,4
6,E5_I1,9.445419387693285e-15,1.2381143844248593e-14,1.2392701929506011e-14,2.718260592551663e-15,0.68,1
7,E6_I1,1.3484605898341597e-14,0.0,0.0,0.0,0.58,0
8,E7_I1,8.777933396118012e-15,0.0,0.0,0.0,0.7,0
9,E8_I1,8.835949291460073e-15,0.0,0.0,0.0,0.7,0
10,E9_I1,9.597516804529089e-15,0.0,0.0,0.0,0.68,0
11,E10_I1,1.0652613963076471e-14,0.0,0.0,0.0,0.65,0
12,E11_I1,1.0179930695249452e-14,0.0,0.0,0.0,0.66,0
13,E12_I1,1.2577528366610729e-14,0.0,0.0,0.0,0.6,0
14,E13_I1,7.403154224371063e-15,2.485913032370963e-14,2.4870909312816907e-14,5.460294831703039e-15,0.74,2
15,E14_I1,1.0307469716344067e-14,1.254142133686371e-14,1.2534093158412191e-14,2.7576236891593454e-15,0.66,1
16,E15_I1,7.766714314294106e-15,1.2476513515756872e-14,1.2476875177257e-14,2.7416766329889678e-15,0.73,1
17,E16_I1,9.48844494616078e-15,3.7313919744842526e-14,3.732840314734147e-14,8.196573999587478e-15,0.68,3
18,E17_I1,8.806996878340978e-15,3.7449537237214774e-14,3.744818318789626e-14,8.22992003785182e-15,0.7,3
19,E18_I1,1.0687481101581846e-14,1.2542911146135589e-14,1.2535424686922088e-14,2.7579950810563805e-15,0.65,1
20,E19_I1,1.1740854404021389e-14,2.4832688184463598e-14,2.4847566061333944e-14,5.453801889043349e-15,0.62,2
21,E20_I1,9.504304303237935e-15,4.9835287449311085e-14,4.984503633384244e-14,1.0949313939951303e-14,0.68,4
22,E21_I1,7.798267278606406e-15,0.0,0.0,0.0,0.73,0
23,E22_I1,9.860488924421033e-15,3.7342442591078795e-14,3.735378692518849e-14,8.203637760291516e-15,0.67,3
24,E23_I1,8.480440864164064e-15,1.2518332527119592e-14,1.2513755671439636e-14,2.751952740488214e-15,0.71,1
25,E24_I1,9.179822950933325e-15,0.0,0.0,0.0,0.69,0
26,E25_I1,9.122017477757939e-15,0.0,0.0,0.0,0.69,0
27,E26_I1,9.920610941049198e-15,0.0,0.0,0.0,0.67,0
28,E27_I1,8.824889394603583e-15,0.0,0.0,0.0,0.7,0
29,E28_I1,1.4342457025617656e-14,1.2505622635639377e-14,1.2502544288408038e-14,2.7488278294747888e-15,0.56,1
30,E29_I1,1.0302378378524314e-14,0.0,0.0,0.0,0.66,0
31,E30_I1,7.779381944001751e-15,0.0,0.0,0.0,0.73,0
32,E31_I1,1.1814238262687688e-14,0.0,0.0,0.0,0.62,0
33,E32_I1,1.2252676164070309e-14,0.0,0.0,0.0,0.61,0
34,E33_I1,9.90141050760462e-15,0.0,0.0,0.0,0.67,0
35,E34_I1,1.0634056186746485e-14,1.2479831136461458e-14,1.2479800578497457e-14,2.742491381105441e-15,0.65,1
36,E35_I1,8.428155613403754e-15,0.0,0.0,0.0,0.71,0
37,E36_I1,1.0626231372269268e-14,0.0,0.0,0.0,0.65,0
38,E37_I1,1.3070706576761706e-14,0.0,0.0,0.0,0.59,0
39,E38_I1,1.4272951742041797e-14,0.0,0.0,0.0,0.56,0
40,E39_I1,8.816653673769664e-15,1.2496916792591765e-14,1.2494874184556095e-14,2.74669049777032e-15,0.7,1
41,E40_I1,1.1883709154838417e-14,1.2568363136674614e-14,1.2557846853020755e-14,2.7642510535970745e-15,0.62,1
42,E41_I1,7.423146498912326e-15,0.0,0.0,0.0,0.74,0
43,E42_I1,1.0650908670498818e-14,0.0,0.0,0.0,0.65,0
44,E43_I1,9.983596203884774e-15,0.0,0.0,0.0,0.67,0
45,E44_I1,8.476366115471998e-15,0.0,0.0,0.0,0.71,0
46,E45_I1,8.810537941555883e-15,1.2488199017218538e-14,1.2487181963015907e-14,2.7445474357800525e-15,0.7,1
47,E46_I1,1.4271290904818422e-14,4.977271364080058e-14,4.9789878341490217e-14,1.0933961686796446e-14,0.56,4
48,E47_I1,1.139238783799851e-14,0.0,0.0,0.0,0.63,0
49,E48_I1,9.797000141748954e-15,2.473367566317484e-14,2.476013700754645e-14,5.429501216119987e-15,0.67,2
50,E49_I1,1.0613623773903616e-14,0.0,0.0,0.0,0.65,0
51,E50_I1,8.765673379276362e-15,1.2424209862264096e-14,1.2430727665060972e-14,2.7288324792161284e-15,0.7,1
52,E51_I1,1.0329343959224089e-14,0.0,0.0,0.0,0.66,0
53,E52_I1,1.1007038094650853e-14,0.0,0.0,0.0,0.64,0
54,E53_I1,9.458923166715055e-15,0.0,0.0,0.0,0.68,0
55,E54_I1,1.0250721753052347e-14,0.0,0.0,0.0,0.66,0
56,E55_I1,1.3492583457587281e-14,0.0,0.0,0.0,0.58,0
57,E56_I1,1.142719748623295e-14,0.0,0.0,0.0,0.63,0
58,E57_I1,9.134596986289405e-15,4.9780744711219286e-14,4.9796976443984954e-14,1.0935937005436968e-14,0.69,4
59,E58_I1,7.41771581507238e-15,1.3699566909099056e-13,1.370287958969505e-13,3.009807174170843e-14,0.74,11
60,E59_I1,1.2593725085422972e-14,1.246367783701511e-14,1.2465553365790689e-14,2.7385240074686967e-15,0.6,1
61,E60_I1,9.51998487575294e-15,0.0,0.0,0.0,0.68,0
62,E61_I1,1.025567466120326e-14,0.0,0.0,0.0,0.66,0
63,E62_I1,6.7753390908774945e-15,1.2481215923842e-14,1.2481028312883987e-14,2.7428333338408575e-15,0.76,1
64,E63_I1,9.896397584884181e-15,0.0,0.0,0.0,0.67,0
65,E64_I1,9.912011312717692e-15,1.2512919680588454e-14,1.2508986569438607e-14,2.7506233522289706e-15,0.67,1
66,E65_I1,8.114838702303778e-15,0.0,0.0,0.0,0.72,0
67,E66_I1,8.08878487502242e-15,0.0,0.0,0.0,0.72,0
68,E67_I1,9.19196230073489e-15,0.0,0.0,0.0,0.69,0
69,E68_I1,1.13174563148091e-14,0.0,0.0,0.0,0.63,0
70,E69_I1,8.448579108921537e-15,0.0,0.0,0.0,0.71,0
71,E70_I1,8.456259864143379e-15,0.0,0.0,0.0,0.71,0
