,Experiments,LDM,SIM,ASM,TDR,p0,Tt
0,time,2.352777777777778,4.265833333333333,4.265833333333333,4.265833333333333,n/a,n/a
1,E0_I1,1.5235347821467816e-06,0.0,0.0,0.0,0.6,0
2,E1_I1,6.3212806819139e-07,6.691905202091279e-07,7.189559109961371e-07,2.2561559355711803e-07,0.59,1
3,E2_I1,1.04442468484639e-06,0.0,0.0,0.0,0.65,0
4,E3_I1,6.016654265810331e-07,7.526324382170615e-07,7.977635935161624e-07,2.6084640092287456e-07,0.64,1
5,E4_I1,1.5679576301206388e-06,0.0,0.0,0.0,0.53,0
6,E5_I1,1.5062998700741698e-06,0.0,0.0,0.0,0.58,0
7,E6_I1,2.0328780811629353e-06,0.0,0.0,0.0,0.62,0
8,E7_I1,9.688527870069295e-07,0.0,0.0,0.0,0.57,0
9,E8_I1,1.8566946811868127e-06,2.1575427154253026e-06,1.9110739625221916e-06,9.577553279928895e-07,0.61,1
10,E9_I1,1.6733358807294555e-06,1.6701486268143242e-06,1.5349471446529794e-06,6.798385383471426e-07,0.56,1
11,E10_I1,1.8007297003670333e-06,0.0,0.0,0.0,0.65,0
12,E11_I1,1.179647759903288e-06,3.5929298875335575e-06,3.3286766698509725e-06,1.5407703235309524e-06,0.69,2
13,E12_I1,1.6681946826142636e-06,0.0,0.0,0.0,0.57,0
14,E13_I1,1.8242969276532352e-06,0.0,0.0,0.0,0.5,0
15,E14_I1,2.8703255842370754e-07,5.541002927922544e-07,6.674327116034937e-07,1.615429679659487e-07,0.57,2
16,E15_I1,1.3407913104249054e-06,0.0,0.0,0.0,0.66,0
17,E16_I1,1.5489292540384252e-06,0.0,0.0,0.0,0.57,0
18,E17_I1,1.0719205676211505e-06,2.354908912009779e-05,2.3554294082669907e-05,9.357575363572584e-06,0.62,19
19,E18_I1,1.981302268425191e-06,0.0,0.0,0.0,0.57,0
20,E19_I1,3.858925901516724e-07,1.864236475329885e-06,2.2471979386678078e-06,5.967174216604008e-07,0.58,5
21,E20_I1,1.4184747318835462e-06,0.0,0.0,0.0,0.71,0
22,E21_I1,8.98193363835951e-07,0.0,0.0,0.0,0.64,0
23,E22_I1,9.042798092499216e-07,0.0,0.0,0.0,0.63,0
24,E23_I1,2.861182444593153e-06,0.0,0.0,0.0,0.52,0
25,E24_I1,1.0592532461804299e-06,0.0,0.0,0.0,0.53,0
26,E25_I1,1.0356237906895714e-06,0.0,0.0,0.0,0.54,0
27,E26_I1,4.2951487581412825e-07,1.3486720126269859e-06,1.5733831143614063e-06,4.400135084147083e-07,0.6,3
28,E27_I1,8.915921808791239e-07,7.877728497128376e-07,8.488040873041759e-07,2.8464848047524905e-07,0.54,1
29,E28_I1,8.285156110098711e-07,2.7597268816103e-06,2.8131275978250053e-06,9.838471967241824e-07,0.6,3
30,E29_I1,2.585432790831892e-06,0.0,0.0,0.0,0.6,0
31,E30_I1,2.4606128698166035e-06,0.0,0.0,0.0,0.54,0
32,E31_I1,1.5935294383819641e-06,0.0,0.0,0.0,0.62,0
33,E32_I1,8.59698304913221e-07,8.295884387789669e-07,8.909220660273939e-07,3.0487047349280803e-07,0.57,1
34,E33_I1,9.605310539303757e-07,0.0,0.0,0.0,0.62,0
35,E34_I1,1.2349519272497231e-06,1.295707359896016e-06,1.2858333625127723e-06,5.200345927011065e-07,0.59,1
36,E35_I1,2.2318869483444123e-06,0.0,0.0,0.0,0.61,0
37,E36_I1,8.528135942816015e-07,1.2409156329352008e-06,1.3648879216142098e-06,4.1984350438334984e-07,0.47,2
38,E37_I1,2.598317161549754e-07,2.581658672803424e-06,3.2282862391033666e-06,7.737531779977403e-07,0.59,10
39,E38_I1,6.5834507019182e-07,0.0,0.0,0.0,0.56,0
40,E39_I1,5.672822573446117e-07,0.0,0.0,0.0,0.56,0
41,E40_I1,6.575259174647816e-07,7.961986912587185e-07,8.623236877225554e-07,2.910824278486709e-07,0.64,1
42,E41_I1,1.439280699572554e-06,2.4316509922878286e-06,2.4402878325320744e-06,9.62053021147128e-07,0.52,2
43,E42_I1,1.338452686612838e-06,4.3996515246532686e-06,4.244966170234031e-06,1.801572953345566e-06,0.6,3
44,E43_I1,9.580168655999215e-07,2.3881003701056834e-06,2.318737538059128e-06,8.921729776195062e-07,0.63,2
45,E44_I1,1.3944600282099193e-06,0.0,0.0,0.0,0.55,0
46,E45_I1,5.180950010186396e-07,0.0,0.0,0.0,0.62,0
47,E46_I1,1.058361602136717e-06,0.0,0.0,0.0,0.6,0
48,E47_I1,1.4263781207496335e-06,0.0,0.0,0.0,0.57,0
49,E48_I1,1.6521956416379793e-06,0.0,0.0,0.0,0.59,0
50,E49_I1,1.5157638258726497e-06,2.014038491813419e-06,1.7584247065582625e-06,8.395327580435109e-07,0.64,1
51,E50_I1,5.987855241434752e-07,7.655833068555375e-07,8.194543793677949e-07,2.708672763889058e-07,0.65,1
52,E51_I1,8.089771605645178e-07,5.1281009602092825e-06,5.602591194099307e-06,1.834302598479612e-06,0.55,7
53,E52_I1,1.56746825062447e-06,0.0,0.0,0.0,0.54,0
54,E53_I1,1.1369908331957027e-06,0.0,0.0,0.0,0.56,0
55,E54_I1,1.208367291093327e-06,0.0,0.0,0.0,0.57,0
56,E55_I1,2.1854676877039346e-06,0.0,0.0,0.0,0.61,0
57,E56_I1,1.6635548568000156e-06,0.0,0.0,0.0,0.62,0
58,E57_I1,9.69046954046412e-07,4.061386009907718e-06,3.968182780728911e-06,1.6275366175394738e-06,0.67,3
59,E58_I1,5.479126655633012e-07,5.249662508209729e-07,5.986192180572062e-07,1.7541196156969498e-07,0.57,1
60,E59_I1,1.4975562378924632e-06,1.9050127862707918e-06,1.7408727849380652e-06,8.264198150679058e-07,0.64,1
61,E60_I1,1.1056478428852686e-06,0.0,0.0,0.0,0.65,0
62,E61_I1,1.1023307673738468e-06,0.0,0.0,0.0,0.51,0
63,E62_I1,6.359786337934653e-07,0.0,0.0,0.0,0.56,0
64,E63_I1,1.2623224217174533e-06,1.3494263927618203e-06,1.310035066060906e-06,5.347330505664961e-07,0.59,1
65,E64_I1,8.83615390058667e-07,0.0,0.0,0.0,0.62,0
66,E65_I1,9.010471364316672e-07,9.330616958691322e-07,9.806565177069205e-07,3.497029273632049e-07,0.59,1
67,E66_I1,1.3389150559534795e-06,1.7605104921959808e-06,1.633264706764215e-06,7.481625128683952e-07,0.65,1
68,E67_I1,1.538896074045672e-06,0.0,0.0,0.0,0.64,0
69,E68_I1,3.1935213805348264e-06,2.875482028953474e-06,2.3669291913915027e-06,1.356991116457656e-06,0.52,1
70,E69_I1,6.245430475914925e-07,0.0,0.0,0.0,0.63,0
71,E70_I1,3.388422432151771e-06,5.3825801230304025e-06,4.523505363713886e-06,2.5171148074942056e-06,0.48,2
72,E71_I1,9.500892994487049e-07,5.681573985443948e-06,5.992635232690147e-06,2.1542554623840065e-06,0.58,6
73,E72_I1,1.2885159871492346e-06,2.64506599083484e-06,2.5949117899883987e-06,1.0541426091558084e-06,0.58,2
74,E73_I1,8.927270781238743e-07,0.0,0.0,0.0,0.59,0
75,E74_I1,9.201756683193039e-07,2.656816205342177e-06,2.7603487296155877e-06,9.575854291885924e-07,0.56,3
76,E75_I1,1.7924727216306938e-06,0.0,0.0,0.0,0.51,0
77,E76_I1,1.9320305334719972e-06,0.0,0.0,0.0,0.53,0
78,E77_I1,6.124077735022649e-07,1.8599155159681612e-06,2.0972546772019585e-06,6.510747290552515e-07,0.59,3
79,E78_I1,8.11662778325742e-07,3.090012861477947e-06,3.2982057421740525e-06,1.0929691887887046e-06,0.56,4
80,E79_I1,1.2281110640136828e-06,0.0,0.0,0.0,0.61,0
