,Experiments,LDM,SIM,ASM,TDR,p0,Tt
0,time,2.352777777777778,4.265833333333333,4.265833333333333,4.265833333333333,n/a,n/a
1,E0_I1,1.1427806949675837e-06,6.129824432562594e-07,5.629301448257968e-07,1.8091741866122466e-07,0.02,4
2,E1_I1,1.747349539200474e-07,7.166896395823375e-07,7.584774111442755e-07,1.6067942781879006e-07,0.07,20
3,E2_I1,5.120940000153196e-07,2.976381720407103e-07,2.954775020092593e-07,8.319113195843903e-08,0.07,3
4,E3_I1,2.655667535759076e-07,9.03974238447002e-07,9.486083329336521e-07,2.078233984774669e-07,0.03,22
5,E4_I1,7.204310513248389e-07,7.487369304950379e-07,7.291612082068862e-07,2.0936511076984598e-07,0.03,7
6,E5_I1,7.952429046441513e-07,2.5289313957202077e-06,2.3356050497255334e-06,7.272174587458626e-07,0.05,18
7,E6_I1,1.4023726839345357e-06,1.0668734850762151e-06,8.776505545612158e-07,3.4206014272459457e-07,0.06,4
8,E7_I1,3.79218913572082e-07,2.290444300079604e-07,2.3732043206240138e-07,5.6844542667392926e-08,0.03,4
9,E8_I1,1.1499009419365717e-06,1.6935617530524422e-06,1.426146816519088e-06,5.368556792351739e-07,0.08,7
10,E9_I1,1.0573614207190321e-06,2.299001729626423e-06,2.0238107076307185e-06,6.57410005089997e-07,0.03,14
11,E10_I1,1.6027682298564109e-06,1.2089889962577065e-06,9.296314040248774e-07,3.7251613227675335e-07,0.05,4
12,E11_I1,1.2189858074135134e-06,1.621086896459884e-06,1.486158856151394e-06,4.881726744857284e-07,0.02,10
13,E12_I1,1.1476849495216287e-06,6.286056826916882e-07,5.649730145948341e-07,1.8183502635380495e-07,0.02,4
14,E13_I1,7.876494939766738e-07,1.1382855367634933e-06,1.089432421508096e-06,3.3039007173429236e-07,0.04,9
15,E14_I1,4.317398027984083e-08,7.578989367989989e-07,9.230011800763243e-07,1.4435913992294272e-07,0.05,99
16,E15_I1,1.32700962513053e-06,1.214544569048859e-06,1.0492434875752302e-06,3.6893335218992685e-07,0.03,6
17,E16_I1,5.939022443509489e-07,3.4126535010977675e-07,3.1989081513628605e-07,9.2617733733586e-08,0.06,3
18,E17_I1,5.431026175219012e-07,7.890235342303072e-06,7.90203974225305e-06,2.139496706696491e-06,0.04,90
19,E18_I1,1.196639334234525e-06,3.8114181614393425e-07,3.208242252031439e-07,1.0874585256911533e-07,0.03,2
20,E19_I1,8.880951108321686e-08,3.2353171367698882e-06,4.036307230206691e-06,7.109694635000328e-07,0.04,236
21,E20_I1,1.9052482656335237e-06,5.536727761564019e-07,4.30592753244506e-07,1.6632085788298498e-07,0.02,2
22,E21_I1,5.23799041656368e-07,1.5338735243349751e-07,1.5785483973416597e-07,4.1274025997477124e-08,0.03,2
23,E22_I1,4.500657968805768e-07,6.993753494260528e-07,6.704755312547583e-07,1.7876024407923726e-07,0.06,8
24,E23_I1,1.7462555624558853e-06,2.6264230724860358e-06,2.1924650044965047e-06,8.54194689591202e-07,0.03,10
25,E24_I1,4.6418159426735195e-07,1.5550707473214264e-06,1.6105839701348281e-06,3.9533480889151626e-07,0.02,25
26,E25_I1,3.632761045357657e-07,1.900535744308173e-07,1.9703080525562413e-07,4.8645533230931236e-08,0.05,3
27,E26_I1,9.764214785030503e-08,7.690661367552081e-07,9.180501087868096e-07,1.6712503067879673e-07,0.05,46
28,E27_I1,2.8017525757808e-07,6.773820249729817e-07,7.330237040206828e-07,1.6614302998698935e-07,0.04,15
29,E28_I1,2.516795147766965e-07,2.9901260206519353e-06,3.050470162555828e-06,7.242217289543471e-07,0.09,53
30,E29_I1,3.037668131304444e-06,0.0,0.0,0.0,0.02,0
31,E30_I1,1.278748840038426e-06,5.106348129996019e-07,4.261394902908442e-07,1.637963338367477e-07,0.07,2
32,E31_I1,1.0036633037415975e-06,1.7501647786890182e-07,1.5795539419359453e-07,5.319744719282258e-08,0.05,1
33,E32_I1,4.4440067435489436e-07,6.989844398307286e-07,7.437825943783145e-07,1.8047116011832198e-07,0.02,12
34,E33_I1,6.650374108445252e-07,0.0,0.0,0.0,0.02,0
35,E34_I1,6.000220857729511e-07,1.9109508314935043e-06,1.9150713444952753e-06,5.339576152187424e-07,0.04,20
36,E35_I1,1.7362185724547286e-06,2.882690779809684e-07,2.3394498712215975e-07,9.404782595283613e-08,0.04,1
37,E36_I1,1.8944088498317026e-07,8.448740457434419e-07,9.26491092945302e-07,1.9135991893143344e-07,0.04,27
38,E37_I1,5.3539265032471976e-08,1.1487785906052643e-06,1.474219668635596e-06,2.2853436965831887e-07,0.02,166
39,E38_I1,1.4508657057199895e-07,1.3339146291582044e-06,1.537317393761639e-06,3.1214449668182594e-07,0.07,48
40,E39_I1,1.3413102302812724e-07,5.276081750309682e-07,5.881339339254256e-07,1.1435973622407021e-07,0.05,22
41,E40_I1,2.710246308046649e-07,8.13839155045116e-07,9.01223987585614e-07,2.0259692470130748e-07,0.04,19
42,E41_I1,5.250323631019025e-07,1.0827043347351863e-06,1.0890803012678573e-06,2.9816462158244484e-07,0.05,12
43,E42_I1,6.524969177652636e-07,3.0912891192131723e-06,2.916090767030166e-06,8.999550492017164e-07,0.08,23
44,E43_I1,3.906913592991582e-07,1.3003667779020716e-06,1.2584468286562563e-06,3.223987498666075e-07,0.06,17
45,E44_I1,4.986149650376497e-07,4.0935566024425094e-07,4.025359907360045e-07,1.1418593861255463e-07,0.08,4
46,E45_I1,1.8232392524522075e-07,5.759513681672931e-07,6.130352539540741e-07,1.2314806476664595e-07,0.03,20
47,E46_I1,5.84302330787085e-07,8.148414871037041e-07,7.816452106747931e-07,2.1086658293232757e-07,0.03,9
48,E47_I1,7.4946643391517e-07,7.301551119871372e-07,6.960339793630126e-07,2.0777671898224728e-07,0.04,6
49,E48_I1,1.2486712772146258e-06,5.696732306877002e-07,4.986774888819403e-07,1.7157973317349727e-07,0.03,3
50,E49_I1,8.98954367656474e-07,2.8120352831904106e-06,2.3261943880895164e-06,8.002317471139641e-07,0.08,14
51,E50_I1,1.894847408753984e-07,3.9495007206038553e-07,4.275251828389951e-07,9.345092418875544e-08,0.08,10
52,E51_I1,2.1015809093484899e-07,2.147954715052434e-06,2.3513714890951996e-06,5.333062413762713e-07,0.09,48
53,E52_I1,5.616481012836315e-07,1.1025464096310037e-06,1.0667720069242379e-06,3.0891019802919925e-07,0.07,10
54,E53_I1,6.221560774867615e-07,3.3082823414666027e-07,3.335241244016225e-07,8.877391187735573e-08,0.02,4
55,E54_I1,5.900070555456036e-07,4.0791863246293223e-07,3.9797630723321985e-07,1.0434096063320939e-07,0.02,5
56,E55_I1,1.669392142978792e-06,1.1928799738050895e-06,9.60787898714287e-07,3.912983082217644e-07,0.05,4
57,E56_I1,1.1951361730421592e-06,1.278174408916143e-06,1.0962432259568238e-06,3.929002145431621e-07,0.05,6
58,E57_I1,7.000263412618365e-07,2.497655823666438e-06,2.406800028347811e-06,7.032803360452461e-07,0.04,22
59,E58_I1,1.5926452611866743e-07,1.2470069790147084e-06,1.4353858722886767e-06,2.8521168451969576e-07,0.04,49
60,E59_I1,1.1491928258424317e-06,1.6025261171882432e-06,1.4148735139409894e-06,4.999355395613677e-07,0.05,8
61,E60_I1,7.138642602345336e-07,4.950393885163961e-07,4.699963187799287e-07,1.3021622090963113e-07,0.02,5
62,E61_I1,2.723363965438199e-07,9.831865161221137e-07,9.878358952718495e-07,2.3940952155308907e-07,0.09,16
63,E62_I1,1.216603457975298e-07,3.170713579653471e-07,3.2845039893637324e-07,6.55636086210185e-08,0.09,11
64,E63_I1,6.91723878986058e-07,9.182859439446729e-07,8.662552990676561e-07,2.5219070181709074e-07,0.04,8
65,E64_I1,3.949287876899413e-07,1.7783634641834987e-06,1.8384678082224134e-06,4.642954064523239e-07,0.05,26
66,E65_I1,3.729448677322984e-07,8.193973113906389e-07,8.526629101833156e-07,2.156610929057205e-07,0.06,12
67,E66_I1,8.045130212445507e-07,9.468986790806656e-07,8.697616051688278e-07,2.828462249928581e-07,0.07,6
68,E67_I1,1.23052078902529e-06,1.8000810455635974e-06,1.4973939270212865e-06,5.424428656795517e-07,0.05,8
69,E68_I1,2.6336880042281652e-06,3.588709929113301e-06,2.795148131109865e-06,1.2305135111306405e-06,0.02,10
70,E69_I1,2.064088196791968e-07,7.159179378487276e-07,7.935219154486435e-07,1.748796225833482e-07,0.07,18
71,E70_I1,2.810592152490692e-06,1.6184685320904805e-06,1.292222184563968e-06,5.46071208777767e-07,0.01,5
72,E71_I1,4.147898886454109e-07,5.439263149245959e-07,5.78227418475009e-07,1.4181532024286534e-07,0.03,9
73,E72_I1,5.202129944746542e-07,2.6878374379527626e-06,2.609760131022813e-06,7.499160244035872e-07,0.08,25
74,E73_I1,3.6010775842103565e-07,9.227369334797072e-07,9.783233801266222e-07,2.3642471279255186e-07,0.04,16
