,Experiments,LDM,SIM,ASM,TDR,p0,Tt
0,time,2.352777777777778,4.265833333333333,4.265833333333333,4.265833333333333,n/a,n/a
1,E0_I1,1.0618390459685716e-06,4.883412652696124e-07,4.5010273646569613e-07,1.5349311967091075e-07,0.1,2
2,E1_I1,2.63098353478768e-07,6.515976848699102e-07,6.895959678443685e-07,1.5718167472924827e-07,0.11,10
3,E2_I1,6.580518525012649e-07,0.0,0.0,0.0,0.13,0
4,E3_I1,3.35912045969692e-07,1.2264175630547921e-06,1.293638220138149e-06,3.031761248017027e-07,0.08,17
5,E4_I1,7.852117939059826e-07,5.375161136283132e-07,5.222724949278468e-07,1.607514745632292e-07,0.1,3
6,E5_I1,9.546911050631746e-07,3.4625479065859124e-06,3.197895818764037e-06,1.0662958042468573e-06,0.11,15
7,E6_I1,1.9976290395852144e-06,8.127684602575657e-07,6.744249821723673e-07,2.7674937517774663e-07,0.07,2
8,E7_I1,4.349215186721412e-07,4.0119487980656354e-07,4.160538898643126e-07,1.071274460945404e-07,0.1,4
9,E8_I1,1.563236647074566e-06,1.9009799024726554e-06,1.6069425852616057e-06,6.439394671143335e-07,0.11,5
10,E9_I1,1.20242171299456e-06,2.0888808049871693e-06,1.8493239568650143e-06,6.378298477260968e-07,0.08,8
11,E10_I1,1.6246252738261787e-06,9.075654912111749e-07,7.07126353599895e-07,2.971850336428318e-07,0.13,2
12,E11_I1,1.2289658721590407e-06,1.2791196233334628e-06,1.1772344940702348e-06,4.092140602022631e-07,0.08,5
13,E12_I1,1.2262632530486995e-06,9.94137143860223e-07,9.001703680656967e-07,3.069692416436162e-07,0.07,4
14,E13_I1,9.09826446463815e-07,1.0312249411581784e-06,9.87240831174426e-07,3.191193327597695e-07,0.1,5
15,E14_I1,7.015663184637584e-08,6.51933152921574e-07,7.924634102677199e-07,1.332948492061554e-07,0.09,42
16,E15_I1,1.3355938097595642e-06,6.266656766143809e-07,5.452912055011042e-07,2.0221230370872533e-07,0.1,2
17,E16_I1,7.814602543973065e-07,0.0,0.0,0.0,0.11,0
18,E17_I1,7.117558636097723e-07,1.015559249049624e-05,1.0189464994696265e-05,2.951758259725466e-06,0.08,69
19,E18_I1,1.3148885371280518e-06,3.0708381130444384e-07,2.5929712633575756e-07,9.400882907420458e-08,0.09,1
20,E19_I1,1.2531252164186403e-07,3.4936685558176766e-06,4.336479478055926e-06,8.177997109761555e-07,0.09,134
21,E20_I1,1.7304310970156216e-06,8.605211172573613e-07,6.746583357362825e-07,2.7689295097001143e-07,0.1,2
22,E21_I1,6.703811825427963e-07,0.0,0.0,0.0,0.07,0
23,E22_I1,6.374088150916e-07,2.905409186976175e-07,2.7972071059363897e-07,7.94876875459824e-08,0.09,2
24,E23_I1,1.8433619597546976e-06,2.4550358201708717e-06,2.0546241243827946e-06,8.496313874225668e-07,0.09,6
25,E24_I1,5.756507589368564e-07,1.7269477884380857e-06,1.7859393278197296e-06,4.7036713507197883e-07,0.06,16
26,E25_I1,4.4402279827912363e-07,2.1100960306740436e-07,2.1992476455283437e-07,5.7642432577519994e-08,0.11,2
27,E26_I1,1.1047398277852422e-07,7.072005565157884e-07,8.409346437293472e-07,1.6480559881775356e-07,0.17,22
28,E27_I1,3.693923348066287e-07,6.402003308768252e-07,6.91708037574826e-07,1.6827479172523858e-07,0.09,8
29,E28_I1,3.590996514219807e-07,3.0762670844365118e-06,3.1299771034242557e-06,7.984095475771091e-07,0.14,31
