,Experiments,LDM,SIM,ASM,TDR,p0,Tt
0,time,2.352777777777778,4.265833333333333,4.265833333333333,4.265833333333333,n/a,n/a
1,E0_I1,1.0466694721761397e-06,0.0,0.0,0.0,0.66,0
2,E1_I1,1.9158593251680186e-06,0.0,0.0,0.0,0.51,0
3,E2_I1,1.1315642006784031e-06,3.4291566546832378e-06,3.48362133614615e-06,1.341381623071764e-06,0.58,3
4,E3_I1,6.422321274888427e-07,0.0,0.0,0.0,0.72,0
5,E4_I1,1.1250002806446507e-06,1.2188460539176083e-06,1.2207763719829768e-06,4.813959133578821e-07,0.6,1
6,E5_I1,7.323136125587724e-07,0.0,0.0,0.0,0.62,0
7,E6_I1,1.3356661535916556e-06,2.324139835926073e-06,2.3477986564474667e-06,9.086799379371602e-07,0.53,2
8,E7_I1,1.3036138504847817e-06,1.433772994792429e-06,1.3837767686952681e-06,5.806095849062409e-07,0.6,1
9,E8_I1,1.8239055255609248e-06,0.0,0.0,0.0,0.66,0
10,E9_I1,9.1054714713245e-07,0.0,0.0,0.0,0.6,0
11,E10_I1,6.564488221917991e-07,3.0628230058141995e-06,3.3413658442355896e-06,1.1131816289409412e-06,0.63,4
12,E11_I1,1.1183284163767072e-06,0.0,0.0,0.0,0.63,0
13,E12_I1,6.80266942094408e-07,0.0,0.0,0.0,0.62,0
14,E13_I1,1.6954810392767943e-06,0.0,0.0,0.0,0.58,0
15,E14_I1,8.673614699357013e-07,0.0,0.0,0.0,0.61,0
16,E15_I1,1.2195618399455839e-06,0.0,0.0,0.0,0.63,0
17,E16_I1,1.0620005142747094e-06,1.3692128655620692e-06,1.3438356872900767e-06,5.555569444479166e-07,0.65,1
18,E17_I1,6.865873980113211e-07,8.6471895053633e-07,9.235521286359596e-07,3.208975890643236e-07,0.65,1
19,E18_I1,1.139860514099154e-06,0.0,0.0,0.0,0.59,0
20,E19_I1,1.5451892556149954e-06,0.0,0.0,0.0,0.57,0
