,Experiments,LDM,SIM,ASM,TDR,p0,Tt
0,time,2.352777777777778,4.265833333333333,4.265833333333333,4.265833333333333,n/a,n/a
1,E0_I1,6.318095150961753e-07,7.115955776971452e-07,6.825989797795378e-07,1.890567523793265e-07,0.01,10
2,E1_I1,8.799051437620741e-07,1.4734002024576564e-06,1.3596481041456408e-06,4.169777059742168e-07,0.01,15
3,E2_I1,4.4129599362975103e-07,1.225943513528415e-06,1.2480385833513336e-06,3.123623409402153e-07,0.01,25
4,E3_I1,inf,6.028245385489e-07,6.265473256011216e-07,1.4868179464278678e-07,0.0,15
5,E4_I1,inf,1.1976618892528157e-06,1.1947169674150525e-06,3.115394778932143e-07,0.0,21
6,E5_I1,2.86417839482142e-07,8.823430371767422e-07,9.525054115392693e-07,2.1333996515853596e-07,0.01,28
7,E6_I1,inf,1.2430100325696675e-06,1.248092765363264e-06,3.163493912943415e-07,0.0,24
8,E7_I1,inf,1.6252184250910625e-06,1.5730193597219665e-06,4.238920119839358e-07,0.0,25
9,E8_I1,inf,5.217055443805863e-07,4.3192739156730306e-07,1.6050694513551602e-07,0.0,3
10,E9_I1,3.242892197657794e-07,5.790640212712036e-07,6.081128616026035e-07,1.4045994156537226e-07,0.01,16
11,E10_I1,inf,1.8161703797657926e-06,1.981329228810675e-06,4.3447132753024463e-07,0.0,63
12,E11_I1,inf,5.31190404211208e-07,5.160757469091146e-07,1.4023099814101902e-07,0.0,8
13,E12_I1,inf,6.196580938837929e-07,6.803874788147573e-07,1.4680119400432011e-07,0.0,23
14,E13_I1,inf,2.1589469089120453e-07,1.9462766844104685e-07,6.133652283252063e-08,0.0,2
15,E14_I1,3.529911452169001e-07,3.9043297676539976e-07,4.098409947478864e-07,9.67233233205349e-08,0.01,10
16,E15_I1,inf,1.0254733621926025e-06,9.895633510755276e-07,2.773790454000152e-07,0.0,14
17,E16_I1,6.008895249904716e-07,2.258286290028235e-06,2.2222406716846092e-06,6.064991016678013e-07,0.01,34
18,E17_I1,inf,1.3975597093559368e-06,1.474505217258577e-06,3.479234677097122e-07,0.0,36
19,E18_I1,inf,1.2074732503432783e-06,1.2372142434259639e-06,3.0882667081482646e-07,0.0,25
20,E19_I1,7.23289320615705e-07,4.8687798368777e-07,4.6012521592285546e-07,1.3271558651662727e-07,0.01,6
21,E20_I1,inf,1.2476544752436404e-06,1.0822081587358338e-06,3.7159629407015923e-07,0.0,9
22,E21_I1,inf,5.960225459433854e-07,4.7290807937293244e-07,1.8329453598988215e-07,0.0,3
23,E22_I1,6.106667717418903e-07,1.2379520170099922e-06,1.1442765502600824e-06,3.2943116626374494e-07,0.02,15
24,E23_I1,inf,1.1181022885695994e-06,1.1817645735666769e-06,2.602138690757126e-07,0.0,37
25,E24_I1,4.047640166902338e-07,9.054054478427377e-07,9.252484666977646e-07,2.2628423160677616e-07,0.01,20
26,E25_I1,inf,6.161649997299023e-07,6.615363686498052e-07,1.4169055326826702e-07,0.0,23
27,E26_I1,inf,1.4539331918660822e-07,1.4026208993421383e-07,3.9209850926107275e-08,0.0,2
28,E27_I1,inf,8.889268694669546e-07,8.81248771787164e-07,2.3219289471166748e-07,0.0,15
29,E28_I1,1.323772681905723e-06,8.960003103437657e-07,7.655661135224291e-07,2.6962826351309445e-07,0.01,6
30,E29_I1,inf,1.2164034839612858e-06,1.1692917190576636e-06,3.3158061890558704e-07,0.0,16
31,E30_I1,inf,8.493110251762675e-07,7.517145695443675e-07,2.463317680708985e-07,0.0,7
32,E31_I1,1.0324636910780994e-06,1.4086168213104262e-06,1.2448578628079502e-06,4.023113794528012e-07,0.01,12
33,E32_I1,inf,1.0324625276282043e-06,1.0150487723763487e-06,2.6885808144296447e-07,0.0,17
34,E33_I1,3.3462529338617185e-07,6.643848146022569e-07,7.035037971556134e-07,1.6378406708595387e-07,0.01,18
35,E34_I1,9.167922832492634e-07,1.0307558752669008e-07,9.385180590568362e-08,2.916643743669744e-08,0.01,1
36,E35_I1,inf,1.9010818947222102e-06,1.7961414966014457e-06,5.21437263601528e-07,0.0,23
