,Experiments,LDM,SIM,ASM,TDR,p0,Tt
0,time,3.7030555555555558,6.780555555555556,6.780555555555556,6.780555555555556,n/a,n/a
1,E0_I1,8.187077634422011e-07,0.0,0.0,0.0,0.89,0
2,E1_I1,6.755126717767079e-07,0.0,0.0,0.0,0.92,0
3,E2_I1,8.358835989595718e-07,0.0,0.0,0.0,0.9,0
4,E3_I1,9.187120777120872e-07,0.0,0.0,0.0,0.9,0
5,E4_I1,6.4484467433804e-07,0.0,0.0,0.0,0.92,0
6,E5_I1,1.038573771758324e-06,0.0,0.0,0.0,0.89,0
7,E6_I1,1.2548293063394544e-06,6.273834610765139e-06,7.527713131045192e-06,3.168628047428024e-06,0.87,1
8,E7_I1,6.312450918080084e-07,0.0,0.0,0.0,0.93,0
9,E8_I1,7.003524364975186e-07,0.0,0.0,0.0,0.92,0
10,E9_I1,5.333155046953883e-07,0.0,0.0,0.0,0.94,0
11,E10_I1,1.10728194820933e-06,1.1118369518206003e-05,1.3369458205082063e-05,5.30483575565396e-06,0.87,2
12,E11_I1,9.854062867391477e-07,0.0,0.0,0.0,0.87,0
13,E12_I1,7.111861242285692e-07,0.0,0.0,0.0,0.9,0
14,E13_I1,1.295712385634699e-06,0.0,0.0,0.0,0.86,0
15,E14_I1,8.575755414664488e-07,0.0,0.0,0.0,0.91,0
16,E15_I1,9.051980594638388e-07,0.0,0.0,0.0,0.9,0
17,E16_I1,1.0176834122237308e-06,0.0,0.0,0.0,0.89,0
18,E17_I1,1.0295078925969563e-06,0.0,0.0,0.0,0.88,0
19,E18_I1,1.4185911531179424e-06,0.0,0.0,0.0,0.85,0
20,E19_I1,1.0217658521140552e-06,5.621096382105919e-06,6.7182015442102395e-06,2.6721606289197257e-06,0.88,1
21,E20_I1,8.533420849295169e-07,0.0,0.0,0.0,0.89,0
22,E21_I1,1.265372754485579e-06,0.0,0.0,0.0,0.85,0
23,E22_I1,1.4407277475800772e-06,0.0,0.0,0.0,0.87,0
24,E23_I1,1.4603293100292983e-06,0.0,0.0,0.0,0.83,0
25,E24_I1,7.871775229154447e-07,0.0,0.0,0.0,0.9,0
26,E25_I1,1.235919908460954e-06,0.0,0.0,0.0,0.86,0
27,E26_I1,1.271965871436912e-06,0.0,0.0,0.0,0.88,0
28,E27_I1,6.927754260427996e-07,0.0,0.0,0.0,0.91,0
29,E28_I1,9.612592519913416e-07,0.0,0.0,0.0,0.88,0
30,E29_I1,6.722714838788363e-07,0.0,0.0,0.0,0.91,0
31,E30_I1,9.440325513244328e-07,0.0,0.0,0.0,0.89,0
32,E31_I1,1.037575271845636e-06,0.0,0.0,0.0,0.87,0
33,E32_I1,7.283397102436118e-07,0.0,0.0,0.0,0.9,0
34,E33_I1,8.551975429670369e-07,0.0,0.0,0.0,0.9,0
35,E34_I1,1.3369229280645386e-06,0.0,0.0,0.0,0.85,0
36,E35_I1,7.597284386808581e-07,5.639944704273024e-06,6.768239539277534e-06,2.7017899358324887e-06,0.91,1
37,E36_I1,1.319878346806411e-06,0.0,0.0,0.0,0.86,0
38,E37_I1,9.409029540482547e-07,0.0,0.0,0.0,0.89,0
39,E38_I1,1.3842316738082435e-06,0.0,0.0,0.0,0.85,0
40,E39_I1,1.664254953539113e-06,5.429729436205501e-06,6.642227513304054e-06,2.627439002361411e-06,0.81,1
41,E40_I1,7.338651919761195e-07,0.0,0.0,0.0,0.91,0
42,E41_I1,1.2160633990321654e-06,0.0,0.0,0.0,0.87,0
43,E42_I1,8.826174583476539e-07,0.0,0.0,0.0,0.91,0
44,E43_I1,1.2880170019448182e-06,0.0,0.0,0.0,0.85,0
45,E44_I1,7.848912056826032e-07,0.0,0.0,0.0,0.89,0
46,E45_I1,1.4502258628557876e-06,0.0,0.0,0.0,0.84,0
47,E46_I1,1.137777771251813e-06,0.0,0.0,0.0,0.85,0
48,E47_I1,7.774811456339222e-07,5.7773490109476734e-06,6.91843537947964e-06,2.791561110762166e-06,0.91,1
49,E48_I1,1.642410214220615e-06,0.0,0.0,0.0,0.85,0
50,E49_I1,8.83373476242475e-07,5.176909782231577e-06,6.387961096134938e-06,2.4800895312320773e-06,0.89,1
