,Experiments,LDM,SIM,ASM,TDR,p0,Tt
0,time,4.106111111111111,7.491666666666666,7.491666666666666,7.491666666666666,n/a,n/a
1,E0_I1,8.534275793721333e-07,8.35113264921384e-07,9.728042877523548e-07,1.739427165931663e-07,0.02,5
2,E1_I1,6.930246058662234e-07,1.0013451289459533e-06,1.1524089103831104e-06,2.0549241496672497e-07,0.04,6
3,E2_I1,9.352910664622581e-07,1.0232972326482668e-06,1.1841646004399397e-06,2.2101792013296438e-07,0.03,5
4,E3_I1,1.0124210293186044e-06,1.0088957327163328e-06,1.149746782949694e-06,2.1318893336246915e-07,0.02,5
5,E4_I1,7.765626318003326e-07,3.443898862262599e-07,3.9489094569504686e-07,7.08308476132749e-08,0.03,2
6,E5_I1,9.693138375619453e-07,1.2944660807923776e-06,1.5028848116132289e-06,2.667328519783376e-07,0.01,8
7,E6_I1,7.881652935849843e-07,1.3842931665643823e-06,1.6026573101019072e-06,2.8836084611199916e-07,0.03,8
8,E7_I1,1.1463018552307144e-06,1.9134351673776034e-06,2.2136200262902298e-06,4.0701905996994413e-07,0.01,10
9,E8_I1,8.917162600298791e-07,8.715192411277663e-07,1.0154982991632388e-06,1.832549002360323e-07,0.02,5
10,E9_I1,1.0835843233556768e-06,1.4608074649501755e-06,1.6760732166268687e-06,3.0449874824370834e-07,0.01,8
11,E10_I1,8.253110436260254e-07,7.243977294138257e-07,8.382624366411255e-07,1.5229930254915146e-07,0.03,4
12,E11_I1,inf,1.5583926129728377e-06,1.8095990962618064e-06,3.3432100813664203e-07,0.0,8
13,E12_I1,1.1603899000665435e-06,1.9987396680593503e-07,2.2402175088909553e-07,4.129941164858166e-08,0.01,1
14,E13_I1,1.1070656064915621e-06,1.1274657245143518e-06,1.2836950156100618e-06,2.3427989243038738e-07,0.01,6
15,E14_I1,8.204913319025099e-07,4.840212350884655e-07,5.616207012682652e-07,9.960338761081603e-08,0.02,3
16,E15_I1,inf,1.8342711066137004e-07,2.0972260806386e-07,3.810954115045388e-08,0.0,1
17,E16_I1,1.2851555141657906e-06,0.0,0.0,0.0,0.01,0
18,E17_I1,9.228953492374669e-07,1.5340452297372218e-06,1.7904620434439716e-06,3.1457913212902374e-07,0.01,10
19,E18_I1,9.921673893906492e-07,1.4694180489390124e-06,1.7297625537403897e-06,3.084870970130223e-07,0.01,9
20,E19_I1,inf,1.236249540461526e-06,1.4504399738195818e-06,2.6287675496521613e-07,0.0,7
21,E20_I1,1.045386512587472e-06,2.0962739036314752e-07,2.3726484155442018e-07,4.430224408587193e-08,0.02,1
22,E21_I1,9.988500736870366e-07,3.345390251516938e-07,3.869259584300487e-07,6.910114849909369e-08,0.01,2
23,E22_I1,1.0399619611110424e-06,6.914365551608696e-07,8.050124637791523e-07,1.4498595086136154e-07,0.01,4
24,E23_I1,inf,8.661721898136273e-07,9.78794461951941e-07,1.752430621271704e-07,0.0,5
25,E24_I1,1.014864236358588e-06,6.822144653496178e-07,7.859940944430574e-07,1.408374979274882e-07,0.01,4
26,E25_I1,inf,1.677441286282211e-07,1.9355987995241169e-07,3.457156402775523e-08,0.0,1
27,E26_I1,9.465841064174248e-07,1.123653558355905e-06,1.2919031709283552e-06,2.3610604466890262e-07,0.02,6
28,E27_I1,1.026652960961316e-06,2.010698839589775e-06,2.331085029014822e-06,4.33548588039552e-07,0.02,10
29,E28_I1,inf,8.366908646878744e-07,9.729525310819218e-07,1.7397487263517043e-07,0.0,5
30,E29_I1,1.1551537305309612e-06,7.792576103599642e-07,8.921332191588141e-07,1.6430855816323736e-07,0.01,4
31,E30_I1,inf,5.839566989006745e-07,6.633765718157388e-07,1.219466192494852e-07,0.0,3
32,E31_I1,9.435720530626251e-07,1.2952959727031768e-06,1.5025293613215114e-06,2.7441295229134815e-07,0.02,7
33,E32_I1,9.479582083224246e-07,1.1138417433199025e-06,1.2937373648564304e-06,2.365145326354578e-07,0.02,6
34,E33_I1,8.857554505907483e-07,5.830745134497739e-07,6.736930623069768e-07,1.2426461237932354e-07,0.03,3
35,E34_I1,inf,3.817855275675164e-07,4.3589987820466265e-07,7.987633226733043e-08,0.0,2
36,E35_I1,1.0226772330465403e-06,3.4965209344364646e-07,3.959580076078563e-07,7.106325553564996e-08,0.01,2
37,E36_I1,8.179699947324771e-07,1.107596801113831e-06,1.3065051857449904e-06,2.3156124146465265e-07,0.02,7
