,Experiments,LDM,SIM,ASM,TDR,p0,Tt
0,time,2.352777777777778,4.265833333333333,4.265833333333333,4.265833333333333,n/a,n/a
1,E0_I1,1.3374813437379867e-06,0.0,0.0,0.0,0.75,0
2,E1_I1,5.769039105637987e-07,0.0,0.0,0.0,0.76,0
3,E2_I1,6.704142611731578e-07,0.0,0.0,0.0,0.85,0
4,E3_I1,5.671006994563435e-07,1.3651860966175233e-06,1.4488230574310628e-06,5.217953935902654e-07,0.79,1
5,E4_I1,1.6332866008857766e-06,0.0,0.0,0.0,0.67,0
6,E5_I1,1.199709064359614e-06,0.0,0.0,0.0,0.77,0
7,E6_I1,2.0939735544614748e-06,0.0,0.0,0.0,0.72,0
8,E7_I1,1.2456879572020578e-06,0.0,0.0,0.0,0.67,0
9,E8_I1,1.927048088078911e-06,3.4724412176431e-06,3.099367959867291e-06,1.6674336861623014e-06,0.72,1
10,E9_I1,1.7513900162958337e-06,2.691593054968536e-06,2.502448023120439e-06,1.184654459987111e-06,0.68,1
11,E10_I1,1.4724099891790712e-06,0.0,0.0,0.0,0.8,0
12,E11_I1,1.2683086699333236e-06,2.974337131196003e-06,2.760701312632557e-06,1.3835851458298744e-06,0.78,1
13,E12_I1,1.5377200659423446e-06,0.0,0.0,0.0,0.72,0
14,E13_I1,1.7340130646407398e-06,0.0,0.0,0.0,0.67,0
15,E14_I1,3.384038910592103e-07,5.657275782908962e-07,6.788564630674718e-07,1.8293140255335653e-07,0.72,1
16,E15_I1,1.2236521754159758e-06,0.0,0.0,0.0,0.78,0
17,E16_I1,1.5560908243893338e-06,0.0,0.0,0.0,0.71,0
18,E17_I1,1.2631627304480545e-06,3.5363252647753826e-05,3.565266751194365e-05,1.533377109746506e-05,0.71,17
19,E18_I1,1.6370815087762218e-06,0.0,0.0,0.0,0.74,0
20,E19_I1,4.4854354107813095e-07,7.33432958386365e-07,8.759743891023139e-07,2.578900160974948e-07,0.72,1
21,E20_I1,1.575247994027542e-06,0.0,0.0,0.0,0.78,0
22,E21_I1,9.200555921776441e-07,0.0,0.0,0.0,0.76,0
23,E22_I1,9.937133630143396e-07,0.0,0.0,0.0,0.74,0
24,E23_I1,3.4702866737058947e-06,0.0,0.0,0.0,0.6,0
25,E24_I1,9.322145714781748e-07,0.0,0.0,0.0,0.72,0
26,E25_I1,1.1688960603783654e-06,0.0,0.0,0.0,0.67,0
27,E26_I1,5.138450633329333e-07,0.0,0.0,0.0,0.72,0
28,E27_I1,7.055491803844092e-07,0.0,0.0,0.0,0.76,0
29,E28_I1,7.60847653234841e-07,1.600867461390377e-06,1.6397330324714015e-06,6.247017049358931e-07,0.76,1
30,E29_I1,2.540649713415124e-06,0.0,0.0,0.0,0.71,0
31,E30_I1,2.577755660973805e-06,0.0,0.0,0.0,0.66,0
32,E31_I1,1.6418448207333368e-06,0.0,0.0,0.0,0.74,0
33,E32_I1,9.93893269506119e-07,0.0,0.0,0.0,0.69,0
34,E33_I1,8.596312090764642e-07,0.0,0.0,0.0,0.77,0
35,E34_I1,1.2947940201045537e-06,2.244541534820367e-06,2.2194714024355917e-06,9.83539483209014e-07,0.72,1
36,E35_I1,2.1494471577557245e-06,0.0,0.0,0.0,0.73,0
37,E36_I1,9.262948870346634e-07,1.1648619290092057e-06,1.2723923672239274e-06,4.3332963558710964e-07,0.64,1
38,E37_I1,3.190858933810903e-07,3.781283782686915e-06,4.683809115975577e-06,1.2561213485001015e-06,0.73,7
39,E38_I1,8.971506588659782e-07,0.0,0.0,0.0,0.65,0
40,E39_I1,7.813260174348867e-07,0.0,0.0,0.0,0.65,0
41,E40_I1,6.981791218833512e-07,1.4808602212694858e-06,1.5875638535784438e-06,5.958381894145771e-07,0.77,1
