,Experiments,LDM,SIM,ASM,TDR,p0,Tt
0,time,2.352777777777778,4.265833333333333,4.265833333333333,4.265833333333333,n/a,n/a
1,E0_I1,1.0011321408827245e-06,3.110644441798128e-07,2.994323385753379e-07,1.0023901994305421e-07,0.18,1
2,E1_I1,1.5449853073504262e-06,0.0,0.0,0.0,0.12,0
3,E2_I1,6.715166580281475e-07,1.6786541692744209e-06,1.6983593505666179e-06,5.231170662757935e-07,0.23,7
4,E3_I1,6.132157617734047e-07,3.995664298131956e-07,4.144134556957698e-07,1.2042345704435076e-07,0.2,2
5,E4_I1,1.038040782510419e-06,1.029977008719802e-06,1.0300627265926872e-06,3.2462170412598243e-07,0.12,4
6,E5_I1,5.758717616277319e-07,8.14415653149996e-07,8.749836170969664e-07,2.397468541736403e-07,0.16,5
7,E6_I1,9.1141228994719e-07,1.2223963080208424e-06,1.228344056952795e-06,3.801486381175039e-07,0.14,5
8,E7_I1,1.0582833900391899e-06,1.7877971398549177e-06,1.7281362901280324e-06,5.693917757051917e-07,0.15,6
9,E8_I1,2.174213700107939e-06,6.433694153501307e-07,5.402375135933924e-07,2.3843858966435475e-07,0.16,1
10,E9_I1,6.650999470324156e-07,3.6780054296962514e-07,3.853205707375081e-07,1.091226240935661e-07,0.15,2
11,E10_I1,4.459818392128071e-07,1.8627444891740567e-06,2.0357161442114376e-06,5.376325408960531e-07,0.2,13
12,E11_I1,1.1785146049865258e-06,5.886735851470214e-07,5.742774531170901e-07,1.8897883021348182e-07,0.12,2
13,E12_I1,5.239900786752531e-07,7.136957892784016e-07,7.807111310592487e-07,2.0599253713757054e-07,0.15,5
14,E13_I1,1.6005100584452406e-06,0.0,0.0,0.0,0.13,0
15,E14_I1,6.505501463264063e-07,0.0,0.0,0.0,0.17,0
16,E15_I1,1.0642006374592577e-06,0.0,0.0,0.0,0.17,0
17,E16_I1,1.0668986669525262e-06,1.837094699824517e-06,1.7923033655914954e-06,5.994066473597785e-07,0.16,6
18,E17_I1,7.490869722053476e-07,7.351245999589084e-07,7.758676067240521e-07,2.202452640247917e-07,0.12,4
19,E18_I1,7.169369943607293e-07,2.333322874376327e-07,2.373516968490169e-07,7.250222581833262e-08,0.2,1
20,E19_I1,1.2031404159382257e-06,0.0,0.0,0.0,0.16,0
21,E20_I1,1.8654447676581482e-06,5.477728184253623e-07,4.7679789793849755e-07,1.97261536446436e-07,0.16,1
22,E21_I1,2.7195087884392222e-06,0.0,0.0,0.0,0.13,0
23,E22_I1,9.834719506573076e-07,0.0,0.0,0.0,0.21,0
24,E23_I1,5.25587081971952e-07,1.4608573770306458e-06,1.5407261917639502e-06,4.1905159405131113e-07,0.18,9
25,E24_I1,8.113380819594812e-07,8.709735335348204e-07,8.884743199378808e-07,2.647765854888133e-07,0.14,4
26,E25_I1,4.3961028907000515e-07,2.694345685324576e-07,2.922916578080028e-07,7.550059062224528e-08,0.18,2
27,E26_I1,1.1784745380977158e-06,0.0,0.0,0.0,0.15,0
28,E27_I1,1.0417568732280988e-06,7.763833839693584e-07,7.749275519937101e-07,2.4450894046940827e-07,0.12,3
29,E28_I1,1.7556373912544027e-06,0.0,0.0,0.0,0.2,0
30,E29_I1,1.1300863211547817e-06,0.0,0.0,0.0,0.16,0
31,E30_I1,1.919006584758814e-06,0.0,0.0,0.0,0.13,0
32,E31_I1,1.4056647321107196e-06,1.3242710639288338e-06,1.1958403162727827e-06,4.5371968471926547e-07,0.18,3
33,E32_I1,9.65066731240974e-07,2.148277297280703e-06,2.1291392748759295e-06,6.796992195013863e-07,0.15,8
34,E33_I1,6.986553339967164e-07,3.69678699139929e-07,3.899042416141357e-07,1.108786355718621e-07,0.14,2
35,E34_I1,1.3586954811976874e-06,4.085606701526904e-07,3.769856908577897e-07,1.3941803843560135e-07,0.17,1
36,E35_I1,1.1960662961180074e-06,1.7904697017739587e-06,1.693305592299225e-06,5.971489719483299e-07,0.17,5
37,E36_I1,7.829188566146499e-07,1.47582974363947e-06,1.5571210807549805e-06,4.4255620463798904e-07,0.11,8
38,E37_I1,7.62922611002874e-07,1.5378714360496258e-06,1.5667707138455057e-06,4.682346909998871e-07,0.16,7
39,E38_I1,1.387603475404421e-06,2.0815512149261238e-06,1.9795527972938517e-06,6.902711799357494e-07,0.12,6
40,E39_I1,1.8397818774100552e-06,2.5054709811196037e-06,2.2244041452167218e-06,8.892474334540575e-07,0.14,5
41,E40_I1,9.401630902924512e-07,8.135821662834876e-07,8.466890787680546e-07,2.4793258316371646e-07,0.09,4
42,E41_I1,9.77471667195395e-07,2.3424547941625386e-06,2.3484852875697382e-06,7.439428175792695e-07,0.14,9
43,E42_I1,1.085408238434531e-06,0.0,0.0,0.0,0.18,0
44,E43_I1,8.163312213580152e-07,6.476725332065789e-06,6.64579922006715e-06,2.0300420117194326e-06,0.16,28
45,E44_I1,2.8109671998007335e-07,7.868360517578161e-07,9.213895086068691e-07,2.0768985823007198e-07,0.16,10
46,E45_I1,1.0699717862039169e-06,5.639638048601576e-07,5.463903876343714e-07,1.762426339391145e-07,0.13,2
