,Experiments,LDM,SIM,ASM,TDR,p0,Tt
0,time,2.352777777777778,4.265833333333333,4.265833333333333,4.265833333333333,n/a,n/a
1,E0_I1,1.0969340028896158e-06,5.793973361724502e-07,5.551011932391718e-07,1.7490477637396774e-07,0.05,3
2,E1_I1,1.1870861984847328e-06,4.934396730579835e-07,4.5736461952535047e-07,1.5702464674557786e-07,0.08,2
3,E2_I1,8.700682970260692e-07,1.964116326978259e-06,1.9939663577134827e-06,5.702546614754484e-07,0.04,14
4,E3_I1,5.66624532964687e-07,2.3330523744873375e-07,2.4206438043195545e-07,6.547144934949451e-08,0.08,2
5,E4_I1,9.61786770382213e-07,9.335435416332665e-07,9.321310536951003e-07,2.7501059822092893e-07,0.04,6
6,E5_I1,5.174207153191598e-07,1.1326065678961142e-06,1.219047849513639e-06,3.1155875180217264e-07,0.06,12
7,E6_I1,8.391575752278811e-07,1.171072384722985e-06,1.1752585158358716e-06,3.3982581166067674e-07,0.05,8
8,E7_I1,9.530177111784552e-07,1.611316298661001e-06,1.5578506695984193e-06,4.784516475369515e-07,0.06,9
9,E8_I1,2.1038151770990385e-06,4.2306721256103104e-07,3.5170147671895274e-07,1.4741304841339336e-07,0.07,1
10,E9_I1,6.636830513427051e-07,3.219169652402189e-07,3.371336132574832e-07,8.898653678191759e-08,0.04,3
11,E10_I1,4.5280005765069354e-07,1.7329607385116302e-06,1.8950400003538894e-06,4.669694496578248e-07,0.06,21
12,E11_I1,1.3358217838299806e-06,5.367267508140716e-07,5.228673891216569e-07,1.6100418525012755e-07,0.02,3
13,E12_I1,4.206893702261503e-07,8.101737942404618e-07,8.886759990552029e-07,2.1797501300111966e-07,0.07,10
14,E13_I1,1.3949400914845831e-06,0.0,0.0,0.0,0.06,0
15,E14_I1,8.470448536767906e-07,1.1181255971522811e-07,1.1732089854001833e-07,3.1406141028051454e-08,0.02,1
16,E15_I1,1.117224585470868e-06,3.895707107459897e-07,3.7590822314019464e-07,1.1916885207445265e-07,0.05,2
17,E16_I1,1.3830202723204546e-06,2.201964971536605e-06,2.1546761954357934e-06,6.710704922083962e-07,0.02,12
18,E17_I1,7.49918650905028e-07,9.913736617558818e-07,1.0444693501464549e-06,2.78600138315682e-07,0.03,9
19,E18_I1,6.393675870849175e-07,5.50338051419314e-07,5.609370248119171e-07,1.595496551433923e-07,0.09,4
20,E19_I1,9.481665709226018e-07,2.1676923579766554e-07,2.0449779803614313e-07,6.703988890149612e-08,0.1,1
21,E20_I1,1.8491372392100837e-06,6.971665180985058e-07,6.045968791376317e-07,2.3523013505032515e-07,0.06,2
22,E21_I1,2.3346756715458045e-06,0.0,0.0,0.0,0.07,0
23,E22_I1,9.522543298405761e-07,4.240694237905207e-07,3.951776287550192e-07,1.2777492600114811e-07,0.09,2
24,E23_I1,4.94657135156744e-07,1.386968084109384e-06,1.4642492038434817e-06,3.695991265042084e-07,0.06,15
25,E24_I1,6.456439716195441e-07,1.0147318641665017e-06,1.037640342419204e-06,2.872773721560932e-07,0.07,8
26,E25_I1,3.8042839087383726e-07,3.150970988415822e-07,3.4024641777330007e-07,8.237176312434451e-08,0.08,4
27,E26_I1,1.0002588193508775e-06,0.0,0.0,0.0,0.07,0
28,E27_I1,1.071875039906288e-06,1.1155244319751875e-06,1.1090955545946945e-06,3.295818134118705e-07,0.03,7
29,E28_I1,1.6719237044349834e-06,3.691645773072296e-07,3.1622356288176163e-07,1.2572273284510169e-07,0.09,1
30,E29_I1,1.0827891848391483e-06,6.02499316103337e-07,5.79212822042636e-07,1.855685388583768e-07,0.06,3
31,E30_I1,2.337990085108644e-06,3.170196484025023e-07,2.794859956588226e-07,1.0482346758441709e-07,0.02,1
32,E31_I1,1.7107575857812816e-06,1.978597432805848e-06,1.7745506166271556e-06,6.369631055045215e-07,0.04,7
33,E32_I1,1.0020205989931305e-06,1.6292465133888451e-06,1.6095264521120405e-06,4.810640328218444e-07,0.04,10
34,E33_I1,6.319182574501391e-07,6.518045267621792e-07,6.87936975380247e-07,1.8277294197381754e-07,0.05,6
35,E34_I1,1.175476922427991e-06,2.5713530630321874e-07,2.360916554683096e-07,8.216302376360054e-08,0.09,1
36,E35_I1,1.060836450488604e-06,1.7624028159853003e-06,1.6636732047074716e-06,5.491211993026641e-07,0.08,8
37,E36_I1,6.58616899837517e-07,1.054518822891286e-06,1.116218201231434e-06,2.939815941063746e-07,0.04,10
38,E37_I1,7.460934559207536e-07,1.691157328254055e-06,1.7240844903976644e-06,4.809741072399109e-07,0.05,13
39,E38_I1,1.1818332813174764e-06,2.2008495607503996e-06,2.0798405133858717e-06,6.86517126302469e-07,0.06,10
40,E39_I1,1.4963894767833957e-06,2.499430047777314e-06,2.2198127015493963e-06,8.298066550493735e-07,0.08,8
41,E40_I1,8.829326530516179e-07,6.982635354463638e-07,7.300426380252609e-07,1.9780392152208537e-07,0.02,6
42,E41_I1,9.005264604036546e-07,2.643067681742235e-06,2.6548427116872626e-06,7.847588385310681e-07,0.05,17
43,E42_I1,1.2065742619409184e-06,6.397215798365202e-07,6.020607825300341e-07,1.958825488237253e-07,0.05,3
44,E43_I1,6.80379690985313e-07,6.217790876889415e-06,6.3901609817578735e-06,1.8256094114952319e-06,0.08,45
45,E44_I1,1.7714863204796815e-07,9.782086049651545e-07,1.14939767494417e-06,2.4051707951257794e-07,0.12,23
46,E45_I1,inf,1.1826464679426924e-06,1.1478233240650805e-06,3.454375259270911e-07,0.0,7
47,E46_I1,8.943321403889619e-07,2.022971414846021e-06,1.9777901052047824e-06,6.162995400654581e-07,0.08,11
48,E47_I1,7.903062417723222e-07,1.535762248793161e-06,1.5161239333689276e-06,4.6089443837657004e-07,0.09,9
49,E48_I1,1.370304564864869e-06,7.372475361932037e-07,6.705451250156643e-07,2.280121083550021e-07,0.05,3
