,Experiments,LDM,SIM,ASM,TDR,p0,Tt
0,time,2.352777777777778,4.265833333333333,4.265833333333333,4.265833333333333,n/a,n/a
1,E0_I1,1.4124722150141784e-06,0.0,0.0,0.0,0.3,0
2,E1_I1,4.294739110337936e-07,4.1425111051099443e-07,4.4197438854951587e-07,1.1700836179781124e-07,0.32,2
3,E2_I1,8.846746090479558e-07,0.0,0.0,0.0,0.37,0
4,E3_I1,5.245638334469408e-07,1.3917447497891437e-06,1.4714726279342133e-06,4.0325122645500097e-07,0.29,6
5,E4_I1,1.0266558532829752e-06,0.0,0.0,0.0,0.33,0
6,E5_I1,1.4246738375881119e-06,2.9790283590856438e-06,2.7738736710266245e-06,1.04930902476065e-06,0.27,5
7,E6_I1,1.846257507182912e-06,0.0,0.0,0.0,0.35,0
8,E7_I1,6.456198323033231e-07,3.051202299623027e-07,3.1676194817960975e-07,9.502550056820498e-08,0.32,1
9,E8_I1,1.7373872227440275e-06,8.888503060146263e-07,7.682629373283015e-07,3.4183096629632134e-07,0.34,1
10,E9_I1,1.5850164839370404e-06,2.037782827820041e-06,1.8200771190218586e-06,7.182231160109888e-07,0.27,3
11,E10_I1,1.590149835401402e-06,0.0,0.0,0.0,0.41,0
12,E11_I1,1.2077476824252311e-06,1.968499733803273e-06,1.825323899740295e-06,7.212936834989764e-07,0.37,3
13,E12_I1,1.47955881830725e-06,6.410292896537684e-07,5.863838324252558e-07,2.2765746839431365e-07,0.28,1
14,E13_I1,1.258708052304219e-06,0.0,0.0,0.0,0.3,0
15,E14_I1,1.4356319054917492e-07,3.9436637653734223e-07,4.771847938652891e-07,9.499005359148844e-08,0.31,6
16,E15_I1,1.6205171331547806e-06,0.0,0.0,0.0,0.3,0
17,E16_I1,1.1132857704108525e-06,0.0,0.0,0.0,0.32,0
18,E17_I1,1.1276760957552637e-06,1.2681371326159219e-05,1.2678496285253925e-05,4.2575817063635305e-06,0.24,30
19,E18_I1,1.6559764490362017e-06,0.0,0.0,0.0,0.31,0
20,E19_I1,3.095486636961797e-07,2.5631684978825777e-06,3.1294548245158146e-06,6.921417421101165e-07,0.2,26
21,E20_I1,1.6519245075192025e-06,0.0,0.0,0.0,0.4,0
22,E21_I1,9.643573562501722e-07,0.0,0.0,0.0,0.26,0
23,E22_I1,7.97043879426523e-07,0.0,0.0,0.0,0.33,0
24,E23_I1,2.301076042470342e-06,9.7041596154832e-07,8.249769868263533e-07,3.816182138741118e-07,0.27,1
25,E24_I1,7.25694848419705e-07,6.303426323259206e-07,6.526603624056214e-07,1.9797254338593037e-07,0.29,2
26,E25_I1,6.816846848467126e-07,0.0,0.0,0.0,0.3,0
27,E26_I1,2.464448341825476e-07,8.120061283290381e-07,9.613965115080035e-07,2.2047749283074126e-07,0.33,7
28,E27_I1,6.37303945309768e-07,7.511134529237756e-07,8.110292819596393e-07,2.2982377113229577e-07,0.26,3
29,E28_I1,6.89065181308603e-07,2.392322543568273e-06,2.434709171919701e-06,7.197303134528976e-07,0.28,8
30,E29_I1,2.798122975860282e-06,0.0,0.0,0.0,0.31,0
31,E30_I1,2.3469810858215513e-06,0.0,0.0,0.0,0.26,0
32,E31_I1,1.8420773591978312e-06,0.0,0.0,0.0,0.25,0
33,E32_I1,5.604684416672266e-07,5.617885370624263e-07,6.013375778278738e-07,1.7697977596793834e-07,0.35,2
34,E33_I1,8.741591734692598e-07,0.0,0.0,0.0,0.3,0
35,E34_I1,9.639703813309688e-07,9.260673575684785e-07,9.173863128946421e-07,3.1886766266575444e-07,0.33,2
36,E35_I1,1.968569390849132e-06,1.076876009921266e-06,8.887955983196724e-07,4.288326489164257e-07,0.36,1
37,E36_I1,5.098411717135007e-07,9.340756634114558e-07,1.0260313052562704e-06,2.652318085558928e-07,0.23,5
38,E37_I1,1.381068610638557e-07,1.6371209274715525e-06,2.0716435581318877e-06,4.0886833139300705e-07,0.31,27
39,E38_I1,5.067765053516379e-07,1.2243589342253893e-06,1.391108118046016e-06,3.5597735821269266e-07,0.22,7
40,E39_I1,3.870420301158605e-07,1.5600869499812346e-07,1.7326233507381416e-07,4.250563220879583e-08,0.26,1
41,E40_I1,5.888518959353183e-07,7.463042178800214e-07,8.149504735317583e-07,2.3132481514400286e-07,0.29,3
42,E41_I1,1.063056304225663e-06,1.2590499860816864e-06,1.2664460900024545e-06,4.2509206519962907e-07,0.26,3
43,E42_I1,1.1509445817504986e-06,3.3597110661585077e-06,3.1993300733754856e-06,1.188424036826884e-06,0.33,6
44,E43_I1,9.074526951528947e-07,1.5514025937118108e-06,1.5097600424182465e-06,4.843292838561911e-07,0.27,4
45,E44_I1,1.0332483354786234e-06,0.0,0.0,0.0,0.31,0
46,E45_I1,3.8995957156088067e-07,7.417704135675689e-07,7.912230359396103e-07,2.0217357313915844e-07,0.31,4
47,E46_I1,8.651059144842464e-07,4.1949062711072595e-07,4.0834953523650196e-07,1.352071420739072e-07,0.32,1
48,E47_I1,1.3028763394096021e-06,5.067614731621342e-07,4.901211981429334e-07,1.7532316003164935e-07,0.25,1
49,E48_I1,1.778779928527045e-06,7.055819828045866e-07,6.36876662169415e-07,2.573316356307559e-07,0.25,1
50,E49_I1,1.5582007173269485e-06,4.858190585710145e-06,4.1211874462147364e-06,1.72938921143599e-06,0.33,6
51,E50_I1,4.627946588641058e-07,2.297593612904586e-07,2.4792433258368453e-07,6.819285690052896e-08,0.34,1
52,E51_I1,5.486554956738136e-07,2.8793991313693706e-06,3.1385272761233783e-06,8.792088000008793e-07,0.3,12
53,E52_I1,1.0834641463206274e-06,5.133353256203863e-07,4.950136043186676e-07,1.778495578593298e-07,0.32,1
54,E53_I1,7.909296450869388e-07,0.0,0.0,0.0,0.33,0
55,E54_I1,9.462064559824343e-07,8.219297367730371e-07,8.019143704403275e-07,2.6355407546515154e-07,0.28,2
56,E55_I1,2.5549438511530214e-06,0.0,0.0,0.0,0.26,0
57,E56_I1,1.836203358032855e-06,0.0,0.0,0.0,0.29,0
58,E57_I1,8.048518774737795e-07,3.996746400595226e-06,3.878206701948441e-06,1.3806332533285128e-06,0.42,8
59,E58_I1,3.2811748634257923e-07,7.779202308554312e-07,8.897321044359758e-07,2.2004006533517634e-07,0.33,5
60,E59_I1,1.7349381010755392e-06,2.2861350767276e-06,2.055826114841582e-06,8.616771252727746e-07,0.29,3
61,E60_I1,8.970402620823553e-07,4.859909552408649e-07,4.625367994498566e-07,1.613455313781966e-07,0.36,1
62,E61_I1,6.980398697080538e-07,3.030438580471183e-07,3.0780956347812993e-07,9.137025945110552e-08,0.28,1
63,E62_I1,3.625284879632742e-07,0.0,0.0,0.0,0.32,0
64,E63_I1,1.114394737813198e-06,1.563749814542819e-06,1.4858803787507842e-06,5.33983511657127e-07,0.31,3
65,E64_I1,7.916280300087565e-07,3.418325807590464e-07,3.520113337114206e-07,1.0989180053319502e-07,0.29,1
66,E65_I1,6.536280515267986e-07,9.61059638239786e-07,1.0075355384986081e-06,3.089406815355011e-07,0.34,3
67,E66_I1,1.4607696179176673e-06,1.3157087955342667e-06,1.215678469647296e-06,4.801573475627964e-07,0.3,2
68,E67_I1,1.6905915085198555e-06,8.166750277447035e-07,7.021735271998261e-07,2.980000619840129e-07,0.31,1
69,E68_I1,3.052082193517965e-06,1.2354083951217192e-06,9.890920028043511e-07,5.083803966485531e-07,0.25,1
70,E69_I1,3.725373724968878e-07,4.5172812921415547e-07,4.963109056197146e-07,1.3655598400185197e-07,0.42,2
71,E70_I1,2.7838177679161476e-06,4.451474427053869e-06,3.6754056176889757e-06,1.8079128730628213e-06,0.25,4
72,E71_I1,7.833211371540134e-07,2.5112579640936086e-06,2.6572781342815174e-06,8.114139161340834e-07,0.27,8
73,E72_I1,1.1034033997978693e-06,1.926217325005425e-06,1.8740993404220328e-06,6.573652226680894e-07,0.29,4
74,E73_I1,7.832702628466057e-07,2.993156810569004e-07,3.1597733118369594e-07,9.470318459345866e-08,0.25,1
75,E74_I1,7.354551686461937e-07,1.7341219763726688e-06,1.7940736152555062e-06,5.2695703609502e-07,0.25,6
76,E75_I1,1.4944847212400176e-06,0.0,0.0,0.0,0.22,0
77,E76_I1,1.6018005779947802e-06,6.315810962566488e-07,5.834906724419912e-07,2.2600371640511258e-07,0.25,1
78,E77_I1,3.5455591594727874e-07,1.6630079754190344e-06,1.8929464256217684e-06,4.931964373462152e-07,0.37,9
79,E78_I1,6.375275616080961e-07,1.976393086927887e-06,2.109281703253595e-06,5.925311449183048e-07,0.25,8
80,E79_I1,1.0198608928811578e-06,0.0,0.0,0.0,0.34,0
81,E80_I1,5.276671652974861e-07,1.0679891187392422e-06,1.0611550957236649e-06,2.98732660296118e-07,0.32,4
82,E81_I1,1.3541959108069112e-06,2.5458983006052756e-06,2.4707004582309428e-06,8.869871883570514e-07,0.24,5
83,E82_I1,1.4986121325108846e-06,4.911116892898325e-06,4.6309868026557555e-06,1.786998691023459e-06,0.27,8
84,E83_I1,5.026785951516057e-07,1.0371709292761623e-06,1.119412605953729e-06,3.2109086124837073e-07,0.36,4
85,E84_I1,5.455176270439763e-07,2.5074286657694283e-07,2.6664803945770844e-07,7.519922153765864e-08,0.31,1
86,E85_I1,2.917022827692709e-07,2.196521565993856e-06,2.531330268069465e-06,6.436266161588106e-07,0.41,13
87,E86_I1,1.812810741619813e-07,7.509515504816518e-07,9.088038895957939e-07,2.05186258559015e-07,0.42,7
88,E87_I1,1.6058670206840468e-06,1.6865942592377813e-06,1.3768611386291195e-06,5.784483729765696e-07,0.32,2
89,E88_I1,8.018747663128318e-07,3.6237846736269897e-07,3.5596663113704505e-07,1.1160686259437406e-07,0.29,1
90,E89_I1,8.6857812300506e-07,3.8479520100589997e-07,3.81489998486422e-07,1.2290048713758837e-07,0.29,1
91,E90_I1,8.824985825646688e-07,3.6277751263127597e-07,3.684350768051217e-07,1.1707500281272695e-07,0.27,1
92,E91_I1,6.048495852119628e-07,7.524484449796178e-07,8.141251630201248e-07,2.3100861789199477e-07,0.28,3
93,E92_I1,1.7889103029401261e-06,8.118699522951044e-07,7.191108875893264e-07,3.0897550673914203e-07,0.3,1
94,E93_I1,4.3241384252322803e-07,1.3320489383382827e-06,1.4816939649208606e-06,3.8683614289660806e-07,0.3,7
95,E94_I1,1.053354954371064e-06,1.1069742089304701e-06,1.0125329925632264e-06,3.674291510480572e-07,0.34,2
96,E95_I1,5.34842483479378e-07,0.0,0.0,0.0,0.37,0
97,E96_I1,1.5991589247161394e-06,1.3224299569230968e-06,1.2224233837522624e-06,4.84112633645344e-07,0.27,2
98,E97_I1,2.3676787243731016e-06,0.0,0.0,0.0,0.29,0
99,E98_I1,9.100944371968677e-07,1.643534362351763e-06,1.6272242665979686e-06,5.379530590229992e-07,0.3,4
100,E99_I1,9.67145132199595e-07,2.730537223481588e-06,2.7915442186854055e-06,9.154500172464245e-07,0.27,7
101,E0_I2_P0,,0.0,0.0,0.0,,0
102,E0_I2_P1,,0.0,0.0,0.0,,0
103,E0_I2_P2,,1.6093617049911694e-06,1.7419580933212865e-06,5.062419313737173e-07,,6
104,E0_I2_P3,,1.2064804121266968e-06,1.2774777724574462e-06,3.549968756724972e-07,,5
105,E0_I2_P4,,1.1300415150435255e-06,1.076572109366372e-06,4.0163261650445983e-07,,2
106,E0_I2_P5,,1.3200799537346652e-06,1.4255008974953143e-06,4.115938835255576e-07,,5
107,E0_I2_P6,,2.271235421288842e-06,2.190380207838321e-06,7.466485559592933e-07,,5
108,E0_I2_P7,,8.080001527010366e-06,8.09628207848476e-06,2.7907411580599045e-06,,18
109,E0_I2_P8,,1.0692086058353912e-06,1.3178196991952118e-06,2.844464671748777e-07,,12
110,E0_I2_P9,,9.279658680451119e-07,7.92413248210187e-07,3.585259349594516e-07,,1
111,E0_I2_P10,,6.040958720169807e-07,5.689657225990191e-07,2.1777710121691667e-07,,1
