,Experiments,LDM,SIM,ASM,TDR,p0,Tt
0,time,6.141666666666667,8.748611111111112,8.748611111111112,8.748611111111112,n/a,n/a
1,E0_I1,inf,7.245951739672297e-15,7.87356393206235e-15,9.266736487187186e-16,0.0,27
2,E1_I1,inf,1.146181163945119e-14,1.245311664553781e-14,1.4643149527299833e-15,0.0,43
3,E2_I1,inf,1.2253172051752846e-14,1.3312292044457105e-14,1.5651913200249194e-15,0.0,46
4,E3_I1,inf,9.525872100059947e-15,1.0355474681636675e-14,1.2165648869269238e-15,0.0,36
5,E4_I1,inf,8.595838228599355e-15,9.336301234957151e-15,1.0989027138702596e-15,0.0,32
6,E5_I1,inf,9.085918682960977e-15,9.87206001163298e-15,1.1612163644459603e-15,0.0,34
7,E6_I1,inf,1.0739150523394964e-14,1.1668715247673927e-14,1.3734068163703882e-15,0.0,40
8,E7_I1,inf,1.148292506544487e-14,1.2477451979884245e-14,1.4675575811096188e-15,0.0,43
9,E8_I1,inf,1.1743911885994262e-14,1.2761435619976788e-14,1.5008619776580967e-15,0.0,44
10,E9_I1,inf,8.612780784681104e-15,9.357946690412246e-15,1.1017902195059578e-15,0.0,32
11,E10_I1,inf,1.3054663344473476e-14,1.4184789468757213e-14,1.6678424413106648e-15,0.0,49
12,E11_I1,inf,9.050017902970383e-15,9.839714917257978e-15,1.1569064790177226e-15,0.0,34
13,E12_I1,inf,7.222190336319546e-15,7.843330223466464e-15,9.226426451216412e-16,0.0,27
14,E13_I1,inf,1.4403434637945753e-14,1.5648339926604578e-14,1.8401785085271235e-15,0.0,54
15,E14_I1,inf,7.707890200762031e-15,8.382360646984779e-15,9.853962181520571e-16,0.0,29
16,E15_I1,inf,6.981205034987213e-15,7.584070660367953e-15,8.926351735641015e-16,0.0,26
17,E16_I1,inf,4.515746864807863e-15,4.9090285829462924e-15,5.770109203992653e-16,0.0,17
18,E17_I1,inf,1.0663781388419096e-14,1.1587957491337598e-14,1.3626414624075425e-15,0.0,40
19,E18_I1,inf,8.80123893619701e-15,9.560732123645534e-15,1.1242681001165208e-15,0.0,33
20,E19_I1,inf,8.591204808373439e-15,9.33271952013834e-15,1.0984250100267849e-15,0.0,32
21,E20_I1,inf,9.901152324145825e-15,1.0755551421971282e-14,1.2653330838294054e-15,0.0,37
22,E21_I1,inf,1.1960966754682296e-14,1.2999985871178218e-14,1.528114098706564e-15,0.0,45
23,E22_I1,inf,1.5793502919189217e-14,1.7162528069880393e-14,2.019264208535002e-15,0.0,59
24,E23_I1,inf,5.617842070417318e-15,6.10475243883122e-15,7.181953838022002e-16,0.0,21
25,E24_I1,inf,8.830169068244742e-15,9.590820979907642e-15,1.1282779648050776e-15,0.0,33
26,E25_I1,inf,1.3596660082075522e-14,1.477372181398402e-14,1.7372447581421075e-15,0.0,51
27,E26_I1,inf,8.527552172798195e-15,9.268183475467513e-15,1.0898223884416102e-15,0.0,32
28,E27_I1,inf,9.308222720874014e-15,1.0113704878941105e-14,1.188880091815919e-15,0.0,35
29,E28_I1,inf,9.829250925205442e-15,1.0683481440055647e-14,1.2557307894009239e-15,0.0,37
30,E29_I1,inf,8.288489312307126e-15,9.001314331998033e-15,1.0587985386188576e-15,0.0,31
31,E30_I1,inf,8.484014114656883e-15,9.22320323640597e-15,1.0838318725898774e-15,0.0,32
32,E31_I1,inf,1.3072503480466665e-14,1.4208174702555695e-14,1.6709582019368408e-15,0.0,49
33,E32_I1,inf,1.1488361732656156e-14,1.2482952849593719e-14,1.4682906916009766e-15,0.0,43
34,E33_I1,inf,7.479907244184847e-15,8.125276529817553e-15,9.556754059586887e-16,0.0,28
