,Experiments,LDM,SIM,ASM,TDR,p0,Tt
0,time,6.141666666666667,8.748611111111112,8.748611111111112,8.748611111111112,n/a,n/a
1,E0_I1,1.3306118609414779e-14,5.28182904125975e-15,5.865521414371614e-15,9.017867201108217e-16,0.22,1
2,E1_I1,1.1429664955182805e-14,1.0499077522902208e-14,1.1657151259229533e-14,1.7901783885612523e-15,0.27,2
3,E2_I1,8.204081898658387e-15,5.239673862766602e-15,5.818143878929878e-15,8.931997434774155e-16,0.39,1
4,E3_I1,1.2013049327134577e-14,2.0837191603161297e-14,2.3153335574476134e-14,3.5512173613722695e-15,0.25,4
5,E4_I1,9.73951082649035e-15,5.282337879999282e-15,5.863593968469211e-15,9.01437092761592e-16,0.33,1
6,E5_I1,1.2119680473825984e-14,0.0,0.0,0.0,0.25,0
7,E6_I1,1.2182798846949545e-14,2.112842990662727e-14,2.3462225475321754e-14,3.607172243470548e-15,0.25,4
8,E7_I1,9.175745882519416e-15,5.254611905484372e-15,5.835454750215219e-15,8.963355645414926e-16,0.35,1
9,E8_I1,8.44789954381201e-15,1.0497155972281668e-14,1.1659097708611068e-14,1.7905310118340552e-15,0.38,2
10,E9_I1,1.0321272268994726e-14,5.296456490057545e-15,5.881097664813875e-15,9.046130485833383e-16,0.31,1
11,E10_I1,9.942182777927717e-15,1.574110209291471e-14,1.7478471928798973e-14,2.6839533379853683e-15,0.32,3
12,E11_I1,1.110226120902901e-14,1.0480965833081008e-14,1.1647305320841628e-14,1.7883948655036192e-15,0.28,2
13,E12_I1,9.183542663208739e-15,0.0,0.0,0.0,0.35,0
14,E13_I1,8.673618209532603e-15,4.721302150614432e-14,5.242529578238978e-14,8.050026880190598e-15,0.37,9
15,E14_I1,1.0786729126050132e-14,5.234973290908546e-15,5.818822258865194e-15,8.933225933839384e-16,0.29,1
16,E15_I1,1.1179270479546995e-14,0.0,0.0,0.0,0.28,0
17,E16_I1,1.0191798526021634e-14,0.0,0.0,0.0,0.31,0
18,E17_I1,1.049686064350119e-14,2.0965081556282294e-14,2.328691167227659e-14,3.575395288918253e-15,0.3,4
19,E18_I1,8.445259346110581e-15,5.2496951827568844e-15,5.82782806227823e-15,8.949537674603674e-16,0.38,1
20,E19_I1,1.218004881542372e-14,5.282509264889722e-15,5.8643059414883454e-15,9.015662376584325e-16,0.25,1
21,E20_I1,8.698394917322215e-15,5.260476316373593e-15,5.840747485341394e-15,8.972947214988108e-16,0.37,1
22,E21_I1,8.656513429329425e-15,2.617190717059034e-14,2.907091143325582e-14,4.462411933775155e-15,0.37,5
23,E22_I1,9.456767703835626e-15,3.688361647211022e-14,4.096135568733303e-14,6.294862241196377e-15,0.34,7
24,E23_I1,8.022414893778178e-15,5.262509405202041e-15,5.84493166491236e-15,8.980531140062235e-16,0.4,1
25,E24_I1,9.973703596939316e-15,1.0529350441765744e-14,1.1687203245375371e-14,1.7956240565742593e-15,0.32,2
26,E25_I1,1.0804806661981255e-14,1.5745298628450846e-14,1.7484097629372143e-14,2.6849724305076374e-15,0.29,3
27,E26_I1,1.1430048937210148e-14,0.0,0.0,0.0,0.27,0
28,E27_I1,8.649637647744046e-15,5.231506832206084e-15,5.809820137677368e-15,8.916926170117505e-16,0.37,1
29,E28_I1,1.1384189943490379e-14,2.613342979715104e-14,2.903334746082614e-14,4.4556113413753226e-15,0.27,5
30,E29_I1,8.934976673694806e-15,3.156666196483963e-14,3.5032919732990477e-14,5.38167234367536e-15,0.36,6
31,E30_I1,1.1366666256495795e-14,5.217912259780835e-15,5.798226344240784e-15,8.895941599540013e-16,0.27,1
32,E31_I1,1.1119742196325861e-14,3.1502236804401547e-14,3.499387787535751e-14,5.374597769808875e-15,0.28,6
33,E32_I1,8.238133381770597e-15,1.0520440798697297e-14,1.168189895055568e-14,1.7946626600559896e-15,0.39,2
34,E33_I1,9.173983042939095e-15,5.255195567191986e-15,5.834395880645417e-15,8.961436966797075e-16,0.35,1
35,E34_I1,9.973063288443714e-15,5.260927520929507e-15,5.843247301268078e-15,8.97747805332371e-16,0.32,1
36,E35_I1,9.710081103678952e-15,5.267954074196241e-15,5.846859278882652e-15,8.984025371053363e-16,0.33,1
37,E36_I1,8.94192565510909e-15,5.262158048296842e-15,5.8431086961752e-15,8.977226825228413e-16,0.36,1
38,E37_I1,9.944039894633283e-15,5.24428671617603e-15,5.827185188476185e-15,8.948373094978096e-16,0.32,1
39,E38_I1,8.742708424454738e-15,5.2838955890850094e-15,5.868845320629767e-15,9.02389714044831e-16,0.37,1
40,E39_I1,1.0866896885291321e-14,5.276207769065774e-15,5.8596583584007925e-15,9.00723271473448e-16,0.29,1
41,E40_I1,1.245174316649572e-14,5.243236994660867e-15,5.825882488224092e-15,8.946013308559602e-16,0.24,1
42,E41_I1,1.0485744216627174e-14,0.0,0.0,0.0,0.3,0
