,Experiments,LDM,SIM,ASM,TDR,p0,Tt
0,time,4.610277777777778,6.561944444444444,6.561944444444444,6.561944444444444,n/a,n/a
1,E0_I1,8.084518289844318e-15,4.131950121075802e-14,4.1314919753644855e-14,9.584622613563991e-15,0.82,2
2,E1_I1,1.0102540846598548e-14,0.0,0.0,0.0,0.78,0
3,E2_I1,1.1735410205584793e-14,0.0,0.0,0.0,0.75,0
4,E3_I1,8.140182365718592e-15,0.0,0.0,0.0,0.82,0
5,E4_I1,8.077334523504176e-15,0.0,0.0,0.0,0.82,0
6,E5_I1,9.13603573985749e-15,0.0,0.0,0.0,0.8,0
7,E6_I1,1.3462375100569881e-14,0.0,0.0,0.0,0.72,0
8,E7_I1,1.3369045504062513e-14,0.0,0.0,0.0,0.72,0
9,E8_I1,1.1650498195020538e-14,2.0536931192509567e-14,2.0549837370289412e-14,4.76029573686795e-15,0.75,1
10,E9_I1,8.59877385040554e-15,0.0,0.0,0.0,0.81,0
11,E10_I1,4.309714584503702e-15,0.0,0.0,0.0,0.9,0
12,E11_I1,7.035509154285765e-15,0.0,0.0,0.0,0.84,0
13,E12_I1,1.0661311257755127e-14,0.0,0.0,0.0,0.77,0
14,E13_I1,9.605543552380672e-15,0.0,0.0,0.0,0.79,0
15,E14_I1,8.113098621457675e-15,0.0,0.0,0.0,0.82,0
16,E15_I1,1.120932710342309e-14,4.142861949028024e-14,4.141044256366671e-14,9.613076268058791e-15,0.76,2
17,E16_I1,8.519424377704012e-15,0.0,0.0,0.0,0.81,0
18,E17_I1,7.109168330275193e-15,0.0,0.0,0.0,0.84,0
19,E18_I1,1.0656306112692254e-14,0.0,0.0,0.0,0.77,0
20,E19_I1,5.623570491375416e-15,0.0,0.0,0.0,0.87,0
21,E20_I1,7.538837269110919e-15,0.0,0.0,0.0,0.83,0
22,E21_I1,9.606117699814915e-15,0.0,0.0,0.0,0.79,0
23,E22_I1,7.565748612748535e-15,0.0,0.0,0.0,0.83,0
24,E23_I1,1.1153384236148872e-14,0.0,0.0,0.0,0.76,0
25,E24_I1,9.598449050596473e-15,0.0,0.0,0.0,0.79,0
26,E25_I1,1.1154003676206559e-14,0.0,0.0,0.0,0.76,0
27,E26_I1,8.081426568015048e-15,0.0,0.0,0.0,0.82,0
28,E27_I1,1.2833307690650103e-14,0.0,0.0,0.0,0.73,0
29,E28_I1,1.3360619200839597e-14,0.0,0.0,0.0,0.72,0
30,E29_I1,9.097546969929273e-15,0.0,0.0,0.0,0.8,0
31,E30_I1,8.073947184360234e-15,2.0632535618626237e-14,2.0633611128583346e-14,4.78521172502883e-15,0.82,1
32,E31_I1,7.601895543408649e-15,0.0,0.0,0.0,0.83,0
33,E32_I1,8.107866164881334e-15,0.0,0.0,0.0,0.82,0
34,E33_I1,6.099713533663681e-15,0.0,0.0,0.0,0.86,0
35,E34_I1,1.0631745154644803e-14,0.0,0.0,0.0,0.77,0
36,E35_I1,5.1861011044405716e-15,0.0,0.0,0.0,0.88,0
37,E36_I1,1.059530982482266e-14,0.0,0.0,0.0,0.77,0
38,E37_I1,1.1760233828001095e-14,0.0,0.0,0.0,0.75,0
39,E38_I1,9.06075233568925e-15,0.0,0.0,0.0,0.8,0
