,Experiments,LDM,SIM,ASM,TDR,p0,Tt
0,time,2.352777777777778,4.265833333333333,4.265833333333333,4.265833333333333,n/a,n/a
1,E0_I1,inf,7.128253589733093e-07,7.191995591850517e-07,1.9627200463712237e-07,0.0,8
2,E1_I1,inf,5.176143266171843e-07,5.106304408157079e-07,1.4559835215279393e-07,0.0,5
3,E2_I1,inf,2.0876439027532543e-07,2.0564670009785146e-07,5.87776094044175e-08,0.0,2
4,E3_I1,inf,1.228137742841394e-06,1.2162441822709066e-06,3.4586980722600427e-07,0.0,12
5,E4_I1,inf,5.977760978314105e-07,5.925676612024523e-07,1.6699428858658747e-07,0.0,6
6,E0_I2_P0,,1.4460639430704183e-06,1.4302086996104852e-06,4.0784631045913707e-07,,14
7,E0_I2_P1,,1.422930079189563e-06,1.4519886710812736e-06,3.895457291856093e-07,,17
8,E0_I2_P2,,2.720724845647403e-07,2.7344288474739077e-07,7.497094875735652e-08,,3
9,E0_I2_P3,,4.510804120716846e-07,4.5406419495844536e-07,1.243380583702031e-07,,5
10,E0_I2_P4,,3.0186186945526304e-07,2.990104661498565e-07,8.453464698296197e-08,,3
11,E0_I2_P5,,1.0384254728981708e-06,1.0535540252317524e-06,2.852477155342435e-07,,12
12,E0_I2_P6,,1.2046084469560948e-06,1.2096662572669949e-06,3.3399161796651386e-07,,13
13,E0_I2_P7,,1.1669351278094415e-06,1.2007580515338785e-06,3.1539360159528603e-07,,15
14,E0_I2_P8,,3.1519770356091866e-07,3.233454112364279e-07,8.51995695547347e-08,,4
15,E0_I2_P9,,7.986388597795272e-07,7.929190518999377e-07,2.2373411795396936e-07,,8
16,E1_I2_P0,,3.339284964721917e-07,3.3986560672341556e-07,9.10236327729816e-08,,4
17,E1_I2_P1,,1.633585489879551e-06,1.6186523418459268e-06,4.6000537861288945e-07,,16
18,E1_I2_P2,,6.308283979245185e-07,6.356483819326947e-07,1.740580868387979e-07,,7
19,E1_I2_P3,,5.321426754628507e-07,5.370382429912216e-07,1.463436835553944e-07,,6
20,E1_I2_P4,,7.200933766611077e-07,7.095677738202172e-07,2.0179272658296304e-07,,7
21,E1_I2_P5,,1.8075782942652241e-06,1.8389122622658139e-06,4.974488336565921e-07,,21
22,E1_I2_P6,,6.8626993530728e-07,6.829781649423814e-07,1.9166395941323995e-07,,7
23,E1_I2_P7,,5.678155492690692e-07,5.523537688504666e-07,1.6196954972465177e-07,,5
24,E1_I2_P8,,2.543654532715501e-07,2.58321241983346e-07,6.948983964733072e-08,,3
25,E1_I2_P9,,2.0570472385447e-06,2.0823573890692433e-06,5.696354580735919e-07,,23
26,E2_I2_P0,,8.756501165059818e-07,8.850865910486531e-07,2.402831766070295e-07,,10
27,E2_I2_P1,,8.918226668522313e-07,8.868037940530197e-07,2.497142332742967e-07,,9
28,E2_I2_P2,,8.720134044021729e-07,8.540534634669816e-07,2.4737810134833433e-07,,8
29,E2_I2_P3,,1.985236826926501e-07,1.9699441111686623e-07,5.546432367614875e-08,,2
30,E2_I2_P4,,5.509454812230175e-07,5.530991070949473e-07,1.5222645267991242e-07,,6
31,E2_I2_P5,,1.359772695248799e-06,1.3576301873628766e-06,3.8018711859509453e-07,,14
32,E2_I2_P6,,4.3930065537024475e-06,4.4139313450170075e-06,1.24095837726326e-06,,45
33,E2_I2_P7,,8.983431434217635e-07,8.757378979346936e-07,2.559521676589079e-07,,8
34,E2_I2_P8,,1.0852468032260458e-06,1.106457769833944e-06,2.9650177286962936e-07,,13
35,E2_I2_P9,,1.2373360029737499e-06,1.2387095626638177e-06,3.44794442040903e-07,,13
36,E3_I2_P0,,2.4872174180198485e-06,2.4492246747395277e-06,7.087841624336073e-07,,23
37,E3_I2_P1,,5.685499544842956e-07,5.53020353539462e-07,1.6223580406295236e-07,,5
38,E3_I2_P2,,7.727729907171331e-06,7.572859518374932e-06,2.2641995135976937e-06,,65
39,E3_I2_P3,,1.0876032559371702e-06,1.10894165860137e-06,2.9738742856410825e-07,,13
40,E3_I2_P4,,9.439427359975172e-07,9.445013635201345e-07,2.621099240793363e-07,,10
41,E3_I2_P5,,5.270004850760878e-07,5.328193891614888e-07,1.4481063836873713e-07,,6
42,E3_I2_P6,,8.499407454458502e-07,8.188777228444111e-07,2.452048054747367e-07,,7
43,E3_I2_P7,,2.313260398774649e-06,2.344439406260874e-06,6.404531649532697e-07,,26
44,E3_I2_P8,,1.3541407945247387e-06,1.3374777817600027e-06,3.8235379584966127e-07,,13
45,E3_I2_P9,,1.974372040049686e-07,1.9607152650380756e-07,5.5114638447971775e-08,,2
46,E4_I2_P0,,8.393732982285332e-07,8.266607444780592e-07,2.3668704877463267e-07,,8
47,E4_I2_P1,,1.3357954699068523e-06,1.3351599786034835e-06,3.7175273981769243e-07,,14
48,E4_I2_P2,,2.3215648502973863e-07,2.249799898181876e-07,6.640722250264516e-08,,2
49,E4_I2_P3,,3.864846892867461e-07,3.850150683886577e-07,1.0754197228750916e-07,,4
50,E4_I2_P4,,8.095565523715433e-07,8.014118657685334e-07,2.2697184449733361e-07,,8
51,E4_I2_P5,,8.588690960583478e-07,8.706664122750265e-07,2.350771414455046e-07,,10
52,E4_I2_P6,,2.82085474926918e-07,2.8225996124769467e-07,7.822719241876288e-08,,3
53,E4_I2_P7,,3.272521122088328e-06,3.313999628030777e-06,9.116656277899184e-07,,36
54,E4_I2_P8,,1.956649609700886e-06,1.9942409673061244e-06,5.376967942505437e-07,,23
55,E4_I2_P9,,8.047194135039033e-07,8.121702609340907e-07,2.2192668711071748e-07,,9
