,Experiments,LDM,SIM,ASM,TDR,p0,Tt
0,time,2.352777777777778,4.265833333333333,4.265833333333333,4.265833333333333,n/a,n/a
1,E0_I1,,1.0064505034240403e-06,1.5956161467550675e-06,2.028627982517485e-07,,220166
2,E1_I1,,9.902012578791125e-07,1.513466840119205e-06,1.9298003246590858e-07,,204689
3,E2_I1,,9.933783590617968e-07,1.5115079727901131e-06,1.934964861085489e-07,,198944
4,E3_I1,,1.0047142725942294e-06,1.5380611106755663e-06,1.9686453793639916e-07,,202658
5,E4_I1,,9.928583701250841e-07,1.551651108463272e-06,1.9614973043797497e-07,,222716
6,,,,,,,
7,,,,,,,
8,,,,,,,
9,,,,,,,
10,,,,,,,
11,,,,,,,
12,,,,,,,
13,,,,,,,
14,,,,,,,
15,,,,,,,
16,,,,,,,
17,,,,,,,
18,,,,,,,
19,,,,,,,
20,,,,,,,
21,,,,,,,
22,,,,,,,
23,,,,,,,
24,,,,,,,
25,,,,,,,
26,,,,,,,
27,,,,,,,
28,,,,,,,
29,,,,,,,
30,,,,,,,
31,,,,,,,
32,,,,,,,
33,,,,,,,
34,,,,,,,
35,,,,,,,
36,,,,,,,
37,,,,,,,
38,,,,,,,
39,,,,,,,
40,,,,,,,
41,,,,,,,
42,,,,,,,
43,,,,,,,
44,,,,,,,
45,,,,,,,
46,,,,,,,
47,,,,,,,
48,,,,,,,
49,,,,,,,
50,,,,,,,
51,,,,,,,
52,,,,,,,
53,,,,,,,
54,,,,,,,
55,,,,,,,
