,Experiments,LDM,SIM,ASM,TDR,p0,Tt
0,time,2.352777777777778,4.265833333333333,4.265833333333333,4.265833333333333,n/a,n/a
1,E0_I1,,1.0093114696302184e-06,1.324604450494818e-06,1.7321836289417978e-07,,86200
2,E1_I1,,9.92053786740696e-07,1.2703759044951284e-06,1.6758545491789658e-07,,78010
3,E2_I1,,9.891096013923403e-07,1.2610565048892451e-06,1.6680210111548046e-07,,76082
4,E3_I1,,1.0084436530307056e-06,1.293509119471643e-06,1.710959720655663e-07,,78036
5,E4_I1,,9.872660935971425e-07,1.2803399127787096e-06,1.673809932207377e-07,,83482
6,,,,,,,
7,,,,,,,
8,,,,,,,
9,,,,,,,
10,,,,,,,
11,,,,,,,
12,,,,,,,
13,,,,,,,
14,,,,,,,
15,,,,,,,
16,,,,,,,
17,,,,,,,
18,,,,,,,
19,,,,,,,
20,,,,,,,
21,,,,,,,
22,,,,,,,
23,,,,,,,
24,,,,,,,
25,,,,,,,
26,,,,,,,
27,,,,,,,
28,,,,,,,
29,,,,,,,
30,,,,,,,
31,,,,,,,
32,,,,,,,
33,,,,,,,
34,,,,,,,
35,,,,,,,
36,,,,,,,
37,,,,,,,
38,,,,,,,
39,,,,,,,
40,,,,,,,
41,,,,,,,
42,,,,,,,
43,,,,,,,
44,,,,,,,
45,,,,,,,
46,,,,,,,
47,,,,,,,
48,,,,,,,
49,,,,,,,
50,,,,,,,
51,,,,,,,
52,,,,,,,
53,,,,,,,
54,,,,,,,
55,,,,,,,
