,Experiments,LDM,SIM,ASM,TDR,p0,Tt
0,time,2.352777777777778,4.265833333333333,4.265833333333333,4.265833333333333,n/a,n/a
1,E0_I1,1.0358241395937996e-06,1.666576929302896e-06,1.6301154606325011e-06,4.0073013709994564e-07,0.64,66
2,E1_I1,1.0300559900109188e-06,5.871436131829941e-07,5.969648019471361e-07,1.3418943468844948e-07,0.54,33
3,E2_I1,1.089483236792811e-06,9.85520034916855e-07,9.993324624074598e-07,2.272178009598152e-07,0.53,53
4,E3_I1,8.286105592887488e-07,4.5417915041416136e-07,4.6246493965275927e-07,1.034772677668199e-07,0.6,26
5,E4_I1,9.158909338827656e-07,8.321141753547694e-07,8.377959061556143e-07,1.9223801912605792e-07,0.6,43
6,E5_I1,7.441093903312167e-07,1.6634859045108207e-06,1.694476741275656e-06,3.8511476981268685e-07,0.65,90
7,E6_I1,9.841156745739694e-07,5.814185346959116e-07,5.750017038302623e-07,1.3680017816855203e-07,0.6,26
8,E7_I1,9.051164748367667e-07,8.167097888894668e-07,8.094975107743445e-07,1.9198702870960353e-07,0.63,37
9,E8_I1,1.351304985832838e-06,5.669204535367584e-07,5.648203598819005e-07,1.3223774281780545e-07,0.49,27
10,E9_I1,7.950366985547176e-07,9.538119600761606e-07,9.569787378451423e-07,2.2233091277814067e-07,0.65,47
11,E10_I1,1.0662181702543387e-06,1.179351918329846e-06,1.1968497577532578e-06,2.72696007333193e-07,0.54,63
12,E11_I1,1.162733560626997e-06,8.113800959108997e-07,8.088399424306469e-07,1.889017582875963e-07,0.53,39
13,E12_I1,1.023897309855115e-06,1.6730341005176324e-06,1.70412270826381e-06,3.879177190523867e-07,0.57,90
14,E13_I1,1.1117176166019694e-06,8.849376170448638e-07,8.791033627161427e-07,2.0728238013570595e-07,0.56,41
15,E14_I1,9.362360980725664e-07,7.260396198168709e-07,7.200679164610883e-07,1.7064554479002746e-07,0.62,33
16,E15_I1,1.002787640062402e-06,1.8665801064190008e-06,1.8886444530990836e-06,4.358248728887994e-07,0.59,95
17,E16_I1,1.023429163274688e-06,4.901846368424432e-07,4.816474931267797e-07,1.1581858418317417e-07,0.62,21
18,E17_I1,6.82944028145645e-07,1.0873804323375624e-06,1.1160798612371897e-06,2.4838531839123396e-07,0.64,64
19,E18_I1,1.3045909052137057e-06,8.743478448034855e-07,8.311881165815749e-07,2.1394060527522183e-07,0.6,29
20,E19_I1,1.067669430314404e-06,4.869774932663018e-07,4.815824124675889e-07,1.1423388596367441e-07,0.58,22
21,E20_I1,1.2863955294130862e-06,1.1584149980880126e-06,1.1401876794098873e-06,2.753444036032436e-07,0.55,49
22,E21_I1,9.412093810667227e-07,9.199963081084882e-07,9.292990583645857e-07,2.1285570832512397e-07,0.58,48
23,E22_I1,8.81125197750829e-07,1.2264957595984364e-06,1.2431811611749534e-06,2.8378329083155807e-07,0.6,65
24,E23_I1,7.843011994000905e-07,6.020305100409971e-07,5.980435163173456e-07,1.4085444640088545e-07,0.66,28
25,E24_I1,9.291969134989051e-07,8.963332455393454e-07,9.02075048434155e-07,2.0736389872489774e-07,0.58,46
26,E25_I1,8.954812596227582e-07,8.711888922762771e-07,8.902124174508324e-07,1.9923875895800604e-07,0.59,50
27,E26_I1,1.2169611325702088e-06,9.821530980304347e-07,9.89611150973527e-07,2.2807736090181302e-07,0.52,50
28,E27_I1,1.5416635917681635e-06,8.536658784974199e-07,8.44798994146974e-07,2.012953156317983e-07,0.46,38
29,E28_I1,6.815675263548466e-07,1.123696385762247e-06,1.137282346783751e-06,2.601762985702674e-07,0.68,59
30,E29_I1,1.0427692227356519e-06,1.3901468864292292e-06,1.4215232369864902e-06,3.1907415018971185e-07,0.54,79
31,E30_I1,8.84817101262055e-07,7.426612381124231e-07,7.302082828777329e-07,1.7532520575146444e-07,0.65,32
32,E31_I1,1.0586187129533771e-06,9.322753194946518e-07,8.909719319418755e-07,2.272448337467731e-07,0.64,32
33,E32_I1,1.1175360788180167e-06,5.843092747283521e-07,5.713512994690141e-07,1.389140658373731e-07,0.59,24
34,E33_I1,8.484326751753983e-07,1.0246166058997628e-06,1.04394530905003e-06,2.3546212274383708e-07,0.58,57
35,E34_I1,1.3159974028229997e-06,7.50327350519813e-07,7.545203047446047e-07,1.7405269964907806e-07,0.48,38
36,E35_I1,9.911486148699019e-07,7.974065600642826e-07,7.932747469588343e-07,1.8704074178894962e-07,0.6,37
37,E36_I1,8.913756182902203e-07,1.1726983827378594e-06,1.1615103487279385e-06,2.771416102458004e-07,0.65,52
38,E37_I1,1.207803111084458e-06,7.035130544066879e-07,6.887209400340649e-07,1.6733026407830106e-07,0.56,29
39,E38_I1,7.266466031982207e-07,8.628400415349394e-07,8.867436890734649e-07,1.961562720060572e-07,0.62,52
40,E39_I1,1.1782473171473952e-06,8.596988965696348e-07,8.584770712316872e-07,2.010424691060336e-07,0.55,41
41,E40_I1,1.0237554025937358e-06,1.147174092797224e-06,1.1334913805656032e-06,2.716308110364922e-07,0.6,50
42,E41_I1,9.714170240487584e-07,9.178772598610677e-07,9.226465313476507e-07,2.1344405146230803e-07,0.58,46
43,E42_I1,8.155561110246379e-07,1.3039232544705471e-06,1.3380366185496746e-06,2.985535883863316e-07,0.6,76
44,E43_I1,1.129324109588302e-06,1.5546453608419255e-06,1.5399581925058439e-06,3.689251236500763e-07,0.58,68
45,E44_I1,1.1684784133964606e-06,8.962714017199777e-07,8.903771602493964e-07,2.107151832868124e-07,0.57,41
46,E45_I1,1.1854620048556853e-06,5.06312310678027e-07,4.981927240840575e-07,1.193491290473438e-07,0.56,22
47,E46_I1,9.521313572898615e-07,1.6145717894880017e-06,1.6513411981219847e-06,3.726471874956156e-07,0.56,90
48,E47_I1,1.0410810799143574e-06,8.246763562829628e-07,8.300943859771194e-07,1.9123686116792564e-07,0.55,42
49,E48_I1,7.031579316004953e-07,1.3778842975372485e-06,1.3996495323812491e-06,3.185131101778639e-07,0.67,74
50,E49_I1,1.2587845710810163e-06,1.2070754144192663e-06,1.1754363298145765e-06,2.900495487095837e-07,0.56,47
51,E50_I1,9.556902859965002e-07,7.326552863927368e-07,7.458045434647987e-07,1.6790150251908295e-07,0.56,41
52,E51_I1,9.656146911709244e-07,1.0045164419550162e-06,9.89848310157886e-07,2.3827924669270355e-07,0.64,43
53,E52_I1,1.004440726637312e-06,5.871330307738178e-07,5.826851965400323e-07,1.376476954071447e-07,0.59,27
54,E53_I1,1.3067956516615939e-06,1.1534973900066353e-06,1.1330092884978354e-06,2.747738697391149e-07,0.55,48
55,E54_I1,1.0437966167833616e-06,1.2432073935265367e-06,1.2724985499377913e-06,2.8531359842949127e-07,0.53,71
56,E55_I1,1.2016506144071343e-06,1.0474581226993795e-06,1.0595714029552778e-06,2.423595864272487e-07,0.5,55
57,E56_I1,9.136551687231116e-07,6.454469453416921e-07,6.465368858733193e-07,1.4987794386021815e-07,0.6,32
58,E57_I1,8.032567632625777e-07,7.697765183450342e-07,7.664561835179719e-07,1.8035362433349957e-07,0.67,36
59,E58_I1,1.0589770405822258e-06,1.9764997901557773e-06,2.0181459184886488e-06,4.5890446197725955e-07,0.54,107
60,E59_I1,1.0836615611294174e-06,1.495816855037606e-06,1.513618707275097e-06,3.481763461692187e-07,0.53,77
61,E60_I1,1.1491214242115481e-06,9.880369584774025e-07,9.757121630259404e-07,2.3388448275150754e-07,0.56,43
62,E61_I1,1.2191027575292868e-06,9.621252967555548e-07,9.614151454527918e-07,2.250315587676294e-07,0.52,46
63,E62_I1,1.1136111135906403e-06,9.694346958749738e-07,9.647457034786542e-07,2.2746742949907706e-07,0.57,45
64,E63_I1,9.54451279485022e-07,1.5917377687584671e-06,1.6141958771077791e-06,3.701992717585017e-07,0.57,83
65,E64_I1,9.112588776240893e-07,9.923269898675184e-07,1.0055590111161755e-06,2.2902820811733452e-07,0.6,53
66,E65_I1,8.923625685773206e-07,1.5501094640648304e-06,1.5698017108045014e-06,3.596658465573927e-07,0.61,81
67,E66_I1,1.0349140966705267e-06,1.040254743180565e-06,1.0645064694621518e-06,2.3801938451617182e-07,0.53,60
68,E67_I1,6.864056047178941e-07,1.0424595115735238e-06,1.0731102539135479e-06,2.3731010362414144e-07,0.64,63
69,E68_I1,8.273062324107292e-07,9.424017511446521e-07,9.490108957640244e-07,2.1865430655841173e-07,0.64,48
70,E69_I1,7.987617108496368e-07,1.3135827301880253e-06,1.3334708656425284e-06,3.0405537311435224e-07,0.64,70
71,E70_I1,1.0777541849201356e-06,7.77482549437308e-07,7.80683251815466e-07,1.805005501855783e-07,0.55,39
