,Experiments,LDM,SIM,ASM,TDR,p0,Tt
0,time,3.7055555555555557,6.851944444444444,6.851944444444444,6.851944444444444,n/a,n/a
1,E0_I1,9.072542557361605e-07,1.100877475919318e-06,1.279564530790855e-06,1.865640098185314e-07,0.43,67
2,E1_I1,8.53468293124582e-07,7.548624441829973e-07,8.695128539837079e-07,1.265566909631017e-07,0.47,46
3,E2_I1,9.109643447143219e-07,9.212571320490833e-07,1.066586188707479e-06,1.5591554988836705e-07,0.45,55
4,E3_I1,8.085958839973669e-07,8.33298171214273e-07,9.64064254215268e-07,1.3897689961277984e-07,0.49,54
5,E4_I1,8.761878748350734e-07,8.897395054220503e-07,1.0298335304691637e-06,1.50593534913605e-07,0.46,53
6,E5_I1,9.075863475111751e-07,9.128355600639124e-07,1.0348924426340128e-06,1.5706082670620682e-07,0.51,43
7,E6_I1,8.638016647643734e-07,9.815274464592622e-07,1.1192077309110044e-06,1.6547959360685604e-07,0.49,54
8,E7_I1,1.111420027781333e-06,1.163741097715037e-06,1.3455318327462976e-06,2.0168097041100496e-07,0.42,60
9,E8_I1,1.1923995091542903e-06,1.0718679208176815e-06,1.2163012404005796e-06,1.8186680008280405e-07,0.38,55
10,E9_I1,1.0555700888689989e-06,1.1326683607773888e-06,1.3304855392032413e-06,1.9682036514764797e-07,0.41,64
11,E10_I1,1.1956944767353113e-06,7.71783470682601e-07,8.704291357241013e-07,1.3356472372989114e-07,0.45,34
12,E11_I1,8.362064659242024e-07,6.629281725262115e-07,7.535358482800674e-07,1.0915800743715019e-07,0.48,41
13,E12_I1,1.109616368882641e-06,8.162861187139798e-07,9.429703714595917e-07,1.3915870998825273e-07,0.37,46
14,E13_I1,1.1155299149386644e-06,8.950722774674099e-07,1.04713526412818e-06,1.5307072561244076e-07,0.4,54
15,E14_I1,1.111773646443245e-06,8.419787536892126e-07,9.795340880491886e-07,1.4393328159703838e-07,0.41,49
16,E15_I1,1.0784079381060362e-06,7.515650350171621e-07,8.642874397507005e-07,1.276313301923298e-07,0.42,42
17,E16_I1,8.022883346491586e-07,6.280696293856888e-07,7.155221852483682e-07,1.0275703431521157e-07,0.46,41
18,E17_I1,1.224934075556802e-06,8.072916418591283e-07,9.367806111968103e-07,1.3758156151263796e-07,0.38,47
19,E18_I1,1.0007897719192769e-06,7.912808048497006e-07,8.704907357611581e-07,1.350464822490491e-07,0.52,32
20,E19_I1,8.003450333941156e-07,8.635992853841007e-07,1.007142378089331e-06,1.4493592403652659e-07,0.47,57
21,E20_I1,9.363677073684547e-07,8.810501593688057e-07,1.025337594748147e-06,1.4756700726934786e-07,0.43,58
22,E21_I1,8.00647196594517e-07,9.769340625128482e-07,1.1146168202232613e-06,1.6316775594052774e-07,0.48,57
23,E22_I1,7.484579986574188e-07,9.51637066202015e-07,1.1106263085797495e-06,1.6399352641581065e-07,0.56,54
24,E23_I1,1.1685158872988055e-06,6.296301107228779e-07,7.176953477196451e-07,1.0591930703742076e-07,0.4,35
25,E24_I1,8.559815430129967e-07,1.0036459397587752e-06,1.1910060215819718e-06,1.703218989423673e-07,0.46,70
