,Experiments,LDM,SIM,ASM,TDR,p0,Tt
0,time,4.110833333333333,7.664166666666667,7.664166666666667,7.664166666666667,n/a,n/a
1,E0_I1,6.360000788324704e-07,8.178402569740561e-07,9.585935525763637e-07,1.2913591077031693e-07,0.57,43
2,E1_I1,1.1360363824235654e-06,1.0305888061301377e-06,1.2627423775776941e-06,1.6656113680359895e-07,0.31,65
3,E2_I1,8.891807986490268e-07,1.1144433940745964e-06,1.354186207966966e-06,1.8230950616824873e-07,0.44,61
4,E3_I1,7.884025527096551e-07,8.907631312151763e-07,1.053815398951944e-06,1.4209043525499227e-07,0.5,47
5,E4_I1,8.942047819827142e-07,6.547357491956258e-07,7.513490338409998e-07,1.0154929081472205e-07,0.44,33
6,E5_I1,1.1925087181813388e-06,9.294087866784943e-07,1.1131773447778225e-06,1.490245528503622e-07,0.34,52
7,E6_I1,8.70485030512754e-07,1.170825583325518e-06,1.4505259695072237e-06,1.9280054194249481e-07,0.41,71
8,E7_I1,9.130486048072107e-07,6.594135270663613e-07,7.751692971575909e-07,1.0110473107922774e-07,0.39,43
9,E8_I1,1.185684044294278e-06,9.715520710939252e-07,1.1337230998890577e-06,1.5740493691355701e-07,0.41,42
10,E9_I1,1.1579854383912929e-06,9.030404153400122e-07,1.088271506101156e-06,1.4355507655436602e-07,0.34,56
11,E10_I1,1.1553016818703738e-06,1.210962379571131e-06,1.4798816593384522e-06,2.0049745290367004e-07,0.34,64
12,E11_I1,1.0456150183726196e-06,8.833811725434871e-07,1.0371575489808944e-06,1.4197301654578745e-07,0.46,42
13,E12_I1,8.325275921310658e-07,9.57385177182285e-07,1.1659961200150834e-06,1.5304825414396125e-07,0.42,62
14,E13_I1,9.086619776820936e-07,1.0070515387284185e-06,1.225738483936056e-06,1.621098834066359e-07,0.41,62
15,E14_I1,9.254169397605822e-07,1.1408184491594432e-06,1.4073509704259257e-06,1.874325769876967e-07,0.41,68
16,E15_I1,9.402444176601277e-07,1.0451953495896899e-06,1.2739692950970838e-06,1.6948199876783704e-07,0.42,62
17,E16_I1,8.851749045951661e-07,7.878255241612931e-07,9.393458778363026e-07,1.2484691811338817e-07,0.45,46
18,E17_I1,1.0710316517604418e-06,8.452366570489903e-07,1.004403328100067e-06,1.339929242496812e-07,0.39,48
19,E18_I1,9.096015966349729e-07,1.0659043461927581e-06,1.2807102718050847e-06,1.7370305329277195e-07,0.46,55
20,E19_I1,1.2657800750892612e-06,9.668806870418806e-07,1.1386788577663804e-06,1.576086287071851e-07,0.41,43
