,Experiments,LDM,SIM,ASM,TDR,p0,Tt
0,time,3.1005555555555557,5.6722222222222225,5.6722222222222225,5.6722222222222225,n/a,n/a
1,E0_I1,1.150305133557367e-06,7.993416504395443e-07,9.225310596144133e-07,1.571250837058437e-07,0.42,53
2,E1_I1,1.0738362586141832e-06,1.106527419488583e-06,1.2533048027493577e-06,2.224252873454047e-07,0.49,59
3,E2_I1,1.1965730831486068e-06,5.111523627903611e-07,5.664738068671308e-07,1.010739588226208e-07,0.47,26
4,E3_I1,9.372982562733397e-07,6.673638859955519e-07,7.467995793139598e-07,1.3616102246326638e-07,0.58,31
5,E4_I1,9.134872090358788e-07,1.400499558119776e-06,1.622423518441551e-06,2.8023284238510284e-07,0.51,87
6,E5_I1,8.923846014520832e-07,8.987306702887498e-07,1.0435001871970196e-06,1.8087766178616108e-07,0.52,55
7,E6_I1,1.0134632938775158e-06,8.60646701639188e-07,9.685051677542739e-07,1.7318372291287832e-07,0.53,44
8,E7_I1,1.0696129002344614e-06,7.32097656536569e-07,8.531763135738449e-07,1.4855337819985477e-07,0.48,44
9,E8_I1,8.324358306264279e-07,8.425274871220453e-07,9.609276411892816e-07,1.6842750878302615e-07,0.56,48
10,E9_I1,1.315825435288973e-06,8.497902220924592e-07,9.405362544499055e-07,1.7152457035875072e-07,0.47,39
11,E10_I1,7.270020860700468e-07,7.67846415784442e-07,8.828082960388204e-07,1.5270812128218856e-07,0.59,47
12,E11_I1,1.1401197085601154e-06,6.788583492659893e-07,7.527494180278519e-07,1.3563451862329757e-07,0.49,33
13,E12_I1,7.039935568901846e-07,1.3271526620345964e-06,1.551248543213042e-06,2.5977050548091363e-07,0.55,97
14,E13_I1,6.848092353666463e-07,1.329969717499211e-06,1.5060999570532354e-06,2.6642281216910765e-07,0.6,72
15,E14_I1,1.0331812118527297e-06,9.112219786781604e-07,1.046297313548027e-06,1.795002798863272e-07,0.46,58
16,E15_I1,9.446179267135081e-07,9.320670249775692e-07,1.0470986572033936e-06,1.8606389964912502e-07,0.54,49
17,E16_I1,1.1251618815653116e-06,7.698577309885689e-07,8.737833866935535e-07,1.5363148033099528e-07,0.48,43
18,E17_I1,9.114952116175538e-07,7.857256463690166e-07,9.129101613062113e-07,1.576515230678467e-07,0.53,49
19,E18_I1,8.741783070899519e-07,1.0259007325720612e-06,1.1911471581180487e-06,2.0632324928046136e-07,0.52,63
20,E19_I1,7.744295664155966e-07,9.265166550254665e-07,1.0599267578489644e-06,1.8802405154471912e-07,0.59,50
21,E20_I1,8.633844841569744e-07,6.545905183355944e-07,7.514240693538855e-07,1.3136947372119788e-07,0.53,38
22,E21_I1,1.072992287123243e-06,1.0889502102490125e-06,1.2488985487194736e-06,2.2147846908628876e-07,0.49,59
23,E22_I1,1.0314771127705132e-06,7.051640145378451e-07,7.963896563060447e-07,1.3942846553636994e-07,0.48,40
24,E23_I1,1.0285749727737795e-06,8.115360269871649e-07,9.327340859298837e-07,1.639225564488125e-07,0.5,46
25,E24_I1,1.1352937671445315e-06,1.1319658308366558e-06,1.3145274251408698e-06,2.2805039298411597e-07,0.43,69
26,E25_I1,1.186253856972555e-06,9.916744549603302e-07,1.1215298079349982e-06,1.9809583103585035e-07,0.45,54
27,E26_I1,1.0603148024087825e-06,6.288245420592081e-07,7.25058488200174e-07,1.2652213175113383e-07,0.48,37
28,E27_I1,9.682269465580169e-07,6.876780281599224e-07,7.635274158956001e-07,1.3545900274614344e-07,0.52,36
29,E28_I1,1.0013248839509607e-06,5.689770186751344e-07,6.407703364038787e-07,1.1160168975002433e-07,0.49,33
30,E29_I1,9.57896522840353e-07,8.430475515399439e-07,9.53886677545746e-07,1.662246361274256e-07,0.5,49
31,E30_I1,1.1747144957340094e-06,8.500435274023227e-07,9.549708687438863e-07,1.6575930135610536e-07,0.43,50
32,E31_I1,1.2406014366818602e-06,1.3091970941955633e-06,1.4679576895276938e-06,2.666415583595452e-07,0.46,62
33,E32_I1,9.902838338067887e-07,1.915205075599877e-06,2.2449260411113393e-06,3.914262291041935e-07,0.49,115
34,E33_I1,1.4161804474508818e-06,9.688595395578072e-07,1.0897557136649974e-06,1.9445586913427318e-07,0.4,50
35,E34_I1,1.2934638467844496e-06,8.240113009301319e-07,9.410599681549054e-07,1.664601869983375e-07,0.42,45
36,E35_I1,1.1399124440738392e-06,9.883969552301738e-07,1.1204557704973824e-06,1.9944897502487835e-07,0.47,52
37,E36_I1,1.3636376678830775e-06,9.203237289128814e-07,1.0167862462877244e-06,1.8863658740993542e-07,0.47,39
38,E37_I1,1.2539819856056895e-06,9.40220782973855e-07,1.0552007861866092e-06,1.9126687065501015e-07,0.46,45
39,E38_I1,9.596828727961299e-07,8.819707650651545e-07,1.0124333479763617e-06,1.7194261286529708e-07,0.47,59
40,E39_I1,1.0837549990116122e-06,1.0139248911633803e-06,1.1932897349163335e-06,2.074539119264626e-07,0.47,62
41,E40_I1,1.0804630493337614e-06,9.137456053039476e-07,1.0651459832133608e-06,1.8340032324564156e-07,0.46,58
42,E41_I1,8.760665909230151e-07,8.859684589481042e-07,1.0317025446070862e-06,1.7588239060744158e-07,0.52,59
43,E42_I1,9.173729612460831e-07,4.62794348905105e-07,5.298836868516502e-07,9.481282888637048e-08,0.57,24
44,E43_I1,1.0463682291889272e-06,1.060015683982357e-06,1.201934036772555e-06,2.1377537663196372e-07,0.48,56
45,E44_I1,8.749437121849123e-07,1.1109552650956815e-06,1.2776907566910355e-06,2.1908881738460755e-07,0.51,71
46,E45_I1,9.918697422298379e-07,1.0902224883680744e-06,1.2567702400886208e-06,2.2011955763375418e-07,0.49,63
47,E46_I1,8.850556647419184e-07,8.076059416983927e-07,9.201903328640844e-07,1.627702383387088e-07,0.54,44
48,E47_I1,1.4765347723762458e-06,5.958673175480861e-07,6.561218635583891e-07,1.1801630883310748e-07,0.4,29
49,E48_I1,1.2906939808198844e-06,1.169347866490039e-06,1.3389870517563616e-06,2.4189006769906194e-07,0.47,58
50,E49_I1,1.0284538873918462e-06,8.558594947401665e-07,9.473126289286038e-07,1.7116415846790812e-07,0.52,41
51,E50_I1,8.05867098164659e-07,7.789796026642676e-07,8.770744961366501e-07,1.484401547430379e-07,0.5,52
52,E51_I1,1.0264781776279557e-06,8.526538570877518e-07,9.84383935538403e-07,1.7341069763071995e-07,0.51,48
