,Experiments,LDM,SIM,ASM,TDR,p0,Tt
0,time,1.0116666666666667,1.7433333333333334,1.7433333333333334,1.7433333333333334,n/a,n/a
1,E0_I1,1.2279942857268613e-06,8.037461118023271e-06,2.86183398712402e-06,1.4514627423087494e-06,0.72,128
2,E1_I1,1.0565573628118822e-06,2.9443711627781212e-06,1.0385371121095388e-06,4.878359357543297e-07,0.71,53
3,E2_I1,1.294783300907312e-06,6.61471998939457e-06,2.2812661314716383e-06,1.1572370210378872e-06,0.69,102
4,E3_I1,1.0177218786135326e-06,8.166085311839972e-07,2.888016942881602e-07,1.2965047941649453e-07,0.71,16
5,E4_I1,9.953108500934739e-07,5.001344808375822e-07,1.6823783189829705e-07,8.22899360547372e-08,0.75,8
6,E5_I1,1.0772602574985293e-06,2.482187777602623e-06,8.791222290379327e-07,4.1225386586317215e-07,0.72,45
7,E6_I1,1.1173693087261621e-06,1.60824131787504e-06,5.484538660832218e-07,2.6294515137617924e-07,0.7,27
8,E7_I1,8.271968728559698e-07,1.3685532706965557e-06,4.3464334339145716e-07,2.235138445250539e-07,0.79,19
9,E8_I1,1.1133582753486599e-06,1.1282730336247907e-06,3.587315553169937e-07,1.8224751825740527e-07,0.74,16
10,E9_I1,7.45699849228748e-07,1.1418359195372075e-06,4.0097333112965193e-07,1.8095644940955015e-07,0.77,22
11,E10_I1,6.445224566231187e-07,9.493215635025783e-06,3.595466552571831e-06,1.7466316286865167e-06,0.83,173
12,E11_I1,8.740608916168861e-07,4.15487100631654e-06,1.5632907443177253e-06,6.916020005154097e-07,0.72,89
13,E12_I1,7.943986331170044e-07,2.124960702889622e-06,7.18689677919248e-07,3.467079233131436e-07,0.78,35
14,E13_I1,1.1286135474873006e-06,4.1402755442920606e-06,1.412780116343669e-06,6.982356223122864e-07,0.72,66
15,E14_I1,1.134194452709559e-06,3.381719757445532e-07,1.155075795845988e-07,5.37223735138573e-08,0.71,6
16,E15_I1,8.87081307051923e-07,9.75956272318494e-07,3.19496656728702e-07,1.5744477617862855e-07,0.78,15
17,E16_I1,5.727803753055823e-07,1.6491601901071037e-06,5.968791079144959e-07,2.6398150512779257e-07,0.8,34
18,E17_I1,1.2178392824200506e-06,1.3467933411599764e-06,4.3193452578472624e-07,2.2127969883175207e-07,0.7,19
19,E18_I1,1.139284144248131e-06,2.8944303952620695e-06,9.577531135627298e-07,4.7175847099511796e-07,0.71,45
20,E19_I1,1.2299925824947836e-06,1.039934739007993e-06,3.392360423728151e-07,1.7324549854315437e-07,0.72,15
21,E20_I1,1.0555917637968441e-06,9.033767606319282e-07,2.9546690119513613e-07,1.4482185538135554e-07,0.73,14
22,E21_I1,1.1161584658671432e-06,9.153114055695344e-07,2.967885882045132e-07,1.4584954694130165e-07,0.71,14
23,E22_I1,1.4576583009853498e-06,2.1817525515053724e-06,7.355153537252583e-07,3.596120480894887e-07,0.65,35
24,E23_I1,1.2844334009733306e-06,2.2278295543517096e-06,7.567235119606714e-07,3.642167668761261e-07,0.69,37
25,E24_I1,1.1091857322778143e-06,2.31896388975741e-06,7.863777788108301e-07,3.870250265695819e-07,0.72,37
26,E25_I1,8.130326785833253e-07,1.4450748639845347e-06,5.075322759568596e-07,2.3294962817908164e-07,0.76,27
